id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
7272,LOW,LOW,LOW,Comedy,LOW,3.512890095
1703,MEDIUM,MEDIUM,MEDIUM,"Action,School,Shounen",LOW,3.512890095
1961,MEDIUM,HIGH,MEDIUM,"Action,Comedy",MEDIUM,3.512890095
3373,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy",LOW,3.512890095
4260,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Sci-Fi",LOW,3.507462687
5584,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.507462687
737,HIGH,HIGH,HIGH,"Sci-Fi,Supernatural",MEDIUM,3.507462687
5786,LOW,LOW,LOW,Comedy,LOW,3.507462687
3986,LOW,LOW,LOW,"Comedy,Fantasy,Romance",LOW,3.507462687
6621,LOW,LOW,LOW,Adventure,LOW,3.507462687
1725,MEDIUM,HIGH,MEDIUM,Comedy,LOW,3.507462687
1893,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.507462687
590,HIGH,HIGH,HIGH,School,MEDIUM,3.507462687
2083,MEDIUM,HIGH,MEDIUM,Comedy,LOW,3.507462687
1338,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",LOW,3.507462687
3907,LOW,MEDIUM,LOW,"Comedy,Drama",LOW,3.507462687
1809,MEDIUM,MEDIUM,MEDIUM,"Romance,School",LOW,3.507462687
1357,LOW,MEDIUM,MEDIUM,"Action,Comedy,Shounen",LOW,3.507462687
5266,LOW,MEDIUM,MEDIUM,"Comedy,School",LOW,3.507462687
7347,LOW,LOW,LOW,Adventure,LOW,3.507462687
953,MEDIUM,HIGH,HIGH,"Comedy,Romance",MEDIUM,3.507462687
5947,LOW,MEDIUM,LOW,"Adventure,Drama,Fantasy,Romance",LOW,3.507462687
6442,LOW,LOW,LOW,Adventure,LOW,3.507462687
4789,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.507462687
2694,MEDIUM,MEDIUM,LOW,"Comedy,Fantasy",LOW,3.507462687
6433,LOW,LOW,LOW,"Comedy,Drama,Romance",LOW,3.507462687
212,MEDIUM,MEDIUM,MEDIUM,"Romance,School",LOW,3.507462687
6763,LOW,LOW,LOW,Fantasy,LOW,3.507462687
676,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",LOW,3.507462687
5057,LOW,LOW,LOW,Comedy,LOW,3.507462687
5340,LOW,MEDIUM,MEDIUM,"Action,Drama,Fantasy",LOW,3.507462687
5681,LOW,LOW,LOW,"Action,Drama",LOW,3.502035278
3555,MEDIUM,HIGH,HIGH,Comedy,LOW,3.502035278
2696,LOW,LOW,LOW,Shounen,LOW,3.502035278
7259,LOW,LOW,LOW,"Comedy,School",LOW,3.502035278
2089,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,School,Supernatural",LOW,3.502035278
2656,MEDIUM,MEDIUM,MEDIUM,"Action,Supernatural",LOW,3.502035278
7366,LOW,LOW,LOW,Comedy,LOW,3.502035278
1874,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.502035278
6175,LOW,LOW,LOW,Comedy,LOW,3.502035278
6642,LOW,MEDIUM,LOW,Romance,LOW,3.502035278
2867,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Supernatural",LOW,3.502035278
2790,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",LOW,3.502035278
2730,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.502035278
6799,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW,3.502035278
2148,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Supernatural",LOW,3.502035278
2797,LOW,LOW,LOW,Comedy,LOW,3.502035278
7203,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.502035278
7202,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.502035278
3802,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.502035278
2609,LOW,LOW,LOW,"Action,Comedy,Shounen,Supernatural",LOW,3.502035278
230,MEDIUM,MEDIUM,MEDIUM,Fantasy,LOW,3.49660787
4636,LOW,MEDIUM,LOW,"Comedy,Drama,Sci-Fi",LOW,3.49660787
3918,LOW,MEDIUM,MEDIUM,"Action,Comedy,Drama,Sci-Fi,Supernatural",LOW,3.49660787
4943,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW,3.49660787
2413,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",LOW,3.49660787
6432,LOW,LOW,LOW,"Comedy,Drama,Romance",LOW,3.49660787
6408,LOW,LOW,LOW,Fantasy,LOW,3.49660787
3243,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.49660787
2771,LOW,MEDIUM,MEDIUM,Fantasy,LOW,3.49660787
5111,LOW,LOW,LOW,"Action,Comedy,Shounen",LOW,3.49660787
5751,LOW,LOW,LOW,Shounen,LOW,3.49660787
2593,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.49660787
4149,LOW,LOW,LOW,School,LOW,3.49660787
3364,LOW,MEDIUM,MEDIUM,"Action,Comedy,School,Sci-Fi",LOW,3.49660787
2720,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",LOW,3.49660787
2158,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.49660787
1505,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Fantasy",LOW,3.49660787
3539,LOW,LOW,LOW,"Action,Comedy,Romance",LOW,3.49660787
6683,LOW,LOW,LOW,"Comedy,School",LOW,3.49660787
7293,LOW,MEDIUM,MEDIUM,"Adventure,Fantasy",LOW,3.49660787
2785,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy,Supernatural",LOW,3.49660787
1744,LOW,MEDIUM,LOW,"Adventure,Comedy,Fantasy",LOW,3.49660787
1998,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.49660787
7381,LOW,LOW,LOW,"Comedy,Romance,School",LOW,3.49660787
1974,MEDIUM,HIGH,HIGH,School,LOW,3.49660787
3636,MEDIUM,MEDIUM,MEDIUM,"Adventure,Shounen",LOW,3.49660787
6246,LOW,LOW,LOW,"Adventure,Comedy",LOW,3.49660787
3123,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Drama",LOW,3.49660787
2394,MEDIUM,MEDIUM,MEDIUM,"Romance,School",LOW,3.491180461
4817,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.491180461
5162,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.491180461
3867,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",LOW,3.491180461
6093,LOW,LOW,LOW,"Adventure,Comedy",LOW,3.491180461
4992,LOW,MEDIUM,MEDIUM,"Action,Shounen",LOW,3.485753053
6242,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.491180461
4841,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.491180461
6855,LOW,LOW,LOW,"Action,Adventure,Sci-Fi,Shounen",LOW,3.491180461
2239,MEDIUM,MEDIUM,MEDIUM,School,LOW,3.491180461
5792,LOW,LOW,LOW,School,LOW,3.491180461
2911,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW,3.491180461
1673,MEDIUM,HIGH,HIGH,"Comedy,School",LOW,3.491180461
7227,LOW,MEDIUM,MEDIUM,"Action,Adventure",LOW,3.491180461
1717,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy",LOW,3.491180461
3760,LOW,MEDIUM,LOW,"Action,Sci-Fi",LOW,3.491180461
2750,LOW,MEDIUM,LOW,Adventure,LOW,3.491180461
5676,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.491180461
4633,LOW,MEDIUM,MEDIUM,Fantasy,LOW,3.491180461
3914,LOW,MEDIUM,MEDIUM,Comedy,LOW,3.491180461
7303,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.491180461
5434,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW,3.491180461
2748,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy,Shounen",LOW,3.491180461
6794,LOW,LOW,MEDIUM,"Adventure,Sci-Fi,Shounen",LOW,3.491180461
1692,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",LOW,3.491180461
3855,LOW,LOW,LOW,"Action,Adventure",LOW,3.491180461
6003,LOW,LOW,LOW,"Adventure,Drama,Fantasy",LOW,3.491180461
5267,LOW,MEDIUM,MEDIUM,Comedy,LOW,3.491180461
2954,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",LOW,3.491180461
3498,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW,3.485753053
5092,LOW,LOW,LOW,Action,LOW,3.485753053
191,MEDIUM,HIGH,HIGH,Romance,MEDIUM,3.485753053
7327,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW,3.485753053
7365,LOW,LOW,LOW,Shounen,LOW,3.485753053
1996,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Shounen",LOW,3.485753053
3696,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.485753053
7342,LOW,LOW,LOW,"Action,Fantasy",LOW,3.485753053
6458,LOW,LOW,LOW,"Action,Adventure,Comedy",LOW,3.485753053
553,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM,3.485753053
5283,LOW,LOW,LOW,"Action,Adventure,Sci-Fi,Shounen",LOW,3.485753053
5118,LOW,LOW,LOW,Comedy,LOW,3.485753053
5346,LOW,LOW,LOW,Fantasy,LOW,3.485753053
5298,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.485753053
6176,LOW,LOW,LOW,Comedy,LOW,3.485753053
3896,LOW,LOW,LOW,"Comedy,Fantasy,Romance",LOW,3.485753053
2624,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.485753053
2737,LOW,LOW,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.480325645
3061,LOW,LOW,LOW,"Action,Comedy,Fantasy",LOW,3.485753053
6323,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.485753053
3224,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",LOW,3.485753053
5359,LOW,LOW,LOW,Action,LOW,3.485753053
6169,LOW,LOW,LOW,"Action,Drama,School",LOW,3.485753053
5665,LOW,LOW,LOW,"Comedy,School,Shounen",LOW,3.485753053
5753,LOW,LOW,LOW,School,LOW,3.485753053
1873,LOW,LOW,LOW,Comedy,LOW,3.480325645
5302,LOW,MEDIUM,MEDIUM,Fantasy,LOW,3.485753053
2048,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.485753053
3445,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.485753053
2400,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen",LOW,3.485753053
4,MEDIUM,MEDIUM,MEDIUM,Romance,LOW,3.480325645
5968,LOW,LOW,LOW,Comedy,LOW,3.480325645
4835,LOW,LOW,LOW,Drama,LOW,3.480325645
7324,LOW,LOW,LOW,Comedy,LOW,3.480325645
5455,LOW,LOW,LOW,"Comedy,Supernatural",LOW,3.480325645
4508,LOW,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW,3.480325645
5356,LOW,LOW,LOW,Fantasy,LOW,3.480325645
1687,HIGH,HIGH,HIGH,"Action,Drama,Fantasy,School",MEDIUM,3.480325645
3919,LOW,LOW,LOW,"Drama,Romance,Supernatural",LOW,3.480325645
5684,MEDIUM,MEDIUM,LOW,Adventure,LOW,3.480325645
6615,LOW,LOW,LOW,"Drama,Fantasy,Romance",LOW,3.480325645
2607,LOW,MEDIUM,LOW,"Adventure,Comedy,Fantasy",LOW,3.480325645
2642,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.480325645
2510,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW,3.480325645
2924,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",LOW,3.480325645
3220,MEDIUM,HIGH,HIGH,"Action,Fantasy",LOW,3.480325645
6781,LOW,LOW,LOW,Adventure,LOW,3.480325645
3002,MEDIUM,MEDIUM,MEDIUM,"Comedy,Shounen",LOW,3.480325645
4972,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.480325645
3417,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,School,Sci-Fi",LOW,3.480325645
4520,LOW,MEDIUM,LOW,Sci-Fi,LOW,3.480325645
2302,LOW,MEDIUM,MEDIUM,"Drama,Romance",LOW,3.480325645
5196,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy",LOW,3.480325645
4471,LOW,LOW,LOW,"Action,Adventure,Comedy,Supernatural",LOW,3.480325645
5182,LOW,LOW,LOW,Adventure,LOW,3.474898236
1235,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.474898236
2636,LOW,LOW,LOW,"Comedy,Sci-Fi,Shounen",LOW,3.474898236
3187,LOW,LOW,LOW,"Action,Adventure",LOW,3.474898236
6077,MEDIUM,MEDIUM,MEDIUM,Action,LOW,3.474898236
3942,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",LOW,3.474898236
5972,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.474898236
879,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",LOW,3.474898236
6226,LOW,LOW,LOW,"Drama,Sci-Fi",LOW,3.474898236
2937,MEDIUM,HIGH,MEDIUM,"Comedy,School",LOW,3.474898236
5290,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.474898236
2845,MEDIUM,HIGH,HIGH,Action,LOW,3.474898236
6324,LOW,LOW,LOW,Adventure,LOW,3.474898236
7005,LOW,LOW,LOW,"Action,Comedy,Sci-Fi,Shounen",LOW,3.474898236
3207,MEDIUM,HIGH,HIGH,"Action,Comedy,Supernatural",LOW,3.474898236
5672,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy",LOW,3.474898236
5129,LOW,LOW,LOW,"Action,Adventure,Comedy,Fantasy",LOW,3.474898236
6259,LOW,LOW,LOW,"Action,Comedy,Sci-Fi",LOW,3.474898236
2658,LOW,MEDIUM,MEDIUM,Action,LOW,3.474898236
818,MEDIUM,MEDIUM,MEDIUM,"Action,Supernatural",LOW,3.474898236
3122,MEDIUM,HIGH,HIGH,Action,LOW,3.474898236
990,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy",LOW,3.474898236
4739,LOW,LOW,LOW,"Action,Adventure,Comedy,Fantasy",LOW,3.474898236
6191,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW,3.474898236
1962,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.474898236
1249,MEDIUM,HIGH,HIGH,"Action,Romance,School",MEDIUM,3.474898236
6572,LOW,LOW,LOW,Adventure,LOW,3.474898236
2606,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.469470828
4894,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy",LOW,3.469470828
5113,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.469470828
2449,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW,3.469470828
2102,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Supernatural",LOW,3.469470828
7340,LOW,LOW,LOW,Adventure,LOW,3.469470828
6085,LOW,LOW,LOW,"Action,Romance,Sci-Fi",LOW,3.469470828
2540,MEDIUM,MEDIUM,MEDIUM,"Action,Supernatural",LOW,3.469470828
3656,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW,3.469470828
6377,LOW,LOW,LOW,"Action,Adventure,Romance,Sci-Fi,Shounen",LOW,3.469470828
7217,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW,3.469470828
2871,LOW,LOW,LOW,Comedy,LOW,3.469470828
7385,LOW,LOW,LOW,"Action,Adventure",LOW,3.469470828
6385,LOW,LOW,LOW,Comedy,LOW,3.469470828
6116,LOW,LOW,LOW,Adventure,LOW,3.469470828
3533,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",LOW,3.469470828
4484,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.469470828
979,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.469470828
36,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Shounen",MEDIUM,3.469470828
5253,LOW,LOW,LOW,Comedy,LOW,3.469470828
3551,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.469470828
2539,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.469470828
3625,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",LOW,3.469470828
7307,LOW,LOW,LOW,"Adventure,Comedy,Fantasy,Romance,Shounen",LOW,3.469470828
6499,LOW,LOW,LOW,"Drama,Romance",LOW,3.469470828
5034,LOW,LOW,LOW,"Action,Shounen",LOW,3.469470828
4276,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",LOW,3.469470828
6247,LOW,LOW,LOW,"Adventure,Comedy",LOW,3.469470828
6871,LOW,LOW,LOW,"Action,Comedy,Sci-Fi",LOW,3.469470828
278,MEDIUM,HIGH,MEDIUM,"Action,Sci-Fi",LOW,3.469470828
1773,MEDIUM,HIGH,HIGH,"Drama,Romance,Supernatural",LOW,3.469470828
5692,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance,Sci-Fi",LOW,3.464043419
4441,LOW,MEDIUM,MEDIUM,"Action,Comedy,Romance,Sci-Fi",LOW,3.464043419
2087,MEDIUM,HIGH,MEDIUM,"Comedy,Fantasy",LOW,3.464043419
2489,LOW,MEDIUM,MEDIUM,"Comedy,Drama",LOW,3.464043419
7153,LOW,LOW,LOW,"Adventure,Drama,Sci-Fi",LOW,3.464043419
2637,LOW,LOW,LOW,"Comedy,Sci-Fi,Shounen",LOW,3.464043419
1753,MEDIUM,MEDIUM,MEDIUM,Fantasy,LOW,3.464043419
5595,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",LOW,3.464043419
6359,LOW,LOW,LOW,Fantasy,LOW,3.464043419
6629,LOW,LOW,LOW,"Action,Adventure,Sci-Fi,Shounen",LOW,3.464043419
2906,MEDIUM,MEDIUM,MEDIUM,Supernatural,LOW,3.464043419
5170,MEDIUM,MEDIUM,MEDIUM,Supernatural,LOW,3.464043419
5105,LOW,LOW,LOW,"Action,Comedy,Shounen",LOW,3.464043419
6573,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW,3.464043419
3523,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",LOW,3.464043419
1745,MEDIUM,HIGH,HIGH,Comedy,LOW,3.464043419
1667,MEDIUM,MEDIUM,HIGH,"Comedy,Romance,Shounen,Supernatural",LOW,3.464043419
2744,MEDIUM,MEDIUM,MEDIUM,Fantasy,LOW,3.464043419
6589,LOW,LOW,LOW,"Action,Comedy",LOW,3.464043419
2014,MEDIUM,HIGH,MEDIUM,"Adventure,Comedy,Sci-Fi,Shounen",LOW,3.464043419
6436,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.464043419
2463,MEDIUM,HIGH,HIGH,Supernatural,LOW,3.464043419
3131,LOW,MEDIUM,MEDIUM,"Drama,Fantasy,Romance,Sci-Fi",LOW,3.458616011
6311,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi",LOW,3.458616011
6368,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.458616011
6389,LOW,LOW,LOW,Sci-Fi,LOW,3.458616011
2633,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy",LOW,3.458616011
5285,LOW,LOW,LOW,Adventure,LOW,3.458616011
2122,HIGH,HIGH,HIGH,"Action,Romance,School,Sci-Fi",MEDIUM,3.458616011
4890,LOW,LOW,LOW,"Adventure,Comedy,Supernatural",LOW,3.458616011
1499,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Romance,Shounen",LOW,3.458616011
4535,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.458616011
7173,LOW,LOW,LOW,Comedy,LOW,3.458616011
6366,LOW,LOW,LOW,"Action,Drama,Sci-Fi,Shounen",LOW,3.458616011
1842,MEDIUM,HIGH,HIGH,Comedy,LOW,3.458616011
4735,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.458616011
5528,LOW,LOW,LOW,"Comedy,Romance,School",LOW,3.464043419
5776,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.458616011
6027,LOW,LOW,LOW,Adventure,LOW,3.458616011
4980,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.453188602
5918,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.453188602
2604,LOW,MEDIUM,LOW,"Action,Sci-Fi",LOW,3.453188602
3362,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School,Sci-Fi",LOW,3.453188602
3086,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,School,Sci-Fi",LOW,3.453188602
6974,LOW,LOW,LOW,"Adventure,Fantasy",LOW,3.453188602
3128,LOW,LOW,LOW,"Fantasy,Romance,Supernatural",LOW,3.453188602
1355,LOW,LOW,LOW,Drama,LOW,3.453188602
5090,LOW,MEDIUM,MEDIUM,"Action,School,Shounen",LOW,3.453188602
891,LOW,MEDIUM,MEDIUM,Comedy,LOW,3.453188602
4844,LOW,LOW,LOW,"Action,Sci-Fi",LOW,3.453188602
6285,LOW,MEDIUM,LOW,Comedy,LOW,3.447761194
4139,LOW,LOW,LOW,Drama,LOW,3.453188602
1632,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",LOW,3.453188602
2851,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.453188602
5238,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy",LOW,3.453188602
6661,LOW,MEDIUM,MEDIUM,"Comedy,School,Shounen",LOW,3.458616011
6597,LOW,LOW,LOW,Sci-Fi,LOW,3.453188602
7225,LOW,LOW,LOW,Drama,LOW,3.453188602
2962,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Romance",LOW,3.453188602
4467,LOW,LOW,LOW,"Comedy,Romance",LOW,3.453188602
2608,LOW,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",LOW,3.453188602
2723,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",LOW,3.453188602
6800,LOW,LOW,LOW,"Adventure,Drama,Sci-Fi,Shounen",LOW,3.453188602
7271,LOW,LOW,LOW,"Action,Drama,Sci-Fi",LOW,3.453188602
4656,LOW,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.453188602
3427,LOW,LOW,LOW,"Drama,Romance,School",LOW,3.453188602
4734,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW,3.453188602
1331,MEDIUM,MEDIUM,HIGH,"Action,Adventure,Drama",LOW,3.453188602
5268,LOW,MEDIUM,MEDIUM,Comedy,LOW,3.453188602
3456,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW,3.447761194
5289,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.447761194
1449,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",LOW,3.447761194
2829,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy,School",LOW,3.447761194
4517,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW,3.447761194
5286,LOW,LOW,LOW,"Comedy,Fantasy",LOW,3.447761194
6569,LOW,MEDIUM,LOW,"Drama,Romance",LOW,3.447761194
6801,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Supernatural",LOW,3.447761194
4528,LOW,LOW,LOW,"Adventure,Sci-Fi,Supernatural",LOW,3.447761194
7353,LOW,LOW,LOW,"Comedy,School",LOW,3.447761194
6724,LOW,LOW,LOW,"Action,Adventure,Comedy,Sci-Fi",LOW,3.447761194
2386,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",LOW,3.447761194
4206,LOW,MEDIUM,MEDIUM,Comedy,LOW,3.447761194
3286,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Fantasy,Supernatural",LOW,3.442333786
1142,LOW,LOW,LOW,Drama,LOW,3.442333786
3233,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Sci-Fi",LOW,3.442333786
1173,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Shounen",LOW,3.442333786
2799,LOW,LOW,LOW,Comedy,LOW,3.442333786
3904,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",LOW,3.442333786
1851,MEDIUM,HIGH,HIGH,"Action,Romance,Sci-Fi",MEDIUM,3.442333786
6392,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW,3.442333786
7007,LOW,LOW,LOW,"Action,Drama",LOW,3.442333786
3910,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",LOW,3.442333786
5169,LOW,MEDIUM,MEDIUM,"School,Sci-Fi",LOW,3.442333786
1179,LOW,LOW,LOW,"Action,Adventure,Comedy,Shounen",LOW,3.442333786
4991,LOW,LOW,MEDIUM,"Comedy,School,Shounen",LOW,3.442333786
2981,MEDIUM,HIGH,HIGH,Fantasy,LOW,3.442333786
1277,MEDIUM,HIGH,HIGH,Sci-Fi,LOW,3.442333786
5419,LOW,LOW,LOW,Comedy,LOW,3.442333786
1610,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Sci-Fi",LOW,3.442333786
2434,MEDIUM,HIGH,HIGH,"Romance,School",LOW,3.442333786
2847,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",LOW,3.436906377
2950,MEDIUM,MEDIUM,MEDIUM,School,LOW,3.442333786
6669,LOW,LOW,LOW,Sci-Fi,LOW,3.442333786
1712,MEDIUM,HIGH,MEDIUM,"Action,School,Sci-Fi",LOW,3.442333786
2738,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",LOW,3.442333786
4189,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",LOW,3.442333786
4716,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",LOW,3.442333786
4222,MEDIUM,MEDIUM,MEDIUM,Supernatural,LOW,3.442333786
6194,LOW,LOW,LOW,Drama,LOW,3.442333786
3266,LOW,LOW,LOW,Adventure,LOW,3.442333786
7199,LOW,LOW,LOW,Comedy,LOW,3.442333786
7252,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW,3.442333786
4697,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW,3.442333786
100,HIGH,HIGH,HIGH,"Action,Supernatural",MEDIUM,3.436906377
4497,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Romance,Sci-Fi",LOW,3.436906377
5452,LOW,LOW,LOW,Drama,LOW,3.436906377
1649,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW,3.436906377
6497,LOW,LOW,LOW,Drama,LOW,3.436906377
7146,LOW,LOW,LOW,Adventure,LOW,3.436906377
3461,LOW,MEDIUM,MEDIUM,"Drama,Romance,School",LOW,3.436906377
6406,LOW,LOW,LOW,Fantasy,LOW,3.436906377
6833,LOW,LOW,LOW,Comedy,LOW,3.436906377
6770,LOW,LOW,LOW,Fantasy,LOW,3.436906377
