	index	User_ID	Anime_ID	Feedback
40618	281673	3360	1763	10
40619	281688	3360	1275	10
40621	281703	3360	676	10
40622	281717	3360	68	10
40625	281757	3361	1881	10
40626	281764	3361	47	10
40628	281775	3361	560	10
40630	281788	3361	68	10
40639	281847	3364	18	10
40640	281849	3364	19	10
40644	281856	3364	1047	10
40645	281859	3364	560	10
40649	281882	3366	31	10
40654	281931	3367	647	10
40656	281969	3368	596	10
40668	282026	3368	658	10
40674	282054	3368	690	10
40681	282086	3368	709	10
40687	282132	3368	9	10
40694	282175	3369	560	10
40697	282226	3372	359	10
40698	282237	3372	17	10
40699	282242	3372	585	10
40700	282257	3372	1551	10
40701	282260	3372	36	10
40702	282261	3372	1037	10
40703	282263	3372	1040	10
40704	282264	3372	622	10
40705	282265	3372	2494	10
40706	282266	3372	1881	10
40707	282268	3372	2037	10
40708	282269	3372	1947	10
40709	282277	3372	1882	10
40737	282464	3374	19	10
40740	282496	3374	27	10
40747	282512	3374	32	10
40761	282594	3374	560	10
40783	282721	3375	34	10
40785	282728	3375	1762	10
40788	282762	3375	3854	10
40809	282880	3377	2140	10
40816	282942	3380	47	10
40822	282962	3380	694	10
40827	283009	3384	573	10
40831	283068	3384	2288	10
40833	283083	3384	4178	10
40839	283153	3384	6818	10
40841	283159	3384	1773	10
40844	283164	3384	658	10
40860	283267	3384	1898	10
40872	283381	3390	568	10
40897	283535	3390	620	10
40954	283882	3391	4338	10
40955	283890	3392	359	10
40969	284002	3393	359	10
40976	284044	3393	27	10
40977	284050	3393	32	10
40983	284065	3393	1762	10
40987	284110	3393	560	10
40991	284126	3393	3212	10
40997	284163	3393	1286	10
40999	284182	3393	115	10
41002	284199	3393	2084	10
41003	284200	3393	1105	10
41004	284206	3393	139	10
41014	284285	3395	18	10
41073	284613	3396	18	10
41079	284653	3396	32	10
41112	284881	3399	568	10
41113	284892	3399	447	10
41120	284932	3399	620	10
41122	284939	3399	47	10
41125	284954	3399	560	10
41126	284960	3399	2931	10
41139	285050	3401	359	10
41144	285116	3402	19	10
41150	285153	3402	2288	10
41176	285283	3403	359	10
41179	285294	3403	18	10
41200	285479	3405	682	10
41201	285480	3405	689	10
41202	285481	3405	690	10
41206	285508	3407	18	10
41208	285558	3408	18	10
41209	285559	3408	19	10
41211	285570	3408	27	10
41219	285664	3411	596	10
41222	285681	3411	690	10
41228	285709	3414	568	10
41229	285715	3414	447	10
41238	285740	3414	596	10
41239	285745	3414	2287	10
41241	285751	3414	620	10
41283	285983	3416	1779	10
41298	286094	3417	27	10
41299	286099	3418	359	10
41382	286523	3422	568	10
41392	286564	3422	620	10
41417	286676	3426	507	10
41427	286775	3428	629	10
41428	286776	3428	630	10
41432	286780	3428	1878	10
41433	286781	3428	1901	10
41435	286785	3428	1880	10
41438	286791	3428	1905	10
41439	286792	3428	1906	10
41451	286832	3428	719	10
41454	286880	3429	1628	10
41467	286934	3429	676	10
41468	286936	3429	560	10
41479	286993	3429	1286	10
41484	287042	3431	447	10
41509	287249	3432	568	10
41532	287354	3432	1509	10
41547	287475	3433	560	10
41550	287497	3433	115	10
41552	287509	3434	19	10
41553	287511	3434	27	10
41554	287513	3434	32	10
41589	287705	3435	669	10
41596	287782	3437	27	10
41600	287828	3438	18	10
41601	287829	3438	19	10
41602	287837	3438	31	10
41609	287930	3442	27	10
41611	287935	3443	568	10
41612	287936	3443	1009	10
41613	287946	3443	447	10
41615	287969	3443	17	10
41617	287981	3443	1494	10
41620	288012	3443	2287	10
41621	288013	3443	32	10
41622	288018	3443	613	10
41624	288020	3443	1760	10
41625	288028	3443	620	10
41626	288034	3443	1881	10
41627	288037	3443	455	10
41630	288067	3443	5617	10
41631	288072	3443	664	10
41632	288074	3443	2212	10
41634	288083	3443	1509	10
41635	288085	3443	1882	10
41637	288105	3443	682	10
41638	288115	3443	689	10
41639	288116	3443	6922	10
41641	288125	3443	694	10
41643	288141	3443	3655	10
41650	288180	3443	3644	10
41651	288192	3444	67	10
41654	288207	3446	18	10
41655	288210	3446	19	10
41656	288218	3446	27	10
41657	288219	3446	1762	10
41660	288256	3446	560	10
41661	288262	3446	694	10
41665	288270	3446	6235	10
41668	288282	3447	1461	10
41670	288284	3447	3472	10
41674	288318	3447	613	10
41675	288320	3447	4191	10
41678	288371	3447	6928	10
41679	288381	3447	3212	10
41680	288394	3447	2968	10
41681	288395	3447	67	10
41682	288399	3447	4964	10
41684	288407	3447	2576	10
41686	288410	3447	5254	10
41687	288412	3447	1220	10
41688	288434	3447	3368	10
41690	288443	3447	543	10
41694	288488	3447	152	10
41695	288514	3447	195	10
41703	288553	3448	1207	10
41712	288616	3450	2190	10
41715	288622	3450	1207	10
41722	288687	3452	447	10
41755	288890	3452	1219	10
41762	288954	3452	88	10
41764	288986	3452	9	10
41784	289121	3452	376	10
41888	289776	3453	1037	10
41889	289777	3453	1040	10
41893	289786	3453	690	10
41894	289790	3453	67	10
41900	289875	3454	9	10
41901	289879	3455	359	10
41946	290511	3457	359	10
41950	290564	3458	1760	10
41972	290676	3459	560	10
41981	290720	3459	88	10
41988	290761	3460	560	10
41992	290783	3461	447	10
41996	290824	3461	1016	10
41998	290838	3461	598	10
42002	290859	3461	1037	10
42009	290896	3461	60	10
42013	290928	3462	4476	10
42024	290980	3462	9	10
42046	291125	3464	32	10
42066	291241	3467	447	10
42074	291313	3467	455	10
42101	291488	3468	34	10
42104	291528	3468	88	10
42105	291529	3468	9	10
42109	291608	3471	18	10
42110	291613	3471	19	10
42113	291640	3471	27	10
42114	291646	3471	31	10
42118	291654	3471	613	10
42123	291682	3471	47	10
42126	291705	3471	4631	10
42138	291832	3471	227	10
42141	291857	3471	261	10
42143	291866	3471	281	10
42160	291989	3474	34	10
42161	291991	3474	622	10
42163	291995	3474	67	10
42312	292905	3479	560	10
42327	292974	3479	88	10
42340	293094	3481	359	10
42344	293107	3481	31	10
42345	293108	3481	34	10
42349	293130	3482	3690	10
42354	293178	3483	447	10
42361	293233	3483	455	10
42364	293254	3483	3666	10
42368	293267	3483	690	10
42389	293426	3486	1207	10
42390	293432	3487	568	10
42397	293483	3487	1207	10
42407	293526	3487	4026	10
42411	293556	3488	27	10
42420	293622	3488	61	10
42421	293627	3488	68	10
42432	293718	3490	1494	10
42477	293909	3490	3232	10
42506	294122	3492	18	10
42507	294125	3492	1494	10
42508	294128	3492	19	10
42509	294129	3492	4467	10
42514	294147	3492	32	10
42516	294149	3492	34	10
42517	294153	3492	1760	10
42522	294178	3492	1509	10
42523	294180	3492	560	10
42524	294182	3492	682	10
42527	294191	3492	695	10
42530	294213	3492	3644	10
42532	294216	3492	1225	10
42537	294285	3492	292	10
42553	294381	3493	9	10
42554	294382	3493	777	10
42558	294401	3493	964	10
42560	294417	3494	1494	10
42561	294418	3494	19	10
42562	294432	3494	596	10
42563	294438	3494	598	10
42564	294439	3494	27	10
42566	294450	3494	1551	10
42567	294456	3494	2190	10
42568	294463	3494	627	10
42569	294464	3494	628	10
42570	294465	3494	629	10
42571	294466	3494	630	10
42572	294467	3494	631	10
42573	294468	3494	632	10
42574	294469	3494	633	10
42575	294470	3494	1878	10
42576	294471	3494	1901	10
42577	294474	3494	1879	10
42578	294475	3494	1880	10
42579	294480	3494	2013	10
42580	294481	3494	1905	10
42581	294482	3494	1906	10
42582	294492	3494	1277	10
42583	294499	3494	3232	10
42584	294504	3494	658	10
42585	294505	3494	664	10
42586	294510	3494	3963	10
42587	294520	3494	2921	10
42588	294528	3494	67	10
42590	294546	3494	2018	10
42591	294548	3495	359	10
42592	294562	3495	18	10
42593	294563	3495	19	10
42594	294571	3495	27	10
42595	294575	3495	34	10
42611	294697	3497	622	10
42615	294704	3497	1948	10
42661	295027	3501	1788	10
42669	295094	3502	359	10
42671	295104	3502	27	10
42676	295115	3502	1336	10
42678	295120	3503	359	10
42685	295165	3503	622	10
42696	295177	3503	1906	10
42700	295192	3503	1948	10
42702	295194	3503	2373	10
42703	295195	3503	2374	10
42704	295196	3503	2375	10
42711	295238	3503	1568	10
42712	295244	3503	67	10
42718	295258	3503	1798	10
42724	295302	3506	596	10
42725	295307	3506	690	10
42726	295308	3506	67	10
42734	295354	3507	630	10
42735	295355	3507	631	10
42738	295358	3507	1878	10
42741	295363	3507	1880	10
42744	295368	3507	1906	10
42750	295401	3508	1031	10
42751	295402	3509	568	10
42752	295420	3509	1494	10
42764	295454	3509	620	10
42775	295527	3510	359	10
42776	295541	3510	27	10
42797	295740	3515	19	10
42809	295823	3515	376	10
42811	295836	3516	568	10
42819	295906	3516	1628	10
42823	295918	3516	2190	10
42826	295925	3516	620	10
42834	295958	3516	658	10
42844	296007	3516	699	10
42848	296022	3516	2299	10
42855	296059	3517	27	10
42858	296078	3517	613	10
42859	296080	3517	1762	10
42866	296102	3517	1275	10
42868	296111	3517	4361	10
42870	296115	3517	560	10
42871	296123	3517	689	10
42877	296134	3517	1219	10
42879	296136	3517	719	10
42880	296142	3517	1286	10
42886	296184	3518	627	10
42890	296190	3518	1905	10
42891	296191	3518	1906	10
42989	296963	3523	568	10
42995	297020	3523	2287	10
42997	297022	3523	3557	10
43001	297034	3523	620	10
43006	297072	3523	658	10
43014	297104	3523	67	10
43015	297107	3523	68	10
43017	297112	3523	2299	10
43019	297150	3523	2021	10
43022	297205	3523	286	10
43024	297224	3524	18	10
43025	297226	3524	19	10
43026	297231	3524	27	10
43034	297270	3525	18	10
43035	297275	3525	19	10
43040	297306	3525	32	10
43044	297320	3525	1762	10
43061	297442	3526	568	10
43063	297448	3526	1321	10
43064	297462	3526	67	10
43067	297472	3526	400	10
43070	297479	3526	6980	10
43071	297487	3526	1890	10
43072	297488	3526	292	10
43073	297489	3526	1723	10
43096	297597	3528	5769	10
43101	297605	3528	1054	10
43105	297621	3528	1579	10
43134	297843	3532	6322	10
43151	297946	3534	568	10
43155	297979	3534	18	10
43172	298062	3534	620	10
43181	298108	3534	5029	10
43287	298720	3536	18	10
43320	298948	3540	568	10
43339	299108	3540	1754	10
43341	299119	3540	598	10
43343	299131	3540	4805	10
43360	299224	3540	4272	10
43365	299248	3540	3178	10
43371	299290	3540	1553	10
43403	299438	3540	1948	10
43446	299663	3540	4523	10
43477	299941	3540	6439	10
43479	299952	3540	1788	10
43530	300581	3540	286	10
43536	300615	3541	447	10
43542	300639	3541	60	10
43544	300667	3542	19	10
43550	300719	3543	596	10
43553	300735	3544	27	10
43559	300762	3546	447	10
43568	300796	3547	27	10
43572	300850	3547	152	10
43573	300852	3547	172	10
43578	300882	3548	27	10
43582	300899	3548	1164	10
43587	300927	3549	568	10
43597	301011	3550	470	10
43617	301175	3552	19	10
43625	301218	3552	689	10
43635	301278	3555	658	10
43636	301285	3555	1216	10
43639	301313	3556	447	10
43754	302141	3556	1723	10
43830	302645	3558	1865	10
43839	302691	3559	447	10
43840	302702	3559	18	10
43842	302723	3559	596	10
43848	302751	3559	34	10
43852	302764	3559	1207	10
43868	302791	3559	455	10
43877	302864	3559	690	10
43893	302964	3559	88	10
43895	302989	3559	543	10
43901	303036	3559	115	10
43904	303053	3559	1099	10
43909	303110	3559	139	10
43919	303203	3559	165	10
43927	303270	3559	383	10
43929	303274	3559	418	10
43938	303365	3559	253	10
43951	303428	3559	1308	10
43961	303480	3560	27	10
43963	303488	3560	32	10
43977	303565	3562	3778	10
43978	303568	3562	4259	10
44002	304141	3564	18	10
44004	304150	3564	3042	10
44057	304537	3568	2494	10
44078	304624	3569	560	10
44084	304668	3570	19	10
44086	304677	3570	27	10
44087	304679	3570	31	10
44090	304688	3570	1277	10
44095	304732	3571	573	10
44102	304773	3571	19	10
44104	304800	3571	596	10
44112	304836	3571	34	10
44120	304875	3571	1054	10
44124	304910	3571	690	10
44127	304919	3571	699	10
44128	304922	3571	705	10
44129	304924	3571	1216	10
44131	304949	3571	731	10
44132	304974	3571	9	10
44133	304983	3571	777	10
44135	305024	3571	376	10
44136	305055	3571	877	10
44139	305090	3572	447	10
44145	305116	3572	455	10
44146	305119	3572	47	10
44147	305121	3572	1054	10
44148	305123	3572	656	10
44149	305125	3572	658	10
44151	305135	3572	6500	10
44153	305147	3572	68	10
44154	305148	3572	709	10
44165	305227	3574	3256	10
44167	305235	3574	1222	10
44168	305238	3574	2343	10
44232	305573	3577	1905	10
44283	305869	3578	2288	10
44308	306020	3580	1865	10
44311	306059	3581	9	10
44315	306089	3581	552	10
44321	306144	3583	18	10
44322	306145	3583	19	10
44324	306153	3583	27	10
44334	306188	3583	560	10
44341	306265	3584	32	10
44371	306445	3585	19	10
44372	306456	3585	27	10
44387	306556	3590	32	10
44414	306694	3591	1054	10
44423	306751	3591	1220	10
44427	306795	3591	9	10
44429	306819	3591	115	10
44432	306861	3591	139	10
44434	306906	3591	165	10
44444	306979	3594	19	10
44447	306992	3594	47	10
44453	307010	3594	1787	10
44455	307014	3594	719	10
44457	307028	3594	115	10
44459	307035	3594	139	10
44462	307051	3594	165	10
44463	307054	3594	525	10
44479	307119	3595	47	10
44509	307330	3601	3441	10
44515	307371	3602	19	10
44517	307402	3602	32	10
44523	307450	3602	3666	10
44544	307616	3605	27	10
44545	307618	3605	31	10
44546	307632	3605	4259	10
44548	307669	3607	19	10
44549	307671	3607	27	10
44550	307677	3607	67	10
44556	307725	3608	1225	10
44564	307755	3609	1879	10
44567	307759	3609	1906	10
44568	307773	3610	2254	10
44569	307788	3610	629	10
44570	307789	3610	1878	10
44571	307790	3610	1901	10
44572	307791	3610	3851	10
44576	307823	3612	447	10
44578	307827	3612	18	10
44583	307847	3612	27	10
44585	307854	3612	607	10
44591	307877	3612	649	10
44592	307878	3612	1277	10
44593	307879	3612	47	10
44595	307890	3612	672	10
44600	307910	3612	67	10
44604	307942	3612	543	10
44614	308033	3613	47	10
44623	308091	3613	1225	10
44631	308135	3614	47	10
44632	308160	3615	568	10
44634	308176	3615	596	10
44638	308212	3615	690	10
44642	308221	3615	67	10
44647	308255	3615	769	10
44654	308322	3617	141	10
44660	308350	3618	19	10
44663	308404	3618	32	10
44740	308840	3618	1865	10
44752	308907	3620	568	10
44760	308954	3621	19	10
44761	308962	3621	27	10
44767	308987	3621	1336	10
44774	309030	3622	286	10
44828	309339	3627	964	10
44833	309364	3628	447	10
44834	309375	3628	18	10
44845	309509	3630	560	10
44884	309872	3635	88	10
44887	309879	3635	9	10
44889	309905	3636	1321	10
44952	310287	3641	18	10
44953	310288	3641	19	10
44973	310637	3646	67	10
44976	310657	3646	9	10
44981	310673	3647	18	10
45048	311091	3650	359	10
45049	311110	3650	1754	10
45050	311115	3650	29	10
45052	311118	3650	1760	10
45053	311121	3650	1207	10
45055	311130	3650	2212	10
45062	311165	3651	1461	10
45063	311173	3651	18	10
45064	311191	3651	32	10
45065	311193	3651	34	10
45078	311307	3656	9	10
45079	311311	3657	18	10
45080	311312	3657	19	10
45081	311313	3657	27	10
45082	311315	3657	31	10
45084	311344	3658	1948	10
45085	311345	3658	2374	10
45086	311356	3658	2613	10
45088	311367	3659	598	10
45154	311666	3664	689	10
45158	311698	3665	3140	10
45166	311767	3669	1054	10
45183	311850	3670	18	10
45186	311869	3670	27	10
45192	311885	3670	1762	10
45205	311971	3671	596	10
45209	311989	3671	1054	10
45218	312034	3671	90	10
45219	312045	3671	9	10
45222	312070	3673	1164	10
45223	312073	3673	47	10
45225	312090	3673	1568	10
45226	312092	3673	67	10
45227	312102	3673	9	10
45251	312280	3675	19	10
45253	312291	3675	29	10
45256	312297	3675	32	10
45267	312357	3675	719	10
45290	312520	3676	1009	10
45291	312523	3676	447	10
45294	312544	3676	3140	10
45297	312552	3676	656	10
45299	312561	3676	60	10
45304	312595	3678	19	10
45306	312604	3678	1275	10
45309	312614	3679	18	10
45317	312645	3680	560	10
45320	312654	3680	67	10
45322	312659	3680	88	10
45327	312672	3681	9	10
45329	312681	3685	359	10
45339	312787	3685	3408	10
45366	312976	3685	705	10
45397	313221	3686	9	10
45422	313410	3691	2037	10
45432	313469	3692	18	10
45617	314541	3695	19	10
45618	314561	3695	27	10
45619	314565	3695	607	10
45620	314566	3695	4667	10
45621	314570	3695	32	10
45627	314605	3695	669	10
45633	314630	3695	470	10
45635	314647	3695	3209	10
45636	314653	3696	447	10
45637	314671	3696	598	10
45638	314673	3696	4238	10
45643	314689	3696	455	10
45644	314691	3696	1277	10
45649	314712	3696	60	10
45652	314752	3696	3663	10
45656	314784	3696	2082	10
45657	314789	3696	376	10
45660	314834	3698	19	10
45680	315027	3699	68	10
45689	315077	3700	447	10
45693	315103	3700	1760	10
45697	315139	3700	1898	10
45767	315629	3702	1286	10
45772	315657	3702	543	10
45802	315917	3702	1723	10
45809	315941	3703	560	10
45811	315955	3704	1509	10
45910	316535	3708	3773	10
45918	316569	3709	359	10
45961	316851	3715	18	10
45967	316908	3717	1943	10
46015	317201	3722	19	10
46016	317204	3722	27	10
46019	317210	3722	560	10
46042	317445	3724	568	10
46043	317459	3724	447	10
46045	317470	3724	18	10
46046	317475	3724	585	10
46047	317476	3724	1494	10
46049	317509	3724	2287	10
46051	317511	3724	1628	10
46052	317522	3724	2190	10
46056	317526	3724	620	10
46058	317536	3724	455	10
46066	317589	3724	67	10
46069	317596	3724	2299	10
46071	317637	3724	543	10
46072	317642	3724	9	10
46074	317661	3724	376	10
46076	317686	3725	447	10
46078	317698	3725	18	10
46079	317705	3725	19	10
46081	317722	3725	596	10
46084	317753	3725	1207	10
46087	317763	3725	455	10
46091	317774	3725	47	10
46092	317785	3725	656	10
46096	317809	3725	690	10
46097	317819	3725	6140	10
46105	317858	3725	88	10
46108	317874	3725	9	10
46109	317875	3725	769	10
46110	317880	3725	777	10
46112	317896	3725	115	10
46115	317911	3725	4407	10
46118	317933	3725	139	10
46119	317935	3725	376	10
46120	317962	3725	165	10
46128	318042	3725	981	10
46132	318074	3725	307	10
46133	318077	3725	1308	10
46134	318078	3725	311	10
46136	318100	3725	2398	10
46138	318102	3725	2129	10
46140	318105	3726	568	10
46143	318138	3726	2287	10
46151	318200	3728	18	10
46158	318252	3728	4696	10
46161	318263	3728	1760	10
46225	318668	3734	596	10
46226	318671	3734	1754	10
46232	318716	3734	690	10
46234	318722	3734	1787	10
46241	318768	3734	9	10
46242	318773	3734	777	10
46244	318796	3734	827	10
46245	318800	3734	564	10
46250	318856	3735	18	10
46251	318858	3735	19	10
46253	318871	3735	27	10
46254	318876	3735	31	10
46255	318885	3735	647	10
46257	318888	3735	1948	10
46258	318889	3735	2374	10
46259	318890	3735	47	10
46260	318894	3735	672	10
46261	318896	3735	689	10
46262	318900	3735	67	10
46263	318903	3735	1219	10
46265	318911	3735	1225	10
46266	318914	3735	9	10
46267	318930	3735	2084	10
46268	318933	3735	141	10
46269	318977	3735	227	10
46270	318984	3735	258	10
46272	318998	3735	307	10
46283	319079	3736	1207	10
46292	319135	3736	4229	10
46298	319150	3736	1220	10
46305	319206	3736	1579	10
46315	319282	3736	253	10
46320	319323	3738	3856	10
46323	319359	3738	27	10
46333	319429	3738	47	10
46361	319655	3738	1723	10
46363	319665	3739	596	10
46364	319675	3739	560	10
46366	319693	3741	573	10
46376	319733	3741	560	10
46380	319746	3741	2596	10
46381	319752	3741	9	10
46382	319759	3741	400	10
46384	319792	3744	568	10
46388	319816	3744	29	10
46391	319822	3744	620	10
46399	319831	3744	1901	10
46400	319833	3744	1879	10
46404	319839	3744	1906	10
46408	319856	3744	560	10
46409	319859	3744	689	10
46414	319876	3744	719	10
46416	319886	3744	2018	10
46420	319895	3744	1087	10
46421	319897	3744	397	10
46422	319901	3744	9	10
46426	319931	3744	564	10
46463	320185	3746	560	10
46472	320267	3751	3515	10
46473	320268	3751	3516	10
46475	320275	3751	5053	10
46481	320349	3754	31	10
46482	320350	3754	34	10
46486	320388	3754	400	10
46490	320407	3754	376	10
46507	320612	3758	32	10
46508	320613	3758	2288	10
46514	320633	3758	1762	10
46525	320708	3758	560	10
46534	320793	3758	3368	10
46536	320797	3758	88	10
46538	320816	3758	397	10
46572	321079	3759	4210	10
46660	321538	3763	3140	10
46663	321565	3763	60	10
46665	321624	3764	17	10
46666	321628	3764	596	10
46667	321632	3764	36	10
46668	321640	3764	1054	10
46669	321648	3764	682	10
46670	321652	3764	690	10
46671	321660	3764	1169	10
46672	321674	3764	90	10
46673	321680	3764	543	10
46675	321690	3765	19	10
46676	321701	3765	32	10
46680	321721	3765	397	10
46682	321731	3765	827	10
46692	321842	3769	18	10
46693	321844	3769	19	10
46695	321860	3769	27	10
46696	321867	3769	32	10
46700	321889	3769	47	10
46705	321905	3769	682	10
46724	322030	3770	359	10
46726	322056	3770	18	10
46734	322113	3770	3140	10
46735	322115	3770	1207	10
46739	322134	3770	47	10
46740	322137	3770	1054	10
46741	322139	3770	3232	10
46742	322142	3770	3012	10
46744	322154	3770	1509	10
46745	322159	3770	689	10
46747	322163	3770	694	10
46749	322173	3770	1216	10
46750	322175	3770	67	10
46752	322183	3770	1220	10
46753	322186	3770	4211	10
46754	322187	3770	1222	10
46755	322191	3770	729	10
46756	322215	3770	97	10
46757	322217	3770	9	10
46758	322224	3770	777	10
46761	322242	3770	799	10
46763	322262	3770	129	10
46771	322330	3770	383	10
46774	322350	3770	218	10
46781	322378	3770	253	10
46784	322408	3770	286	10
46785	322415	3770	1618	10
46787	322426	3770	1308	10
46790	322439	3770	1453	10
46794	322486	3771	67	10
46796	322490	3771	1898	10
46804	322561	3771	141	10
46805	322572	3771	1113	10
46811	322625	3771	504	10
46818	322691	3771	227	10
46821	322708	3771	2823	10
46822	322709	3771	1849	10
46834	322771	3771	1157	10
46837	322779	3771	1618	10
46839	322795	3771	307	10
46846	322837	3772	19	10
46870	323002	3772	563	10
46872	323027	3772	1105	10
46874	323036	3772	376	10
46881	323117	3772	195	10
46884	323156	3772	261	10
46886	323162	3773	18	10
46897	323219	3773	9	10
46898	323235	3773	564	10
46902	323246	3773	2167	10
46904	323262	3774	447	10
46906	323271	3774	18	10
46936	323374	3775	19	10
46937	323389	3775	27	10
46962	323487	3775	1898	10
46995	323724	3775	1308	10
46999	323749	3777	568	10
47005	323788	3777	1494	10
47006	323807	3777	596	10
47010	323839	3777	1760	10
47022	323927	3779	447	10
47031	323975	3779	32	10
47075	324136	3779	376	10
47085	324203	3779	1865	10
47086	324205	3779	1316	10
47107	324333	3784	27	10
47132	324451	3784	560	10
47160	324570	3784	543	10
47166	324601	3784	115	10
47189	324839	3786	17	10
47192	324852	3786	1016	10
47193	324853	3786	596	10
47197	324867	3786	2037	10
47198	324870	3786	47	10
47199	324872	3786	1054	10
47201	324884	3786	690	10
47202	324888	3786	67	10
47203	324892	3786	729	10
47205	324906	3786	97	10
47206	324908	3786	9	10
47207	324909	3786	3750	10
47208	324925	3787	19	10
47209	324929	3787	32	10
47218	324972	3789	27	10
47255	325314	3796	418	10
47258	325327	3796	211	10
47276	325454	3797	115	10
47278	325463	3797	139	10
47281	325479	3797	165	10
47311	325662	3800	18	10
47317	325739	3802	67	10
47333	325867	3804	307	10
47334	325869	3805	359	10
47335	325875	3805	17	10
47337	325877	3805	19	10
47352	325996	3806	47	10
47353	325999	3806	9	10
47355	326010	3806	227	10
47357	326031	3806	307	10
47359	326035	3806	1723	10
47372	326120	3807	9	10
47376	326153	3807	2021	10
47396	326280	3808	9	10
47430	326543	3808	1869	10
47436	326568	3808	1890	10
47457	326741	3812	17	10
47458	326742	3812	18	10
47459	326746	3812	27	10
47460	326747	3812	32	10
47461	326751	3812	560	10
47462	326753	3812	67	10
47463	326754	3812	88	10
47465	326772	3813	376	10
47466	326783	3816	19	10
47467	326786	3816	32	10
47472	326842	3817	563	10
47474	326853	3817	172	10
47476	326877	3817	258	10
47483	326939	3819	383	10
47484	326940	3819	507	10
47485	326947	3819	1844	10
47487	326959	3819	286	10
47495	327025	3821	307	10
47507	327158	3829	19	10
47508	327160	3829	32	10
47509	327161	3829	47	10
47510	327172	3829	1426	10
47511	327175	3829	1441	10
47512	327176	3829	1308	10
47513	327178	3829	1623	10
47528	327324	3832	152	10
47533	327363	3832	195	10
47541	327377	3834	18	10
47542	327378	3834	19	10
47545	327385	3834	397	10
47546	327390	3835	18	10
47550	327442	3835	261	10
47555	327486	3837	27	10
47559	327498	3837	613	10
47581	327595	3837	543	10
47582	327598	3837	9	10
47588	327621	3837	563	10
47603	327756	3837	1844	10
47607	327783	3837	1861	10
47619	327851	3839	1947	10
47624	327872	3840	67	10
47627	327892	3841	19	10
47629	327906	3841	27	10
47645	327995	3841	115	10
47652	328019	3841	1105	10
47654	328028	3841	376	10
47677	328155	3842	17	10
47678	328163	3842	596	10
47679	328169	3842	27	10
47680	328176	3842	29	10
47681	328184	3842	616	10
47682	328185	3842	36	10
47683	328186	3842	1037	10
47684	328191	3842	1207	10
47685	328201	3842	1881	10
47686	328212	3842	649	10
47687	328216	3842	47	10
47688	328219	3842	1054	10
47689	328223	3842	1165	10
47690	328228	3842	664	10
47691	328231	3842	669	10
47692	328234	3842	672	10
47693	328235	3842	1882	10
47694	328237	3842	682	10
47695	328240	3842	688	10
47696	328241	3842	690	10
47698	328244	3842	694	10
47699	328253	3842	67	10
47700	328254	3842	4375	10
47702	328264	3842	1169	10
47703	328265	3842	719	10
47704	328267	3842	1220	10
47706	328312	3842	9	10
47707	328321	3842	777	10
47708	328335	3842	115	10
47709	328348	3842	563	10
47710	328356	3842	517	10
47711	328373	3842	129	10
47712	328389	3842	835	10
47713	328390	3842	139	10
47714	328392	3842	564	10
47715	328395	3842	376	10
47717	328418	3842	1113	10
47718	328426	3842	152	10
47719	328433	3842	2167	10
47720	328456	3842	877	10
47721	328459	3842	165	10
47722	328464	3842	525	10
47723	328490	3842	504	10
47724	328496	3842	383	10
47725	328500	3842	507	10
47726	328510	3842	928	10
47728	328530	3842	424	10
47729	328539	3842	551	10
47730	328546	3842	227	10
47731	328556	3843	17	10
47750	328634	3845	1879	10
47754	328644	3845	115	10
47755	328646	3845	139	10
47756	328648	3845	165	10
47808	329082	3846	1865	10
47838	329319	3848	200	10
47853	329414	3848	1890	10
47855	329416	3848	292	10
47859	329438	3848	1453	10
47860	329441	3848	1723	10
47867	329533	3850	1832	10
47868	329540	3850	1841	10
47871	329557	3852	18	10
47872	329558	3852	19	10
47901	329806	3858	67	10
47932	330059	3862	19	10
47935	330064	3862	32	10
47944	330140	3862	307	10
47998	330387	3864	18	10
48007	330440	3865	18	10
48027	330573	3867	9	10
48041	330733	3869	19	10
48043	330737	3870	3042	10
48044	330742	3871	568	10
48046	330751	3871	139	10
48064	330868	3873	9	10
48066	330883	3873	376	10
48075	330972	3874	9	10
48079	331017	3875	9	10
48081	331023	3876	18	10
48082	331024	3876	19	10
48083	331026	3876	27	10
48085	331028	3876	32	10
48124	331414	3884	67	10
48143	331658	3885	504	10
48155	331713	3886	19	10
48156	331720	3886	27	10
48157	331722	3886	32	10
48192	331936	3888	18	10
48196	331972	3888	67	10
48197	331979	3888	88	10
48213	332140	3894	19	10
48216	332151	3894	27	10
48264	332437	3895	560	10
48268	332468	3895	3028	10
48274	332523	3897	596	10
48275	332534	3897	36	10
48276	332535	3897	1037	10
48277	332537	3897	1040	10
48278	332539	3897	2100	10
48279	332540	3897	622	10
48280	332544	3897	627	10
48281	332545	3897	628	10
48282	332546	3897	629	10
48283	332547	3897	630	10
48284	332548	3897	631	10
48285	332549	3897	632	10
48286	332550	3897	633	10
48287	332551	3897	1878	10
48288	332552	3897	1901	10
48289	332555	3897	1879	10
48290	332556	3897	1880	10
48291	332557	3897	1881	10
48292	332558	3897	2013	10
48293	332559	3897	1905	10
48294	332560	3897	1906	10
48295	332563	3897	647	10
48296	332567	3897	47	10
48297	332571	3897	656	10
48298	332577	3897	1882	10
48299	332582	3897	682	10
48300	332584	3897	690	10
48301	332585	3897	60	10
48302	332592	3897	67	10
