	anime_ids	name	genre	type	episodes	rating	members
4513	1744	Shin Hikari Shinwa: Palutena no Kagami	Adventure,Comedy,Fantasy	ONA	3	6.6	1763
4517	3636	Street Fighter Alpha: Generations	Adventure,Shounen	Movie	1	6.6	8906
4519	3123	Yoru no Yatterman	Action,Adventure,Comedy,Drama	TV	12	6.6	22662
4527	4841	Gakkatsu!	Comedy,School	TV	25	6.59	5208
4530	5792	Go! Go! Itsutsugo Land	School	TV	50	6.59	393
4531	2911	Hacka Doll The Animation	Comedy,Sci-Fi	TV	13	6.59	19502
4534	1717	Luger Code 1951	Action,Fantasy	Special	1	6.59	14410
4539	4633	Ningyo	Fantasy	Movie	1	6.59	2265
4542	5434	Rockman Hoshi ni Negai wo	Action,Adventure,Sci-Fi	OVA	3	6.59	1979
4543	2748	Saint Seiya Omega	Action,Adventure,Fantasy,Shounen	TV	97	6.59	22684
4547	6003	Strange Dawn	Adventure,Drama,Fantasy	TV	13	6.59	1865
4552	5092	Break Blade: Virgins War	Action	Special	1	6.58	1876
4559	3696	Himawari!!	Comedy,Romance	TV	13	6.58	7275
4565	5118	Kinnikuman II Sei: Second Generations	Comedy	Movie	1	6.58	459
4573	6323	Sekai Meisaku Douwa: Aladdin to Mahou no Lamp	Adventure,Fantasy	Movie	1	6.58	573
4580	5302	Tori no Uta	Fantasy	OVA	1	6.58	2426
4588	7324	Domo TV	Comedy	TV	26	6.57	832
4590	4508	Galaxy Angel Rune	Comedy,Sci-Fi	TV	13	6.57	3551
4591	5356	Kudan	Fantasy	Movie	1	6.57	189
4593	3919	Mizuiro (2003)	Drama,Romance,Supernatural	OVA	2	6.57	2325
4601	6781	Saiyuuki: Son Gokuu Monogatari	Adventure	Movie	1	6.57	574
4602	3002	Takamiya Nasuno Desu!: Teekyuu Spin-off	Comedy,Shounen	TV	12	6.57	8213
4603	4972	Tayutayu: Pure My Heart	Comedy	Special	6	6.57	4876
4606	2302	Winter Sonata Episode 0	Drama,Romance	Special	1	6.57	3300
4611	2636	Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete	Comedy,Sci-Fi,Shounen	Movie	1	6.56	575
4615	5972	Koi☆Sento	Comedy,Romance	OVA	1	6.56	4830
4616	879	Last Exile: Ginyoku no Fam Recaps	Action,Adventure,Sci-Fi	Special	2	6.56	4621
4619	5290	Mori no Youki na Kobito-tachi: Belfy to Lillibit	Adventure,Comedy,Fantasy	TV	26	6.56	561
4620	2845	Ninja Slayer From Animation	Action	ONA	26	6.56	26062
4621	6324	Panda no Daibouken	Adventure	Movie	1	6.56	300
4637	4894	Aru Tabibito no Nikki Specials	Adventure,Fantasy	Special	3	6.55	5473
4640	2102	Blue Dragon	Adventure,Comedy,Fantasy,Supernatural	TV	51	6.55	22718
4641	7340	Chocolate Underground: Bokura no Chocolate Sensou	Adventure	Movie	1	6.55	1432
4642	6085	Daishizen no Majuu: Bagi	Action,Romance,Sci-Fi	Movie	1	6.55	1479
4645	6377	Genshi Shounen Ryuu	Action,Adventure,Romance,Sci-Fi,Shounen	TV	22	6.55	731
4648	7385	Juusen Battle Monsuno	Action,Adventure	TV	52	6.55	2248
4649	6385	Kabatotto	Comedy	TV	300	6.55	240
4654	36	Naruto: Akaki Yotsuba no Clover wo Sagase	Adventure,Comedy,Shounen	Special	1	6.55	47587
4655	5253	Neko Ramen	Comedy	ONA	13	6.55	2059
4667	1773	Venus Versus Virus	Drama,Romance,Supernatural	TV	12	6.55	20883
4671	2489	Comic Party Specials	Comedy,Drama	Special	4	6.54	2669
4673	2637	Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi	Comedy,Sci-Fi,Shounen	Movie	1	6.54	553
4677	6629	Kagaku Ninja-tai Gatchaman (Movie)	Action,Adventure,Sci-Fi,Shounen	Movie	1	6.54	694
4682	3523	Mass Effect: Paragon Lost	Action,Adventure,Sci-Fi	Movie	1	6.54	5305
4699	5285	Huckleberry Finn Monogatari	Adventure	TV	26	6.53	665
4701	4890	Lily to Kaeru to (Otouto)	Adventure,Comedy,Supernatural	Special	1	6.53	760
4710	6027	Tondemo Nezumi Daikatsuyaku	Adventure	Movie	1	6.53	252
4715	2604	Blassreiter: Navi	Action,Sci-Fi	Special	1	6.52	2914
4727	1632	Kite Liberator	Action,Drama,Sci-Fi	OVA	1	6.52	15827
4728	2851	Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin	Comedy	Movie	4	6.52	6946
4729	5238	Mega Man	Action,Adventure,Comedy	TV	27	6.52	3263
4734	4467	Pia Carrot e Youkoso!! 2 DX	Comedy,Romance	OVA	6	6.52	1425
4740	4656	TO	Action,Sci-Fi	OVA	2	6.52	3869
4741	3427	To Heart 2 Special	Drama,Romance,School	Special	1	6.52	2599
4742	4734	Utawarerumono OVA Picture Drama	Comedy,Fantasy	Special	3	6.52	3359
4749	2829	Kyoukaisenjou no Horizon Specials	Comedy,Fantasy,School	ONA	4	6.51	1967
4755	6801	Sakura Taisen: New York	Adventure,Comedy,Supernatural	OVA	6	6.51	1769
4756	4528	Silent Mobius: The Motion Picture	Adventure,Sci-Fi,Supernatural	Movie	1	6.51	2194
4758	6724	Time Bokan Series: Time Patroltai Otasukeman	Action,Adventure,Comedy,Sci-Fi	TV	53	6.51	341
4765	2799	Black Jack: Karte NG Extras	Comedy	Special	1	6.5	612
4772	5169	Classroom☆Crisis Special	School,Sci-Fi	Special	1	6.5	2738
4773	1179	Duel Masters Cross Shock	Action,Adventure,Comedy,Shounen	TV	50	6.5	920
4775	2981	Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi	Fantasy	TV	12	6.5	37885
4776	1277	Final Fantasy: The Spirits Within	Sci-Fi	Movie	1	6.5	53822
4777	5419	Gag Manga Biyori: Jump Festa 2002 Special	Comedy	Special	1	6.5	513
4778	1610	Galilei Donna	Action,Adventure,Sci-Fi	TV	11	6.5	39413
4780	2847	Kara no Kyoukai: Manner Movies	Action,Comedy	Movie	7	6.49	5367
4788	6194	Toshi wo Totta Wani	Drama	Movie	1	6.5	1638
4789	3266	Wanpaku Ouji no Orochi Taiji	Adventure	Movie	1	6.5	704
4790	7199	Yagami-kun no Katei no Jijou	Comedy	OVA	3	6.5	647
4791	7252	Yoshinaga-san&#039;chi no Gargoyle Specials	Adventure,Comedy,Fantasy	Special	5	6.5	867
4796	1649	Arata naru Sekai: World&#039;s/Start/Load/End	Sci-Fi	OVA	1	6.49	13647
4801	6833	Di Gi Charat: Kuchi Kara Bazooka	Comedy	Special	1	6.49	1249
4804	6863	Geobreeders: File-X Chibi Neko Dakkan	Adventure,Comedy,Shounen,Supernatural	OVA	3	6.49	1636
4807	6142	Happy Seven: The TV Manga	Comedy,Fantasy	TV	13	6.49	3287
4808	4695	Himesama Goyoujin	Comedy	TV	12	6.49	1623
4813	6177	Nana Toshi Monogatari: Hokkyokukai Sensen	Drama,Sci-Fi	OVA	2	6.49	1085
4823	3950	Ajimu: Kaigan Monogatari	Comedy,Drama,Romance,School	ONA	4	6.48	9102
4825	2577	Black Jack: Dr. Pinoko no Mori no Bouken	Comedy	Special	1	6.48	1272
4828	2651	Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare	Comedy,Sci-Fi,Shounen	Movie	1	6.48	557
4832	6218	Lupin III: Secret File	Adventure,Comedy,Shounen	OVA	1	6.48	1994
4837	7026	Ozanari Dungeon: Kaze no Tou	Action,Adventure,Comedy,Fantasy	OVA	3	6.48	635
4840	1562	Saint Beast: Kouin Jojishi Tenshi Tan	Fantasy	TV	13	6.48	4707
4843	2878	Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special	Comedy,Fantasy,Supernatural	Special	3	6.48	2190
4846	3647	Super Street Fighter IV	Action,Adventure,Shounen	OVA	1	6.48	4498
4849	3280	Wonder Garden	Fantasy	ONA	1	6.48	2855
4850	2938	Yotsunoha	Romance,School	OVA	2	6.48	8565
4853	2667	Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis	Comedy,Sci-Fi,Shounen	Movie	1	6.47	537
4854	4978	Heroman Specials	Action,Sci-Fi,Shounen	Special	3	6.47	1879
4855	3690	King of Fighters: Another Day	Adventure,Drama,Shounen	ONA	4	6.47	8497
4857	6357	Koihime†Musou OVA Omake	Adventure,Comedy,Fantasy	Special	1	6.47	992
4863	5080	Ookii 1 Nensei to Chiisana 2 Nensei	Adventure	Movie	1	6.47	2830
4866	6396	Shin Mitsubachi Maya no Bouken	Adventure,Comedy	TV	52	6.47	1286
4869	4511	Soreyuke! Uchuu Senkan Yamamoto Yohko II	Action,Adventure,Sci-Fi	OVA	3	6.47	1099
4872	4330	Wangpai Yushi Di 0 Ji	Comedy,Fantasy,School,Shounen,Supernatural	Special	1	6.47	465
4875	2647	Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race	Comedy,Sci-Fi,Shounen	Movie	1	6.46	557
4877	3211	Kappa no Kaikata	Comedy	TV	26	6.46	1209
4884	6591	Perman	Adventure,Comedy	TV	54	6.46	499
4890	2003	Sword Art Online: Sword Art Offline	Comedy	Special	9	6.46	50012
4891	7185	Tenrankai no E	Comedy	Movie	1	6.46	1065
4893	5699	Umi Monogatari: Kanon to Iku Amamikoshima	Comedy	Special	13	6.46	1087
4895	998	Asobi ni Iku yo!: Asobi ni Oide - Owari	Comedy	Special	1	6.45	3380
4897	6397	Baby☆Love	Comedy,Romance	OVA	1	6.45	3708
4901	2822	Denpa Kyoushi	Comedy,School,Shounen	Special	2	6.45	5010
4902	5969	Denshinbashira Elemi no Koi	Fantasy	Movie	1	6.45	1139
4904	2621	Go! Go! Ackman	Action,Comedy,Supernatural	OVA	1	6.45	450
4910	3878	Memories Off 2nd	Drama,Romance	OVA	3	6.45	2750
4911	3879	Memories Off 3.5	Drama,Romance	OVA	4	6.45	2321
4916	2997	Shoujo-tachi wa Kouya wo Mezasu	School	TV	12	6.45	60452
4925	5373	Fireball Special	Comedy,Sci-Fi	Special	1	6.44	1439
4945	2584	Bakkyuu HIT! Crash Bedaman	Adventure	TV	50	6.43	747
4946	5449	Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special	School,Supernatural	Special	1	6.43	5005
4960	7232	UFO Princess Valkyrie: Recap	Comedy,Romance,Sci-Fi	Special	1	6.44	739
4963	2668	Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...	Comedy,Sci-Fi,Shounen	Movie	1	6.42	506
4969	2079	K-On!: Ura-On!	Comedy	Special	7	6.42	36560
4978	6841	Nogsaegjeoncha Haemosu	Action,Adventure,Fantasy,Shounen	TV	26	6.42	287
4979	2859	Persona 4 the Animation: Mr. Experiment Shorts	Comedy	Special	5	6.42	2196
4981	5097	Shoujo-tachi wa Kouya wo Mezasu OVA	School	OVA	1	6.42	7194
4985	1088	Toradora!: SOS!	Comedy	Special	4	6.42	54096
4987	5368	Xi Avant	Adventure,Sci-Fi	Movie	1	6.41	2379
4996	6875	Haai Step Jun	Action,Romance,School,Sci-Fi	TV	45	6.41	400
5002	6266	Rinne no Lagrange Season 2 Specials	Comedy	Special	6	6.41	1599
5005	4524	Wind: A Breath of Heart Specials	Comedy,Romance,School	Special	4	6.41	1335
5006	2228	Yojouhan Shinwa Taikei Specials	Comedy	Special	3	6.41	10005
5012	6264	Hanamaru Youchien Special Preview	Comedy,School	Special	1	6.4	1093
5014	3346	Himiko-den	Adventure,Drama,Fantasy,Supernatural	TV	12	6.4	3731
5015	6511	Hokkyoku no Muushika Miishika	Adventure	Movie	1	6.4	172
5031	5001	Dragon Collection	Fantasy,Shounen	TV	51	6.39	3229
5034	2514	Kujibiki♥Unbalance	Comedy,Romance,School	TV	12	6.39	9021
5037	6071	Phantom of the Kill: Zero kara no Hangyaku	Action,Adventure,Fantasy	Movie	1	6.39	4893
5041	3108	Taisei Kensetsu: Vietnam Noi Bai Kuukou	Drama	Special	1	6.39	2258
5042	6203	Uchuu Kazoku Carlvinson	Comedy,Fantasy,Sci-Fi	OVA	1	6.39	649
5043	5698	Umi Monogatari: Marin no Kore Naani?	Comedy	Special	4	6.39	1229
5047	2152	Accel World: Acchel World.	Comedy,Sci-Fi	Special	8	6.38	26190
5054	6990	Eightman After	Action,Drama,Sci-Fi	OVA	4	6.38	1771
5065	5076	Shiranpuri (Movie)	Drama,School	Movie	1	6.38	3104
5067	5739	Tenshi Nanka ja Nai	Comedy,Drama	OVA	1	6.38	2027
5069	7019	Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama	Action,Comedy,Sci-Fi	TV	13	6.38	585
5072	6280	Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials	Comedy	Special	5	6.38	3818
5079	1171	Duel Masters Charge	Action,Adventure,Comedy,Shounen	TV	52	6.37	2827
5082	942	Kyoto Animation: Ikitaku Naru Omise-hen	Sci-Fi	Special	1	6.37	2708
5084	6196	Moyashimon CGI Anime	Comedy,School,Supernatural	OVA	1	6.37	1415
5085	1576	Shikabane Hime: Puchitto	Comedy	Special	1	6.37	3377
5086	3911	Sister Princess: Re Pure	Drama,Romance	TV	13	6.37	5782
5095	5785	Ganbare Goemon	Comedy,Shounen	TV	23	6.36	713
5102	1776	Kaze no Tairiku	Action,Adventure,Fantasy,Supernatural	Movie	1	6.36	2552
5107	4216	Mianhada Saranghanda	Drama	Movie	1	6.36	969
5108	4445	Psychic Academy	Comedy,Romance,Supernatural	TV	24	6.36	7751
5118	2625	Dengeki Bunko 2007 Movie Festival Special	Comedy	Special	1	6.35	2793
5122	7012	Grey: Digital Target	Action,Fantasy,Sci-Fi	Movie	1	6.35	1052
5124	4974	Hoshi ni Negai wo: Cold Body + Warm Heart	Adventure,Sci-Fi	ONA	1	6.35	1217
5128	7355	Lunn wa Kaze no Naka	Drama,Romance	OVA	1	6.35	403
5131	4852	Minori Scramble!	Comedy	OVA	1	6.35	2208
5133	3279	Short Peace Opening	Fantasy,Sci-Fi,Supernatural	Special	1	6.35	2790
5134	1875	Taifuu no Noruda	Drama,School,Sci-Fi,Supernatural	Movie	1	6.35	14281
5137	6045	Tsuki no Sango	Drama	Movie	1	6.35	1661
5138	6348	Uchuujin Tanaka Tarou	Comedy,School,Shounen	TV	24	6.35	386
5141	3884	Wind: A Breath of Heart OVA	Drama,Romance,School,Supernatural	OVA	3	6.35	2043
5142	4860	Yousei Hime Ren	Adventure,Comedy,Fantasy	OVA	2	6.35	2253
5143	6548	Amanatsu	Sci-Fi	Movie	1	6.34	1305
5146	4523	Bakuen Campus Guardress	Action,Comedy,School,Shounen,Supernatural	OVA	4	6.34	1491
5150	1135	Cowboy Bebop: Ein no Natsuyasumi	Adventure	Special	1	6.34	9456
5151	2669	Dr. Slump Movie 10: Arale no Bikkuriman	Comedy,Sci-Fi,Shounen	Movie	1	6.34	513
5158	6750	Koneko no Studio	Comedy	Movie	1	6.34	373
5162	3920	Memories Off #5 Togireta Film The Animation	Drama,Romance	OVA	1	6.34	2068
5167	4069	Saishuu Shiken Kujira Progressive	Drama,Romance	OVA	1	6.34	1710
5170	3645	Street Fighter: Aratanaru Kizuna	Action,Adventure,Shounen	OVA	1	6.34	5106
5191	4490	Soreyuke! Uchuu Senkan Yamamoto Yohko	Adventure,Comedy,Sci-Fi	OVA	3	6.33	1735
5193	2598	Ushio to Tora: Comically Deformed Theater	Action,Comedy	OVA	1	6.33	1501
5201	2684	Haiyoru! Nyaruani: Remember My Love(craft-sensei)	Comedy,Sci-Fi	TV	11	6.32	17934
5204	4457	Kimi ga Nozomu Eien: Ayu Mayu Gekijou	Comedy	ONA	7	6.32	4503
5208	4355	Tales of Eternia The Animation	Adventure,Comedy,Fantasy,Romance,Shounen	TV	13	6.32	11582
5210	2477	Triangle Heart: Sweet Songs Forever	Adventure,Romance	OVA	4	6.32	4543
5212	4997	Yuyushiki: Nyanyashiki	Comedy	Special	6	6.32	6805
5214	3814	Ai Tenchi Muyou!	Comedy,Sci-Fi,Shounen	TV	50	6.31	15313
5221	7278	Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita	Comedy,Drama,Romance	Movie	1	6.31	399
5222	4973	Hoshi ni Negai wo: Fantastic Cat	Adventure,Sci-Fi	ONA	1	6.31	1140
5230	7170	Suna no Bara: Yuki no Mokushiroku	Action	OVA	1	6.31	633
5233	5923	Catblue: Dynamite	Action,Fantasy	ONA	1	6.3	1311
5234	6907	DNA Sights 999.9	Action,Adventure,Drama,Sci-Fi	OVA	1	6.3	1048
5256	2142	Final Fantasy: Unlimited	Action,Adventure,Fantasy,Sci-Fi,Shounen	TV	25	6.29	25652
5265	5396	Taisei Kensetsu: Bosporus Kaikyou Tunnel	Drama	Special	1	6.29	2707
5266	2993	Tamako Market Specials	Comedy	Special	6	6.29	12141
5274	6978	Gu-Gu Ganmo	Comedy,School	TV	50	6.28	259
5276	6217	Lupin III: Ikiteita Majutsushi	Adventure,Comedy,Shounen	OVA	1	6.28	2697
5281	4244	RG Veda	Adventure,Drama,Fantasy	OVA	2	6.28	5070
5282	4990	Rinne no Lagrange Specials	Comedy	Special	6	6.28	3291
5283	6846	Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon	Adventure,Comedy,Fantasy	Movie	1	6.28	350
5289	7362	Akuemon	Fantasy,Romance	OVA	1	6.27	453
5291	951	BlazBlue: Alter Memory	Action,Fantasy	TV	12	6.27	52965
5298	5620	Kouryuu Densetsu Villgust	Action,Adventure,Comedy,Fantasy,Romance	OVA	2	6.27	1079
5299	945	Kyoto Animation: Kasa-hen	Fantasy	Special	1	6.27	2317
5306	4848	Tabi Machi Late Show	Drama	TV	4	6.27	5430
5310	6479	Barbapapa	Comedy,Fantasy	TV	45	6.26	1385
5311	5114	Beast Wars Second: LioConvoy in Imminent Danger!	Action,Adventure,Sci-Fi	Movie	1	6.26	685
5316	2711	Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special	Comedy,Sci-Fi	Special	1	6.26	8434
5320	4407	Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!	Comedy	OVA	1	6.26	6996
5321	6828	Oz no Mahoutsukai	Fantasy	Movie	1	6.26	357
5324	5655	Suntory Minami Alps no Tennen Mizu	Drama,School	Special	3	6.26	3700
5326	3267	Top wo Nerae! Kagaku Kouza	Comedy,Sci-Fi	Special	6	6.26	5479
5334	1589	Dragon Age: Blood Mage no Seisen	Action,Fantasy	Movie	1	6.25	6341
5335	7354	Eien no Filena	Adventure,Drama,Fantasy	OVA	6	6.25	301
5336	4238	Final Fantasy	Action,Adventure,Comedy,Fantasy	OVA	4	6.25	10325
5339	6139	Imawa no Kuni no Alice	Action	ONA	1	6.25	824
5343	4698	Kemono to Chat	Comedy	OVA	1	6.25	1175
5344	5322	Kouchou-sensei to Kujira	Drama	Movie	1	6.25	1441
5359	4521	Wind: A Breath of Heart	Comedy,School	OVA	1	6.25	1557
5368	3667	Calimero	Comedy	TV	45	6.24	2279
5370	4380	Crystal Blaze	Action,Sci-Fi	TV	12	6.24	11974
5375	6067	Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai	Action,Sci-Fi	Special	1	6.24	1379
5376	6492	Kaze no Matasaburou (Movie)	Fantasy,Supernatural	Movie	1	6.24	1131
5382	616	School Days ONA	Drama,Romance,School	ONA	1	6.24	21104
5383	6066	The Five Killers	Action	ONA	1	6.24	312
5385	4532	Tokimeki Memorial: Forever With You	Drama,Romance,School	OVA	2	6.24	1734
5386	5604	True Love Story	Romance	OVA	3	6.24	3409
5389	5139	Black Bullet: Tenchuu＊Girls	Fantasy	Special	1	6.23	6806
5394	1435	Gunslinger Stratos: The Animation	Action,Sci-Fi	TV	12	6.23	47587
5395	2445	Luck &amp; Logic	Action,Fantasy	TV	12	6.23	48314
5396	6804	Majuu Sensen	Action,Fantasy	OVA	3	6.23	320
5406	5764	Kakomareta Sekai	Drama	ONA	1	6.22	786
5408	5305	Kimagure Robot	Comedy,Fantasy,Sci-Fi	TV	10	6.22	1521
5416	2622	Chokin Senshi Cashman	Action,Comedy	OVA	1	6.21	366
5417	4548	Detatoko Princess	Comedy,Fantasy	OVA	3	6.21	1220
5421	3886	Koutetsu Tenshi Kurumi Zero	Drama,Romance,Sci-Fi	OVA	3	6.21	3896
5422	2487	Kujibiki Unbalance	Comedy,Romance,School	OVA	3	6.21	8291
5423	5249	Makasete Iruka!	Action,Comedy,School	OVA	1	6.21	893
5425	6440	Mezame no Hakobune	Fantasy	OVA	1	6.21	1867
5429	2168	Shining Hearts: Shiawase no Pan	Action,Fantasy	TV	12	6.21	27273
5438	6824	Gulliver no Uchuu Ryokou	Adventure,Sci-Fi	Movie	1	6.2	527
5450	6886	Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu	Adventure,Drama,Fantasy,Shounen	OVA	1	6.2	1449
5451	4876	Super Kuma-san	Comedy,Fantasy	Special	1	6.2	534
5454	7351	Barbapapa Sekai wo Mawaru	Adventure,Comedy	TV	50	6.19	528
5455	2742	Ben-To Picture Drama	Comedy	Special	6	6.19	6718
5459	2898	Gunslinger Stratos	Action,Sci-Fi	ONA	1	6.19	2666
5462	1850	Mou Hitotsu no Mirai wo.	Sci-Fi	ONA	3	6.19	6580
5463	6829	Muybridge no Ito	Drama	Movie	1	6.19	797
5465	5403	Taisei Kensetsu: Sri Lanka Kousokudouro	Drama	Special	1	6.19	1906
5466	6189	The Samurai	Comedy,Romance,School,Shounen	OVA	1	6.19	839
5472	3793	Haitai Nanafa	Comedy,Supernatural	TV	13	6.18	5907
5478	2256	Mousou Kagaku Series: Wandaba Style	Comedy,Sci-Fi	TV	12	6.18	2077
5479	6118	Shin Calimero	Comedy	TV	52	6.18	1016
5483	6541	Chiisana Obake Acchi, Kocchi, Socchi	Comedy,Supernatural	TV	50	6.17	1226
5488	2832	Kara no Kyoukai: Mirai Fukuin - Manner Movie	Drama	Movie	1	6.17	4260
5493	1597	Ozma	Action,Sci-Fi	TV	6	6.17	11556
5498	5701	Tenshi na Konamaiki Specials	Shounen	Special	13	6.18	504
5504	2839	Kyoukai no Rinne	Comedy,Supernatural	Special	1	6.16	2983
5514	709	School Days: Valentine Days	Comedy,Romance,School	OVA	1	6.15	32917
5515	6835	Seraphim Call	Drama,Romance,Sci-Fi	TV	12	6.15	2434
5517	1354	Takane no Jitensha	Fantasy,School	Special	1	6.15	1583
5518	6584	The iDOLM@STER Million Live! 1st Anniversary PV	Drama	Special	1	6.15	1292
5522	6898	Cleopatra D.C.	Action,Adventure,Sci-Fi	OVA	3	6.14	1074
5533	3883	Wind: A Breath of Heart (TV)	Drama,Romance,School,Supernatural	TV	13	6.14	7778
5538	1892	I&#039;&#039;s	Drama,Romance	OVA	2	6.13	6419
5541	5742	Nineteen 19	Drama,Romance	OVA	1	6.13	1402
5544	5270	Shining Hearts: Shiawase no Pan Specials	Fantasy	Special	6	6.13	1572
5546	6052	Yonhyakunijuu Renpai Girl	Comedy,Romance,School	Special	1	6.13	2852
5550	4704	Bannou Yasai Ninninman	Comedy,Supernatural	Movie	1	6.13	3612
5557	5212	Houma Hunter Lime	Comedy,Fantasy	OVA	3	6.12	945
5563	2745	Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal	Comedy	Special	1	6.13	12967
5573	2399	Ojisan to Marshmallow Special	Comedy	Special	1	6.11	6392
5574	4468	Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari	Comedy,Romance	Movie	1	6.11	1804
5576	6307	Shin SOS Dai Tokyo Tankentai	Adventure	Movie	1	6.11	977
5578	6415	Suki Desu Suzuki-kun!!	Romance	OVA	2	6.11	3514
5581	6267	Arata Kangatari Picture Drama	Fantasy	Special	6	6.1	1129
5584	7306	Comet Lucifer: Garden Indigo no Shasou kara	Adventure,Comedy,Fantasy	Special	12	6.1	2769
5586	6663	Kare Baka: Wagahai no Kare wa Baka de R	Comedy,Romance,School	ONA	8	6.1	4391
5591	4227	The SoulTaker: Tamashii-gari - Komugi Daisakusen	Comedy	Special	3	6.1	1266
5597	2670	Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan	Comedy,Sci-Fi,Shounen	Movie	1	6.09	576
5600	6637	Musaigen no Phantom World: Limitless Phantom World	Comedy,Fantasy,Supernatural	Special	7	6.09	6401
5607	4941	Ultraviolet: Code 044	Action,Sci-Fi	TV	12	6.09	3784
5608	7287	Xanadu Dragonslayer Densetsu	Adventure,Comedy,Fantasy	OVA	1	6.09	307
5613	1708	Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue	Action,Sci-Fi	ONA	1	6.08	1348
5615	6304	Koneko no Rakugaki	Comedy	Movie	1	6.08	547
5620	7039	Gensou Jotan Ellcia	Adventure,Fantasy	OVA	4	6.07	940
5626	5397	Taisei Kensetsu: Shin Doha Kokusai Kuukou	Drama	Special	1	6.07	1705
5628	3818	Wake Up, Girl Zoo!	Comedy	ONA	10	6.07	3308
5634	6592	Inferno Cop Specials	Action,Comedy	Special	2	6.06	755
5646	6540	Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni	Adventure,Comedy,Supernatural	Special	1	6.06	265
5650	5335	G-9	Fantasy	OVA	1	6.05	1693
5655	3877	Memories Off	Drama,Romance	OVA	3	6.05	4488
5656	5081	Parol no Miraijima	Action,Adventure,Fantasy	Movie	1	6.05	1541
5657	4282	Samurai Girl Real Bout High School	Adventure,Comedy,Fantasy,Shounen	TV	13	6.05	6689
5663	5954	Birth	Action,Adventure,Comedy,Sci-Fi	OVA	1	6.04	2129
5664	5926	Bouken! Iczer 3	Action,Adventure,Sci-Fi	OVA	6	6.04	1218
5672	7169	Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama	Fantasy	Special	6	6.04	1292
5679	1981	Himegoto	Comedy,School	TV	13	6.03	42129
5687	2063	Avenger	Adventure,Fantasy,Sci-Fi,Shounen	TV	13	6.02	12286
5692	3426	G-On Riders	Action,Comedy,School,Sci-Fi	TV	13	6.02	2606
5699	6115	Baton	Adventure,Sci-Fi	Movie	3	6.01	1482
5705	2776	Kotoura-san: Haruka no Heya	Comedy,School	ONA	6	6.01	9641
5707	7128	Princess Rouge	Fantasy,Romance	OVA	2	6.01	1025
5711	5752	Kodomo no Keijijougaku	Fantasy	ONA	1	6.0	543
5718	4772	The Epic Of ZektBach	Action,Fantasy,Supernatural	OVA	1	6.0	2792
5724	4493	Hoshizora Kiseki	Romance,Sci-Fi	ONA	1	5.99	7674
5726	5760	Melody	Drama	ONA	1	5.99	1018
5731	6101	Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule	Comedy	Special	1	5.98	2297
5734	5349	Hashire!	Comedy	ONA	1	5.98	556
5736	2736	Kamisama Dolls Specials	Comedy	Special	6	5.98	4985
5739	6864	Ninja Mono	Adventure,Comedy,Shounen,Supernatural	OVA	2	5.98	1651
5746	5996	Mother: Saigo no Shoujo Eve	Adventure,Drama,Sci-Fi	Movie	1	5.97	697
5747	6523	Refrain Blue	Drama,Romance	OVA	3	5.97	1181
5748	1740	Boku no Imouto wa &quot;Osaka Okan&quot;	Comedy	TV	12	5.96	12917
5750	3750	Dark Side Cat	Action	ONA	6	5.96	1821
5756	5450	11eyes Picture Drama	Comedy	Special	13	5.95	2505
5757	3813	Blade &amp; Soul Specials	Comedy	Special	7	5.95	5167
5759	3487	DragonBlade	Action,Fantasy	Movie	1	5.95	427
5762	6743	MAPS	Adventure,Comedy,Sci-Fi	OVA	4	5.95	1007
5763	7112	Mujigen Hunter Fandora	Adventure,Fantasy,Sci-Fi	OVA	3	5.95	688
