id,insta_follower,tiktok,youtube,categories,price_category
6674,1208,745,704,Action,LOW
2770,3331,2338,1664,Comedy,LOW
2142,25652,19077,15931,"Action,Adventure,Fantasy,Sci-Fi,Shounen",LOW
7265,666,811,1012,"Adventure,Sci-Fi",LOW
4263,7496,8554,9063,Sci-Fi,LOW
5448,6727,7629,4681,Sci-Fi,LOW
4952,5672,7266,6948,Comedy,LOW
6107,1795,1171,1437,"Adventure,Comedy,Sci-Fi,Shounen",LOW
2214,18236,23547,16644,"Action,Sci-Fi",LOW
5396,2707,2838,2613,Drama,LOW
2993,12141,10957,9590,Comedy,LOW
5965,1555,1378,1687,"Comedy,Fantasy",LOW
5206,9351,10864,6360,Comedy,LOW
6212,419,302,230,Sci-Fi,LOW
3727,13960,14970,13813,Comedy,LOW
1903,49949,27219,15342,"Action,Adventure,Comedy,Fantasy,Shounen",LOW
6297,1942,2246,1221,School,LOW
6978,259,214,122,"Comedy,School",LOW
859,20589,22305,13900,"Fantasy,School,Supernatural",LOW
6217,2697,1832,2209,"Adventure,Comedy,Shounen",LOW
2605,1350,736,560,Sci-Fi,LOW
3459,5477,4644,2504,"Action,Sci-Fi",LOW
3860,18031,20811,23874,Drama,LOW
5621,1186,1410,1674,"Action,School",LOW
4244,5070,6115,3269,"Adventure,Drama,Fantasy",LOW
4990,3291,3522,3683,Comedy,LOW
6846,350,434,219,"Adventure,Comedy,Fantasy",LOW
5531,1543,1893,1151,Action,LOW
4567,743,398,241,Action,LOW
6543,1056,1218,745,"Action,Sci-Fi,Shounen",LOW
7362,453,488,402,"Fantasy,Romance",LOW
2293,10531,5403,4210,"Action,Adventure,Fantasy,Sci-Fi",LOW
951,52965,30325,36216,"Action,Fantasy",LOW
1349,8214,8118,7376,Drama,LOW
5714,2168,1941,2235,"Comedy,Sci-Fi",LOW
5640,590,727,542,"Adventure,Fantasy,Shounen",LOW
4180,5394,5768,4722,Drama,LOW
6983,2350,3015,2400,"Action,Adventure,Sci-Fi",LOW
5620,1079,1110,1185,"Action,Adventure,Comedy,Fantasy,Romance",LOW
945,2317,2258,1530,Fantasy,LOW
3429,7287,5607,3711,"Action,Adventure,Comedy,Romance,Sci-Fi",LOW
786,7132,6053,4313,"Comedy,School",LOW
3791,3473,3631,4612,"Action,Comedy,Drama,Romance",LOW
4848,5430,3054,3228,Drama,LOW
3418,2198,2212,1752,"Comedy,Sci-Fi",LOW
3892,5200,4409,4637,"Comedy,Drama,Romance,Sci-Fi",LOW
6479,1385,870,774,"Comedy,Fantasy",LOW
5114,685,386,337,"Action,Adventure,Sci-Fi",LOW
1827,1737,1179,849,"Drama,Sci-Fi",LOW
6133,351,285,330,"Adventure,Drama",LOW
4859,2601,1553,1807,"Adventure,Comedy,Fantasy",LOW
4773,3970,2227,2726,"Comedy,Drama,Romance,School",LOW
2711,8434,8894,7985,"Comedy,Sci-Fi",LOW
1571,20532,14231,8579,"Fantasy,Romance",LOW
2568,2377,2096,1194,"Comedy,Sci-Fi",LOW
6001,2649,1535,1981,"Comedy,Romance",LOW
4407,6996,7157,7179,Comedy,LOW
6828,357,262,223,Fantasy,LOW
2066,14641,10929,9636,"Action,Adventure,Comedy,Romance,Sci-Fi",LOW
5655,3700,4442,4881,"Drama,School",LOW
4847,9410,5121,5170,School,LOW
3267,5479,6116,5841,"Comedy,Sci-Fi",LOW
5401,1095,869,666,Comedy,LOW
481,28144,34388,20127,"Comedy,Supernatural",LOW
4598,9268,6221,3550,"Action,Adventure,Fantasy,Romance,Sci-Fi,Shounen,Supernatural",LOW
6857,721,484,493,"Action,Fantasy,Sci-Fi,Supernatural",LOW
5931,1566,1081,866,"Comedy,Sci-Fi",LOW
1853,72692,77025,42844,"Action,Adventure,Fantasy",LOW
4699,3294,3209,1760,Comedy,LOW
1589,6341,6010,3026,"Action,Fantasy",LOW
7354,301,391,301,"Adventure,Drama,Fantasy",LOW
4238,10325,7340,7004,"Action,Adventure,Comedy,Fantasy",LOW
6635,792,497,254,Supernatural,LOW
6091,748,638,683,"Adventure,Drama",LOW
6139,824,500,567,Action,LOW
4740,310,215,203,"Action,Adventure,Comedy",LOW
2078,17403,10516,12776,"Action,Drama",LOW
3436,3156,2468,1474,"Comedy,Romance",LOW
4698,1175,1499,1836,Comedy,LOW
5322,1441,973,999,Drama,LOW
5003,3598,3944,2865,Comedy,LOW
6977,1584,1973,2061,"Action,Comedy,Romance,Sci-Fi",LOW
6911,852,959,729,Adventure,LOW
5012,1544,818,672,"Comedy,Fantasy",LOW
2619,6090,3569,1792,Fantasy,LOW
4576,7367,7948,5578,"Comedy,Fantasy,School",LOW
3668,1319,1668,1026,Action,LOW
3488,3037,2054,2048,Comedy,LOW
1118,5936,4940,3321,"Action,Comedy",LOW
6736,1335,1153,767,"Action,Romance,Sci-Fi",LOW
4521,1557,1792,1145,"Comedy,School",LOW
3480,2427,2212,1652,"Adventure,Supernatural",LOW
2988,10557,9160,9261,Supernatural,LOW
6082,4244,4157,3548,"Action,Fantasy,Supernatural",LOW
450,19138,20654,26249,"Action,Comedy",LOW
6575,3516,3519,3265,Comedy,LOW
3662,1217,1151,1325,"Adventure,Comedy",LOW
3903,4184,5365,3545,"Action,Comedy,Sci-Fi",LOW
3667,2279,1507,1308,Comedy,LOW
5204,2697,1464,1722,Sci-Fi,LOW
4380,11974,7834,6071,"Action,Sci-Fi",LOW
1965,18799,15077,12176,"Fantasy,Sci-Fi",LOW
6893,686,700,807,"Action,Adventure,Sci-Fi",LOW
7168,804,1022,989,"Action,Comedy,Shounen",LOW
6341,1748,1832,1554,"Action,Adventure,Comedy,Sci-Fi",LOW
6067,1379,1105,1397,"Action,Sci-Fi",LOW
6492,1131,583,451,"Fantasy,Supernatural",LOW
7189,2961,2835,2362,Fantasy,LOW
5276,1089,1171,611,Comedy,LOW
2716,3528,1875,2343,"Action,Drama,Sci-Fi",LOW
5260,3658,2441,1370,"Comedy,Fantasy,School",LOW
616,21104,11848,11019,"Drama,Romance,School",LOW
6066,312,363,397,Action,LOW
6265,447,235,171,Comedy,LOW
4532,1734,1670,2096,"Drama,Romance,School",LOW
5604,3409,2129,1391,Romance,LOW
2441,5679,3547,3787,"Action,Fantasy",LOW
1574,14989,10615,5567,Action,LOW
5139,6806,4347,5087,Fantasy,LOW
7028,1924,1234,966,"Action,Adventure,Fantasy,Sci-Fi",LOW
1428,12469,15594,19247,"Drama,Sci-Fi",LOW
5456,547,290,199,Supernatural,LOW
7246,3955,2629,1710,"Adventure,Fantasy",LOW
1435,47587,54635,55803,"Action,Sci-Fi",LOW
2445,48314,41273,29809,"Action,Fantasy",LOW
6804,320,294,267,"Action,Fantasy",LOW
7341,1139,813,480,"Comedy,Fantasy",LOW
6524,278,159,135,Fantasy,LOW
7304,1178,1363,1082,"Action,Fantasy,Supernatural",LOW
2759,8780,10910,7036,"Action,Fantasy",LOW
4047,3730,2646,3023,Fantasy,LOW
5520,1218,1114,1397,"Action,Fantasy",LOW
6256,467,543,332,Comedy,LOW
6398,2011,1236,928,"Action,Comedy,Fantasy,Supernatural",LOW
3482,6017,4900,6088,"Action,Drama,Sci-Fi",LOW
5764,786,961,1189,Drama,LOW
2849,3816,3292,3751,Comedy,LOW
5305,1521,1015,557,"Comedy,Fantasy,Sci-Fi",LOW
4566,949,494,314,Action,LOW
6730,2030,1955,1224,"Action,Sci-Fi",LOW
6865,887,842,1049,"Action,Adventure,Comedy,Shounen",LOW
4989,1589,1377,1157,"Action,Comedy,School,Sci-Fi",LOW
5333,1196,1172,863,"Action,Drama",LOW
2622,366,287,342,"Action,Comedy",LOW
4548,1220,904,494,"Comedy,Fantasy",LOW
7008,2223,1198,1469,"Comedy,Sci-Fi,Shounen",LOW
6822,2621,2352,2289,"Comedy,Romance,Sci-Fi",LOW
2491,7024,3543,3621,"Comedy,Drama,Sci-Fi",LOW
3886,3896,2556,1360,"Drama,Romance,Sci-Fi",LOW
2487,8291,9609,7294,"Comedy,Romance,School",LOW
5249,893,661,779,"Action,Comedy,School",LOW
5433,6004,4198,3928,Romance,LOW
6440,1867,1248,978,Fantasy,LOW
6670,1756,1048,1026,Sci-Fi,LOW
2739,5535,3360,3627,"Action,Adventure,Fantasy",LOW
3619,6785,4886,5311,"Action,Adventure,Fantasy,Supernatural",LOW
2168,27273,17866,13334,"Action,Fantasy",LOW
6188,5462,3821,1993,"Action,Adventure,Fantasy",LOW
3550,7816,6919,8282,Fantasy,LOW
3808,18680,15234,18448,"Action,Comedy",LOW
5950,5520,4665,3807,"Action,Sci-Fi,Shounen",LOW
1274,13802,15800,16418,Sci-Fi,LOW
7182,1514,992,602,"Action,Comedy,Sci-Fi",LOW
2803,8130,9594,9004,Comedy,LOW
6824,527,524,285,"Adventure,Sci-Fi",LOW
7193,677,722,623,Adventure,LOW
4485,5404,6379,4425,"Comedy,Sci-Fi",LOW
3888,8206,7070,8396,"Comedy,Fantasy,Romance,Shounen",LOW
5703,571,637,797,"Sci-Fi,Supernatural",LOW
3961,3935,2295,1657,"Comedy,Romance",LOW
3815,1022,1106,616,Action,LOW
6746,402,240,294,"Action,Adventure,Drama,Sci-Fi,Shounen",LOW
6817,1377,1432,1163,"Comedy,Sci-Fi,Shounen",LOW
5952,2655,3009,3519,"Adventure,Comedy,Sci-Fi,Shounen",LOW
6886,1449,1156,595,"Adventure,Drama,Fantasy,Shounen",LOW
4876,534,412,382,"Comedy,Fantasy",LOW
5400,749,826,683,Comedy,LOW
7241,1024,740,452,"Action,Drama,Sci-Fi",LOW
7351,528,365,258,"Adventure,Comedy",LOW
2742,6718,6775,3729,Comedy,LOW
5021,1867,1603,1966,Shounen,LOW
4994,2744,3271,2469,"Comedy,School,Shounen",LOW
2898,2666,2227,1670,"Action,Sci-Fi",LOW
5308,833,763,952,"Comedy,Fantasy",LOW
6676,913,683,616,"Action,Comedy,Fantasy",LOW
1850,6580,3590,2149,Sci-Fi,LOW
6829,797,761,961,Drama,LOW
6044,642,717,654,Shounen,LOW
5403,1906,1131,750,Drama,LOW
6189,839,771,573,"Comedy,Romance,School,Shounen",LOW
5307,2351,1770,2283,Fantasy,LOW
7311,1582,2047,2370,Fantasy,LOW
3460,2209,2525,1813,"Comedy,Fantasy",LOW
1872,17237,17312,22223,"Action,Shounen",LOW
3793,5907,5524,3059,"Comedy,Supernatural",LOW
7164,557,627,506,Fantasy,LOW
5040,1906,1470,1614,Action,LOW
958,104192,112598,138828,"Action,Fantasy",MEDIUM
5157,3953,5097,4840,Action,LOW
2256,2077,1812,2260,"Comedy,Sci-Fi",LOW
6118,1016,960,1018,Comedy,LOW
5318,1163,884,590,Sci-Fi,LOW
3391,2814,2027,2321,"Action,Adventure,Fantasy,Shounen",LOW
6541,1226,741,386,"Comedy,Supernatural",LOW
1700,11481,6452,7052,"Action,Comedy,Fantasy,Romance,School,Sci-Fi",LOW
5565,2288,1382,1621,Comedy,LOW
1258,63638,76438,78466,"Action,Comedy,Romance,School,Supernatural",LOW
2832,4260,4808,3389,Drama,LOW
5355,363,283,236,Comedy,LOW
2259,10979,9258,5857,"Action,Comedy,Shounen",LOW
4797,4125,2656,1590,Romance,LOW
1597,11556,9618,5090,"Action,Sci-Fi",LOW
6899,1701,1516,929,Supernatural,LOW
538,279183,160343,202943,"Drama,Romance,School",HIGH
6488,412,288,256,"Drama,Sci-Fi",LOW
5163,2399,1354,1244,"Comedy,Sci-Fi",LOW
5701,504,323,349,Shounen,LOW
4569,1525,1756,2131,"Comedy,Sci-Fi",LOW
4811,5547,5822,3473,"Action,Sci-Fi,Shounen",LOW
3497,21934,11851,12653,"Adventure,Fantasy,School",LOW
3250,5305,3850,4921,Comedy,LOW
1800,25040,30820,25497,"Action,Supernatural",LOW
2839,2983,3693,3228,"Comedy,Supernatural",LOW
5275,1026,809,728,Action,LOW
4982,2902,3664,3841,"Comedy,School",LOW
5925,3126,2690,1556,"Action,Adventure,Sci-Fi",LOW
5570,2587,3314,1806,"Adventure,Comedy,Shounen",LOW
6460,2893,2561,2923,"Action,Adventure,Fantasy,Supernatural",LOW
666,16436,17846,22413,"Drama,Romance,School",LOW
3278,705,720,863,Sci-Fi,LOW
709,32917,31829,37500,"Comedy,Romance,School",LOW
6835,2434,1852,1603,"Drama,Romance,Sci-Fi",LOW
1354,1583,953,1214,"Fantasy,School",LOW
6584,1292,1428,1785,Drama,LOW
6388,507,620,763,"Adventure,Fantasy",LOW
3132,1871,1158,1298,"Drama,Fantasy,Romance,Sci-Fi",LOW
6898,1074,1024,684,"Action,Adventure,Sci-Fi",LOW
5252,2401,1853,2120,"Action,Sci-Fi",LOW
6718,1512,1216,1265,"Action,Adventure",LOW
6081,4402,4320,4326,"Adventure,Fantasy",LOW
5086,999,797,909,Sci-Fi,LOW
3226,6176,6064,5858,"Drama,Supernatural",LOW
6887,1035,1314,802,"Adventure,Comedy,Sci-Fi",LOW
5806,737,592,620,"Comedy,Fantasy",LOW
6062,417,232,170,"Action,Sci-Fi",LOW
6313,752,543,665,"Action,Sci-Fi",LOW
3883,7778,6667,4942,"Drama,Romance,School,Supernatural",LOW
6748,805,997,600,"Comedy,Drama",LOW
6098,3005,2797,3602,Sci-Fi,LOW
298,37924,36582,21810,School,LOW
6055,1156,1424,976,"Fantasy,Sci-Fi",LOW
1892,6419,4203,3628,"Drama,Romance",LOW
5389,1039,836,1081,Fantasy,LOW
5742,1402,1511,1271,"Drama,Romance",LOW
1659,14381,16311,15511,Romance,LOW
6279,1094,1379,1025,Comedy,LOW
5270,1572,1691,1579,Fantasy,LOW
6889,810,638,354,"Comedy,Romance,School",LOW
6052,2852,3198,2734,"Comedy,Romance,School",LOW
4676,1299,667,401,"Adventure,Fantasy,Shounen",LOW
1279,13346,8062,4881,"Action,Comedy",LOW
7213,1258,1508,1090,"Action,Adventure,Shounen,Supernatural",LOW
4704,3612,2385,2092,"Comedy,Supernatural",LOW
2892,280,197,202,Comedy,LOW
5491,4882,5383,4518,"Action,Adventure,Comedy,Fantasy",LOW
4834,12158,15717,13879,"Action,Sci-Fi",LOW
2034,21620,11140,13595,"Comedy,Romance,School",LOW
5212,945,726,558,"Comedy,Fantasy",LOW
6671,1805,2045,1537,Sci-Fi,LOW
2835,1786,1583,945,"Comedy,Sci-Fi",LOW
2262,5381,3676,4461,Action,LOW
4778,2569,3303,1798,"Adventure,Comedy",LOW
7209,999,592,497,Comedy,LOW
2745,12967,13654,13925,Comedy,LOW
4415,6066,6533,7053,Action,LOW
5708,616,347,193,Action,LOW
5957,2520,1960,2247,"Action,Sci-Fi",LOW
4591,4348,2993,2611,"Comedy,Fantasy,Romance",LOW
7054,735,781,801,"Action,Adventure,Drama",LOW
4791,3621,3484,2882,"Romance,Supernatural",LOW
4807,2521,2778,2701,"Action,Adventure,Fantasy,Supernatural",LOW
5927,2068,2421,2596,Sci-Fi,LOW
3797,3933,2305,2411,Comedy,LOW
2399,6392,8067,7698,Comedy,LOW
4468,1804,2045,1278,"Comedy,Romance",LOW
2626,9470,11360,10666,"Action,Adventure,Fantasy",LOW
6307,977,593,625,Adventure,LOW
3648,3355,2113,2602,"Action,Fantasy",LOW
6415,3514,2393,1571,Romance,LOW
2117,99460,124117,95373,"Action,Comedy,Supernatural",MEDIUM
6267,1129,1136,587,Fantasy,LOW
1333,5719,6318,6294,Action,LOW
5599,3824,2082,2605,"Romance,Supernatural",LOW
7306,2769,2215,1309,"Adventure,Comedy,Fantasy",LOW
6663,4391,5490,4473,"Comedy,Romance,School",LOW
4265,5674,4977,3428,"Drama,Romance",LOW
1666,21006,11672,9869,Comedy,LOW
4227,1266,1024,864,Comedy,LOW
5662,2296,1383,1206,Drama,LOW
2627,726,654,471,"Action,Adventure,Sci-Fi",LOW
5085,478,560,357,"Drama,Fantasy",LOW
6853,423,430,506,Comedy,LOW
2670,576,527,332,"Comedy,Sci-Fi,Shounen",LOW
6042,1131,706,745,Drama,LOW
2843,12054,11149,13988,"Comedy,Romance,School",LOW
6637,6401,5782,7236,"Comedy,Fantasy,Supernatural",LOW
4951,7376,4797,2994,Comedy,LOW
5384,595,438,493,"Adventure,Sci-Fi",LOW
7254,408,330,205,"Action,Sci-Fi",LOW
1555,6177,4755,5831,"Action,Fantasy,Supernatural",LOW
4926,1947,2119,2314,Comedy,LOW
4941,3784,4910,4347,"Action,Sci-Fi",LOW
7287,307,193,198,"Adventure,Comedy,Fantasy",LOW
2977,1203,1340,1555,"Comedy,Fantasy",LOW
1288,9595,8379,10012,"Action,Adventure,Comedy",LOW
2479,7833,8259,7111,"Adventure,Comedy,Drama,Sci-Fi",LOW
1708,1348,763,861,"Action,Sci-Fi",LOW
6955,1049,909,936,"Action,Fantasy",LOW
6304,547,471,483,Comedy,LOW
1268,9605,10615,6006,"Action,Comedy,Sci-Fi",LOW
6719,550,683,530,"Comedy,Drama,Romance,Sci-Fi",LOW
4732,748,489,625,Adventure,LOW
7039,940,693,591,"Adventure,Fantasy",LOW
5393,279,233,303,Fantasy,LOW
6164,2757,2253,1283,"Action,Comedy,Sci-Fi",LOW
3748,1018,1224,697,"Comedy,Supernatural",LOW
5397,1705,1591,1168,Drama,LOW
3818,3308,4065,3230,Comedy,LOW
6165,2439,2279,2745,"Comedy,Shounen",LOW
5352,1162,1395,1115,"Adventure,Fantasy,Romance,Sci-Fi,Supernatural",LOW
279,13638,12571,11803,School,LOW
5772,2816,2038,1898,"Drama,Romance,Sci-Fi",LOW
3139,37238,45913,55518,"Comedy,Romance,School",LOW
6592,755,749,431,"Action,Comedy",LOW
5756,235,203,227,Fantasy,LOW
3208,19015,13595,11809,Comedy,LOW
55,7962,7677,5081,"Romance,School",LOW
2717,2778,2381,2691,Comedy,LOW
6070,696,451,326,School,LOW
6931,1331,924,1164,"Adventure,Comedy,Romance,Sci-Fi",LOW
4494,4817,4219,3340,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",LOW
6321,3393,2466,2958,Supernatural,LOW
4842,4588,3510,4003,Comedy,LOW
6540,265,334,206,"Adventure,Comedy,Supernatural",LOW
3837,2537,1821,1754,School,LOW
5122,389,264,163,"Action,Sci-Fi",LOW
5335,1693,1683,1358,Fantasy,LOW
4021,2402,1583,889,"Action,Comedy,Fantasy,Romance",LOW
3710,15114,10309,6633,"Comedy,Romance",LOW
3877,4488,5737,6715,"Drama,Romance",LOW
5081,1541,1691,2113,"Action,Adventure,Fantasy",LOW
4282,6689,5447,3059,"Adventure,Comedy,Fantasy,Shounen",LOW
4502,3110,1652,1350,Action,LOW
6988,1036,1053,814,"Sci-Fi,Shounen,Supernatural",LOW
1269,17545,9331,11078,"Action,Adventure,Comedy,Sci-Fi",LOW
5919,5663,6043,5429,"Action,Sci-Fi",LOW
6399,2332,2233,2226,"Action,Drama",LOW
5954,2129,1998,1882,"Action,Adventure,Comedy,Sci-Fi",LOW
5926,1218,1517,1076,"Action,Adventure,Sci-Fi",LOW
5486,4046,4961,5138,Action,LOW
5743,2030,2097,2673,"Drama,Fantasy,Supernatural",LOW
6369,950,866,986,"Action,Sci-Fi",LOW
6874,533,430,559,"Comedy,Fantasy",LOW
4794,4574,2823,1421,Romance,LOW
5018,16766,10630,13568,"Action,Sci-Fi",LOW
7169,1292,1431,1126,Fantasy,LOW
6274,1235,1031,960,Comedy,LOW
5123,418,500,278,"Adventure,Sci-Fi,Shounen",LOW
5120,792,604,483,"Action,Sci-Fi,Shounen",LOW
6426,1074,827,712,"Adventure,Fantasy,Sci-Fi",LOW
3611,24338,15188,14087,School,LOW
1981,42129,27666,19637,"Comedy,School",LOW
6935,1420,824,927,"Action,Comedy,Fantasy,Romance,Sci-Fi,Shounen",LOW
3829,13654,13906,9539,Comedy,LOW
6412,690,447,285,"Comedy,Romance",LOW
1353,15734,15001,9080,"Comedy,School",LOW
4334,4377,3276,3188,"Action,Drama,Sci-Fi,Supernatural",LOW
2442,37993,28102,17305,"Comedy,Sci-Fi",LOW
2063,12286,12008,11141,"Adventure,Fantasy,Sci-Fi,Shounen",LOW
6303,1074,879,535,"Action,Sci-Fi",LOW
1481,2923,3474,1863,Comedy,LOW
1657,15329,9492,11877,"Comedy,School",LOW
6010,615,766,650,"Action,Sci-Fi",LOW
3426,2606,2925,2726,"Action,Comedy,School,Sci-Fi",LOW
1969,9800,7992,9212,"Comedy,School",LOW
7372,1812,1926,1229,"Drama,Romance",LOW
6675,860,1118,932,"Action,Comedy,Fantasy",LOW
4872,801,510,287,"Action,Comedy,Sci-Fi",LOW
4455,1973,1806,1539,"Adventure,Comedy,Romance,Sci-Fi",LOW
6115,1482,1846,1717,"Adventure,Sci-Fi",LOW
4995,1399,1433,1003,Comedy,LOW
3908,5409,3283,2124,"Comedy,Romance,School",LOW
6754,318,179,109,"Comedy,Fantasy,Supernatural",LOW
6446,630,554,294,Adventure,LOW
2776,9641,7852,9592,"Comedy,School",LOW
5658,378,413,320,Comedy,LOW
7128,1025,1326,1648,"Fantasy,Romance",LOW
2153,8687,10020,10929,"Action,Drama",LOW
1377,25693,30956,39426,"Action,Adventure,Fantasy,Shounen",LOW
1446,66659,85931,53224,"Action,Adventure,Fantasy",LOW
5752,543,648,493,Fantasy,LOW
6058,883,883,505,Action,LOW
3448,22396,17430,12571,Comedy,LOW
1960,26513,24709,26888,Action,LOW
4883,695,359,378,Action,LOW
3451,2784,1545,1977,Action,LOW
4772,2792,2985,1496,"Action,Fantasy,Supernatural",LOW
2035,8706,9858,11928,"Comedy,School",LOW
5619,1902,2319,1514,"Action,Adventure",LOW
4340,4946,5966,7595,Action,LOW
4887,2168,1787,1506,Action,LOW
4493,7674,4252,5286,"Romance,Sci-Fi",LOW
3882,3334,2145,1428,"Comedy,Drama,Romance,School",LOW
5760,1018,1186,629,Drama,LOW
2525,1467,837,708,"Adventure,Comedy,Fantasy",LOW
6760,563,638,540,Fantasy,LOW
3863,1629,1302,1523,Sci-Fi,LOW
6101,2297,1705,1603,Comedy,LOW
5349,556,621,462,Comedy,LOW
5358,6941,3844,3402,Comedy,LOW
2736,4985,2985,2845,Comedy,LOW
6864,1651,1095,610,"Adventure,Comedy,Shounen,Supernatural",LOW
4600,1252,1465,1027,"Action,Comedy,Romance,Sci-Fi",LOW
4846,7988,4033,2943,Comedy,LOW
2092,2147,1983,1249,"Fantasy,Romance",LOW
4001,1623,1873,1611,Comedy,LOW
6673,1294,1441,1447,"Comedy,Sci-Fi",LOW
5996,697,419,306,"Adventure,Drama,Sci-Fi",LOW
6523,1181,1521,1916,"Drama,Romance",LOW
1740,12917,12509,9828,Comedy,LOW
3812,6220,6627,4245,Comedy,LOW
3750,1821,1616,1629,Action,LOW
3895,10399,11903,8151,"Comedy,Romance",LOW
7329,327,409,447,Romance,LOW
5450,2505,2533,1277,Comedy,LOW
3813,5167,5584,5271,Comedy,LOW
2635,566,328,355,Sci-Fi,LOW
3487,427,531,629,"Action,Fantasy",LOW
3493,17515,12777,11227,"Action,Fantasy,Supernatural",LOW
6645,1734,1324,690,Romance,LOW
6743,1007,662,428,"Adventure,Comedy,Sci-Fi",LOW
7112,688,678,696,"Adventure,Fantasy,Sci-Fi",LOW
7149,2137,2227,1738,Sci-Fi,LOW
5758,471,410,294,Fantasy,LOW
3544,9485,9637,9666,Comedy,LOW
6527,4037,3907,3893,Comedy,LOW
5412,5704,5122,5883,"Action,Drama",LOW
5336,678,669,404,Comedy,LOW
6735,843,896,455,Adventure,LOW
3530,5019,5539,6886,Romance,LOW
5583,1187,1226,1176,Comedy,LOW
6050,2659,3387,4171,Fantasy,LOW
6400,1693,1899,1614,"Action,Adventure,Fantasy,Romance,Shounen,Supernatural",LOW
5140,5505,3812,1918,Comedy,LOW
1852,499,263,260,Action,LOW
5039,557,586,635,"Action,Romance",LOW
6263,1147,633,370,"Action,Comedy",LOW
7094,917,557,533,"Drama,Romance",LOW
2557,5372,3625,2742,"Action,Adventure,Fantasy,Shounen",LOW
3502,6769,6545,7054,"Comedy,Supernatural",LOW
7237,1304,926,777,Sci-Fi,LOW
4257,2443,2848,1951,"Adventure,Fantasy,Sci-Fi",LOW
5272,1456,1626,1010,"Action,Supernatural",LOW
5017,2109,1999,1384,"Adventure,Fantasy,Romance",LOW
3835,30270,21692,15447,Drama,LOW
1165,13012,8285,10063,"Action,Adventure,Comedy,Shounen",LOW
6447,547,492,437,Adventure,LOW
6823,1739,1763,975,Sci-Fi,LOW
2688,2058,2304,1391,"Action,Sci-Fi",LOW
1711,18498,14790,14523,Comedy,LOW
5303,2513,1846,1745,"Comedy,Fantasy,School",LOW
6275,308,324,277,Comedy,LOW
4399,601,470,253,Comedy,LOW
6439,894,842,614,"Action,Adventure,Fantasy,Sci-Fi",LOW
4993,2619,2888,2299,"Comedy,Romance,School",LOW
6379,1502,1137,1398,"Action,Adventure,Sci-Fi,Shounen,Supernatural",LOW
5259,8002,8979,6823,"Action,Drama,Fantasy,Supernatural",LOW
6843,915,897,937,"Adventure,Comedy,Fantasy",LOW
6614,787,842,976,"Adventure,Fantasy",LOW
6087,897,520,388,"Action,Fantasy,Sci-Fi",LOW
7283,1484,1335,759,Comedy,LOW
4392,1680,1309,1695,"Action,Comedy,School",LOW
6682,334,253,302,"Action,Adventure",LOW
6908,1129,668,722,Supernatural,LOW
6550,1081,1188,624,"Fantasy,Sci-Fi",LOW
2036,2145,1157,1287,Comedy,LOW
7210,636,331,283,"Adventure,Sci-Fi,Shounen",LOW
6999,1068,805,548,"Action,School",LOW
3376,8697,9086,7367,"Action,Sci-Fi",LOW
6438,2344,1465,1364,Comedy,LOW
6262,582,554,577,Comedy,LOW
2163,19761,12541,14173,Comedy,LOW
5331,2760,2444,2150,"Action,Sci-Fi",LOW
1000,11756,8137,4371,"Action,Comedy,Drama,Fantasy,Romance,Sci-Fi",LOW
3465,302,376,377,"Comedy,Sci-Fi",LOW
2583,2710,2909,3081,"Action,Sci-Fi",LOW
6845,2009,1875,1812,"Drama,Supernatural",LOW
5603,2228,2258,1135,"Fantasy,Sci-Fi",LOW
3832,5941,7710,8955,"Comedy,Shounen",LOW
6539,472,356,353,"Action,Adventure,Comedy,Fantasy",LOW
1450,83271,56969,39720,"Action,Fantasy,Sci-Fi",LOW
6445,1410,1077,597,Sci-Fi,LOW
6915,3080,3799,3893,"Action,Adventure,Drama,Fantasy",LOW
1651,10812,11887,8370,"Comedy,Romance,School,Sci-Fi",LOW
4579,322,172,167,Sci-Fi,LOW
6932,556,496,408,"Sci-Fi,Shounen",LOW
7204,2476,3081,1547,"Action,Comedy,Sci-Fi",LOW
4489,991,833,980,"Action,Adventure,Fantasy",LOW
3947,7051,6312,4158,"Drama,Romance",LOW
6630,602,364,239,"Action,Fantasy",LOW
4359,2279,2364,2721,Adventure,LOW
6327,2777,1806,1190,Drama,LOW
6431,622,752,537,Sci-Fi,LOW
4707,2615,1599,1860,"Fantasy,Supernatural",LOW
7267,972,832,526,"Adventure,Sci-Fi",LOW
1436,62257,55776,65113,"Action,Fantasy,Supernatural",LOW
6423,837,863,666,"Action,Comedy,School",LOW
3810,16538,14282,18127,"Action,Sci-Fi",LOW
4536,1148,1137,1066,Comedy,LOW
701,28812,19129,20985,Comedy,LOW
5677,3712,2374,1534,Action,LOW
1804,2433,3130,2503,"Adventure,Fantasy",LOW
7310,858,1033,591,"Comedy,Romance,School",LOW
1281,4703,4602,3477,"Action,Sci-Fi",LOW
4996,6303,7131,8386,Comedy,LOW
7000,931,763,454,Action,LOW
4705,4894,2624,3403,Comedy,LOW
6687,2237,1426,1642,Comedy,LOW
4397,1199,1123,854,"Comedy,Fantasy",LOW
5319,1515,1567,1353,Sci-Fi,LOW
5999,937,476,364,"Adventure,Comedy,Sci-Fi,Shounen",LOW
6995,1240,1090,1246,"Action,Fantasy",LOW
7196,419,508,644,"Comedy,Drama",LOW
