id,insta_follower,tiktok,youtube,categories,price_category
3563,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Supernatural",LOW
6538,LOW,LOW,LOW,Comedy,LOW
549,MEDIUM,HIGH,HIGH,"Comedy,Romance,Shounen,Supernatural",MEDIUM
4939,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW
2003,MEDIUM,HIGH,HIGH,Comedy,LOW
7185,LOW,LOW,LOW,Comedy,LOW
1265,MEDIUM,HIGH,HIGH,"Action,Drama,Romance,Supernatural",LOW
5699,LOW,LOW,LOW,Comedy,LOW
998,LOW,LOW,LOW,Comedy,LOW
6494,LOW,LOW,LOW,Drama,LOW
6397,LOW,MEDIUM,MEDIUM,"Comedy,Romance",LOW
1580,LOW,MEDIUM,MEDIUM,"Action,Supernatural",LOW
5935,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW
6859,LOW,LOW,LOW,"Adventure,Comedy,Drama,Sci-Fi",LOW
2822,MEDIUM,MEDIUM,LOW,"Comedy,School,Shounen",LOW
5969,LOW,LOW,LOW,Fantasy,LOW
6985,LOW,LOW,LOW,"Drama,Romance,School",LOW
2621,LOW,LOW,LOW,"Action,Comedy,Supernatural",LOW
1393,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",LOW
7357,LOW,LOW,LOW,Sci-Fi,LOW
6100,LOW,LOW,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance",LOW
6461,LOW,LOW,MEDIUM,"Drama,Fantasy",LOW
3878,LOW,MEDIUM,MEDIUM,"Drama,Romance",LOW
3879,LOW,MEDIUM,MEDIUM,"Drama,Romance",LOW
1480,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",LOW
2702,LOW,MEDIUM,LOW,"Romance,Supernatural",LOW
2880,LOW,LOW,LOW,"Adventure,Fantasy",LOW
2997,MEDIUM,HIGH,HIGH,School,LOW
3455,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW
6902,LOW,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW
1828,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",LOW
4861,LOW,LOW,LOW,"Comedy,Romance,Sci-Fi",LOW
3562,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Sci-Fi,Shounen,Supernatural",LOW
3412,LOW,MEDIUM,LOW,"Comedy,Sci-Fi",LOW
2760,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Sci-Fi",LOW
5373,LOW,LOW,LOW,"Comedy,Sci-Fi",LOW
3960,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
1488,HIGH,HIGH,HIGH,"Comedy,Romance,School",MEDIUM
5591,LOW,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy,Romance,Supernatural",LOW
3742,LOW,MEDIUM,LOW,"Action,Comedy",LOW
3458,LOW,MEDIUM,MEDIUM,Action,LOW
1257,MEDIUM,HIGH,HIGH,"Fantasy,Romance,School",LOW
6301,LOW,LOW,LOW,"Comedy,School",LOW
4715,LOW,MEDIUM,LOW,Comedy,LOW
5299,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
2875,LOW,LOW,LOW,"Comedy,Romance,School",LOW
4529,LOW,LOW,LOW,"Adventure,Fantasy,Sci-Fi",LOW
6290,LOW,LOW,LOW,"Action,Sci-Fi",LOW
6105,LOW,LOW,LOW,Sci-Fi,LOW
6095,LOW,LOW,LOW,"Comedy,Supernatural",LOW
6545,LOW,LOW,LOW,"Action,Comedy,Sci-Fi",LOW
1535,MEDIUM,HIGH,HIGH,"Action,Adventure,Shounen",LOW
4897,LOW,LOW,LOW,"Fantasy,Sci-Fi",LOW
168,HIGH,HIGH,HIGH,"Action,Romance",MEDIUM
2584,LOW,LOW,LOW,Adventure,LOW
5449,MEDIUM,MEDIUM,MEDIUM,"School,Supernatural",LOW
3345,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",LOW
4183,MEDIUM,MEDIUM,MEDIUM,Drama,LOW
6328,LOW,LOW,LOW,"Adventure,Drama",LOW
3124,MEDIUM,HIGH,HIGH,Comedy,LOW
7228,LOW,LOW,LOW,"Action,Comedy",LOW
1807,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW
7218,LOW,LOW,LOW,Adventure,LOW
4384,MEDIUM,MEDIUM,LOW,"Adventure,Comedy",LOW
3889,MEDIUM,MEDIUM,MEDIUM,Romance,LOW
5399,LOW,LOW,LOW,Comedy,LOW
7232,LOW,LOW,LOW,"Comedy,Romance,Sci-Fi",LOW
7034,LOW,LOW,LOW,"Action,Sci-Fi",LOW
2668,LOW,LOW,LOW,"Comedy,Sci-Fi,Shounen",LOW
1507,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Romance",LOW
3836,LOW,LOW,LOW,"Action,School,Sci-Fi",LOW
6365,LOW,LOW,LOW,"Action,Sci-Fi",LOW
7075,LOW,LOW,LOW,"Action,Sci-Fi",LOW
2079,MEDIUM,HIGH,HIGH,Comedy,LOW
5109,LOW,LOW,LOW,"Action,Comedy,Shounen",LOW
4787,LOW,LOW,LOW,"Comedy,Sci-Fi",LOW
6407,LOW,LOW,LOW,Fantasy,LOW
2435,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Fantasy,School",LOW
5284,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW
3876,LOW,MEDIUM,LOW,"Drama,Fantasy,Supernatural",LOW
2124,MEDIUM,HIGH,HIGH,"Action,Comedy,Fantasy,Romance,School,Sci-Fi",MEDIUM
2250,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW
6841,LOW,LOW,LOW,"Action,Adventure,Fantasy,Shounen",LOW
2859,LOW,LOW,LOW,Comedy,LOW
2914,MEDIUM,HIGH,MEDIUM,Comedy,LOW
5097,MEDIUM,MEDIUM,MEDIUM,School,LOW
5317,LOW,LOW,LOW,"Drama,School,Supernatural",LOW
121,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",LOW
3708,LOW,LOW,MEDIUM,Comedy,LOW
1088,MEDIUM,HIGH,HIGH,Comedy,LOW
4213,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW
5368,LOW,LOW,MEDIUM,"Adventure,Sci-Fi",LOW
1973,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW
4349,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Romance",LOW
5131,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
1737,MEDIUM,HIGH,MEDIUM,"Action,Sci-Fi",LOW
5159,LOW,MEDIUM,MEDIUM,"Comedy,Romance",LOW
3258,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi,Shounen",LOW
2519,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW
6875,LOW,LOW,LOW,"Action,Romance,School,Sci-Fi",LOW
7159,LOW,LOW,LOW,"Adventure,Fantasy,Romance",LOW
5107,LOW,LOW,LOW,"Action,Comedy,Shounen",LOW
6566,MEDIUM,MEDIUM,MEDIUM,"Adventure,Shounen",LOW
3885,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi,Shounen",LOW
2503,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy,Supernatural",LOW
6266,LOW,LOW,LOW,Comedy,LOW
1519,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy",LOW
6933,LOW,LOW,LOW,"Action,Adventure,Sci-Fi,Shounen",LOW
4524,LOW,LOW,LOW,"Comedy,Romance,School",LOW
2228,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
3471,LOW,LOW,LOW,Drama,LOW
472,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Romance",MEDIUM
759,MEDIUM,HIGH,HIGH,Comedy,LOW
6851,LOW,LOW,LOW,Action,LOW
6342,LOW,LOW,LOW,"Action,Adventure,Comedy,Sci-Fi",LOW
6264,LOW,LOW,LOW,"Comedy,School",LOW
1697,MEDIUM,HIGH,MEDIUM,"Action,School",LOW
3346,LOW,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy,Supernatural",LOW
6511,LOW,LOW,LOW,Adventure,LOW
6271,LOW,LOW,LOW,Action,LOW
5512,LOW,LOW,LOW,"Comedy,Romance,Supernatural",LOW
5731,MEDIUM,MEDIUM,LOW,"Romance,School",LOW
4120,LOW,LOW,LOW,"Comedy,Drama",LOW
4507,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW
6158,LOW,LOW,LOW,Comedy,LOW
6681,LOW,LOW,LOW,"Comedy,Supernatural",LOW
4344,LOW,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
3354,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Supernatural",LOW
6586,LOW,LOW,LOW,"Action,Comedy",LOW
5736,LOW,LOW,LOW,"Comedy,School",LOW
5576,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW
6856,LOW,LOW,LOW,"Adventure,Comedy,Romance",LOW
185,HIGH,HIGH,HIGH,"Fantasy,Romance",MEDIUM
1738,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",LOW
5001,LOW,MEDIUM,MEDIUM,"Fantasy,Shounen",LOW
3658,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",LOW
2514,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",LOW
2973,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
6071,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",LOW
3612,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW
4421,LOW,LOW,LOW,Action,LOW
3811,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
3108,LOW,LOW,LOW,Drama,LOW
6203,LOW,LOW,LOW,"Comedy,Fantasy,Sci-Fi",LOW
5698,LOW,LOW,LOW,Comedy,LOW
7326,LOW,LOW,LOW,"Action,Drama,Sci-Fi",LOW
4641,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
7242,LOW,LOW,LOW,Fantasy,LOW
2152,MEDIUM,HIGH,MEDIUM,"Comedy,Sci-Fi",LOW
2957,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Shounen",LOW
1168,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy",LOW
5573,LOW,MEDIUM,MEDIUM,"Action,Adventure,Comedy",LOW
1297,MEDIUM,HIGH,HIGH,School,MEDIUM
5164,LOW,MEDIUM,MEDIUM,Comedy,LOW
6666,LOW,LOW,LOW,"Comedy,Fantasy,Shounen,Supernatural",LOW
6990,LOW,LOW,LOW,"Action,Drama,Sci-Fi",LOW
2257,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy",LOW
3989,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy,Romance,Supernatural",LOW
2841,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
6049,LOW,LOW,LOW,Romance,LOW
6474,LOW,LOW,LOW,"Comedy,Romance,School",LOW
2690,MEDIUM,MEDIUM,MEDIUM,"Action,Shounen,Supernatural",LOW
1567,LOW,MEDIUM,LOW,Fantasy,LOW
5611,MEDIUM,MEDIUM,MEDIUM,"Drama,Sci-Fi",LOW
5076,LOW,MEDIUM,MEDIUM,"Drama,School",LOW
4970,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi",LOW
5739,LOW,LOW,MEDIUM,"Comedy,Drama",LOW
4730,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW
7019,LOW,LOW,LOW,"Action,Comedy,Sci-Fi",LOW
1707,MEDIUM,HIGH,MEDIUM,"Action,Fantasy",LOW
5158,LOW,LOW,LOW,"Action,Fantasy,Shounen",LOW
6280,LOW,MEDIUM,MEDIUM,Comedy,LOW
2486,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW
2952,LOW,LOW,LOW,"Action,Adventure,Drama,Fantasy",LOW
1522,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",LOW
6496,LOW,LOW,LOW,Drama,LOW
6561,LOW,MEDIUM,MEDIUM,"Drama,Supernatural",LOW
4460,LOW,MEDIUM,LOW,"Drama,Sci-Fi",LOW
1171,LOW,MEDIUM,LOW,"Action,Adventure,Comedy,Shounen",LOW
7302,LOW,LOW,LOW,Shounen,LOW
3274,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",LOW
942,LOW,MEDIUM,MEDIUM,Sci-Fi,LOW
3466,LOW,MEDIUM,MEDIUM,Comedy,LOW
6196,LOW,LOW,LOW,"Comedy,School,Supernatural",LOW
1576,LOW,MEDIUM,MEDIUM,Comedy,LOW
3911,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance",LOW
4700,LOW,LOW,LOW,School,LOW
6478,LOW,LOW,LOW,"Drama,Shounen",LOW
5379,LOW,LOW,LOW,Comedy,LOW
3474,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",LOW
2757,LOW,LOW,LOW,"Drama,Sci-Fi,Shounen",LOW
2505,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Romance,Sci-Fi",LOW
5785,LOW,LOW,LOW,"Comedy,Shounen",LOW
5147,LOW,LOW,LOW,"Drama,Fantasy",LOW
7305,LOW,LOW,LOW,"Drama,Fantasy",LOW
1695,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",LOW
6906,LOW,LOW,LOW,"Drama,Romance,School",LOW
1776,LOW,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Supernatural",LOW
3239,MEDIUM,MEDIUM,MEDIUM,"Romance,School",LOW
1323,MEDIUM,MEDIUM,MEDIUM,"Adventure,Romance,Shounen,Supernatural",LOW
5175,LOW,MEDIUM,LOW,"Action,Drama,Sci-Fi",LOW
4216,LOW,LOW,LOW,Drama,LOW
4445,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",LOW
2795,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW
6039,LOW,LOW,LOW,"Action,School,Shounen",LOW
6741,LOW,LOW,LOW,"Fantasy,Romance",LOW
3457,MEDIUM,MEDIUM,MEDIUM,"Comedy,Fantasy",LOW
3660,LOW,LOW,LOW,Comedy,LOW
5161,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Shounen",LOW
6842,LOW,LOW,LOW,"Action,Adventure,Comedy",LOW
2186,MEDIUM,MEDIUM,HIGH,"Comedy,Romance",LOW
2625,LOW,MEDIUM,MEDIUM,Comedy,LOW
2664,LOW,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Supernatural",LOW
7322,LOW,LOW,LOW,Drama,LOW
7012,LOW,LOW,LOW,"Action,Fantasy,Sci-Fi",LOW
5306,LOW,LOW,LOW,"Action,Drama",LOW
4974,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW
4481,LOW,MEDIUM,MEDIUM,Sci-Fi,LOW
5194,MEDIUM,MEDIUM,MEDIUM,Fantasy,LOW
7031,LOW,LOW,LOW,"Action,Adventure",LOW
7355,LOW,LOW,LOW,"Drama,Romance",LOW
919,MEDIUM,HIGH,MEDIUM,"Action,School",LOW
6662,LOW,LOW,LOW,"Comedy,School",LOW
4852,LOW,MEDIUM,LOW,Comedy,LOW
7147,LOW,LOW,LOW,"Adventure,Fantasy",LOW
3279,LOW,MEDIUM,MEDIUM,"Fantasy,Sci-Fi,Supernatural",LOW
1875,MEDIUM,MEDIUM,MEDIUM,"Drama,School,Sci-Fi,Supernatural",LOW
7262,LOW,LOW,LOW,"Comedy,Romance,School",LOW
6546,LOW,LOW,LOW,"Action,Adventure,Comedy,Sci-Fi",LOW
6045,LOW,LOW,LOW,Drama,LOW
6348,LOW,LOW,LOW,"Comedy,School,Shounen",LOW
4345,LOW,LOW,LOW,"Comedy,Fantasy",LOW
6395,LOW,LOW,LOW,"Adventure,Comedy",LOW
3884,LOW,LOW,MEDIUM,"Drama,Romance,School,Supernatural",LOW
4860,LOW,MEDIUM,LOW,"Adventure,Comedy,Fantasy",LOW
6548,LOW,LOW,LOW,Sci-Fi,LOW
5976,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",LOW
5301,LOW,LOW,LOW,"Comedy,Sci-Fi",LOW
4523,LOW,LOW,LOW,"Action,Comedy,School,Shounen,Supernatural",LOW
3328,MEDIUM,MEDIUM,MEDIUM,"Action,Drama",LOW
3898,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Sci-Fi,Shounen",LOW
1952,MEDIUM,HIGH,HIGH,"Comedy,School",LOW
1135,MEDIUM,MEDIUM,MEDIUM,Adventure,LOW
2669,LOW,LOW,LOW,"Comedy,Sci-Fi,Shounen",LOW
3549,MEDIUM,MEDIUM,HIGH,"Comedy,School,Shounen",LOW
2645,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
6879,LOW,LOW,LOW,"Action,Adventure,Fantasy",LOW
883,LOW,MEDIUM,MEDIUM,"Comedy,Romance,Shounen,Supernatural",LOW
6750,LOW,LOW,LOW,Comedy,LOW
6364,LOW,LOW,MEDIUM,Action,LOW
1956,MEDIUM,HIGH,HIGH,"Action,Comedy",LOW
6712,LOW,LOW,LOW,"Adventure,Comedy,Fantasy,Shounen",LOW
3920,LOW,MEDIUM,LOW,"Drama,Romance",LOW
5657,LOW,LOW,LOW,Adventure,LOW
1863,MEDIUM,MEDIUM,LOW,Comedy,LOW
1520,MEDIUM,HIGH,HIGH,"Comedy,Romance",LOW
6551,LOW,LOW,LOW,Comedy,LOW
4069,LOW,LOW,LOW,"Drama,Romance",LOW
4975,LOW,LOW,LOW,Comedy,LOW
6337,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
3645,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Shounen",LOW
4655,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
2899,LOW,LOW,LOW,"Action,Comedy",LOW
6358,LOW,MEDIUM,MEDIUM,"Sci-Fi,Shounen",LOW
7308,LOW,LOW,LOW,Drama,LOW
2773,LOW,LOW,LOW,"Action,Fantasy,Shounen",LOW
2530,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Sci-Fi",LOW
5958,LOW,LOW,LOW,"Drama,Romance",LOW
3637,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW
6373,LOW,LOW,LOW,Fantasy,LOW
867,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW
6507,LOW,LOW,LOW,Comedy,LOW
6393,LOW,LOW,LOW,Adventure,LOW
4470,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy",LOW
2762,LOW,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",LOW
5930,LOW,LOW,LOW,"Action,Sci-Fi",LOW
1525,MEDIUM,HIGH,HIGH,"Romance,School",LOW
5488,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
4806,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance",LOW
4490,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi",LOW
1145,HIGH,HIGH,HIGH,"Action,Comedy,Shounen,Supernatural",MEDIUM
2598,LOW,LOW,LOW,"Action,Comedy",LOW
3287,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
1638,MEDIUM,HIGH,HIGH,Romance,LOW
5693,LOW,LOW,LOW,"Fantasy,Sci-Fi",LOW
1176,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Shounen",LOW
7336,LOW,LOW,LOW,"Adventure,Comedy,Romance",LOW
262,HIGH,HIGH,HIGH,"Action,Sci-Fi",MEDIUM
5741,LOW,LOW,LOW,"Action,Adventure,Fantasy,Sci-Fi",LOW
2684,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
3707,LOW,LOW,LOW,"Comedy,Fantasy,Supernatural",LOW
4457,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
5663,MEDIUM,MEDIUM,MEDIUM,Drama,LOW
1661,LOW,LOW,LOW,Sci-Fi,LOW
1284,MEDIUM,HIGH,HIGH,"Action,Adventure,Fantasy",LOW
4355,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Romance,Shounen",LOW
4404,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",LOW
2477,MEDIUM,MEDIUM,MEDIUM,"Adventure,Romance",LOW
2774,LOW,LOW,LOW,"Action,Fantasy,Shounen",LOW
4997,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
3547,LOW,MEDIUM,LOW,Romance,LOW
3814,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",LOW
4182,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Fantasy,School,Sci-Fi,Shounen,Supernatural",LOW
6495,LOW,LOW,LOW,Drama,LOW
4895,LOW,MEDIUM,MEDIUM,"Fantasy,Supernatural",LOW
4308,LOW,MEDIUM,LOW,"Action,Adventure,Sci-Fi,Shounen",LOW
5339,LOW,MEDIUM,LOW,"Action,Adventure,Sci-Fi",LOW
6814,LOW,LOW,LOW,"Comedy,Supernatural",LOW
7278,LOW,LOW,LOW,"Comedy,Drama,Romance",LOW
4973,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW
2166,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW
2515,LOW,MEDIUM,MEDIUM,"Action,Shounen,Supernatural",LOW
2573,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW
2648,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy",LOW
6894,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
1808,MEDIUM,HIGH,HIGH,School,LOW
7170,LOW,LOW,LOW,Action,LOW
3874,LOW,MEDIUM,LOW,Comedy,LOW
5281,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",LOW
5923,LOW,LOW,LOW,"Action,Fantasy",LOW
6907,LOW,LOW,LOW,"Action,Adventure,Drama,Sci-Fi",LOW
5588,LOW,MEDIUM,LOW,"Action,Drama,Fantasy,Supernatural",LOW
2826,MEDIUM,HIGH,HIGH,Comedy,LOW
7356,LOW,LOW,LOW,Sci-Fi,LOW
6909,LOW,LOW,LOW,"Adventure,Sci-Fi,Shounen",LOW
4492,LOW,LOW,LOW,Comedy,LOW
5812,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW
3783,LOW,LOW,LOW,"Action,Comedy,Drama,Fantasy",LOW
3821,LOW,MEDIUM,MEDIUM,Comedy,LOW
6970,LOW,LOW,LOW,"Action,Fantasy",LOW
6626,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi",LOW
6717,LOW,LOW,LOW,"Adventure,Comedy,Supernatural",LOW
6795,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi",LOW
6257,LOW,LOW,LOW,Comedy,LOW
6023,LOW,LOW,LOW,"Adventure,Comedy",LOW
4187,MEDIUM,MEDIUM,MEDIUM,"Drama,Romance,School",LOW
3288,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
1177,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Shounen",LOW
6674,LOW,LOW,LOW,Action,LOW
2770,LOW,MEDIUM,LOW,Comedy,LOW
2142,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Sci-Fi,Shounen",LOW
7265,LOW,LOW,LOW,"Adventure,Sci-Fi",LOW
4263,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW
5448,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,LOW
4952,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
6107,LOW,LOW,LOW,"Adventure,Comedy,Sci-Fi,Shounen",LOW
2214,MEDIUM,HIGH,MEDIUM,"Action,Sci-Fi",LOW
5396,LOW,MEDIUM,MEDIUM,Drama,LOW
2993,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
5965,LOW,LOW,LOW,"Comedy,Fantasy",LOW
5206,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
6212,LOW,LOW,LOW,Sci-Fi,LOW
3727,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
1903,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",LOW
6297,LOW,MEDIUM,LOW,School,LOW
6978,LOW,LOW,LOW,"Comedy,School",LOW
859,MEDIUM,HIGH,MEDIUM,"Fantasy,School,Supernatural",LOW
6217,LOW,LOW,MEDIUM,"Adventure,Comedy,Shounen",LOW
2605,LOW,LOW,LOW,Sci-Fi,LOW
3459,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",LOW
3860,MEDIUM,HIGH,HIGH,Drama,LOW
5621,LOW,LOW,LOW,"Action,School",LOW
4244,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Fantasy",LOW
4990,LOW,MEDIUM,MEDIUM,Comedy,LOW
6846,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW
5531,LOW,LOW,LOW,Action,LOW
4567,LOW,LOW,LOW,Action,LOW
6543,LOW,LOW,LOW,"Action,Sci-Fi,Shounen",LOW
7362,LOW,LOW,LOW,"Fantasy,Romance",LOW
2293,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Sci-Fi",LOW
951,MEDIUM,HIGH,HIGH,"Action,Fantasy",LOW
1349,MEDIUM,MEDIUM,MEDIUM,Drama,LOW
5714,LOW,LOW,MEDIUM,"Comedy,Sci-Fi",LOW
5640,LOW,LOW,LOW,"Adventure,Fantasy,Shounen",LOW
4180,MEDIUM,MEDIUM,MEDIUM,Drama,LOW
6983,LOW,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",LOW
5620,LOW,LOW,LOW,"Action,Adventure,Comedy,Fantasy,Romance",LOW
945,LOW,MEDIUM,LOW,Fantasy,LOW
3429,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Romance,Sci-Fi",LOW
786,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",LOW
3791,LOW,MEDIUM,MEDIUM,"Action,Comedy,Drama,Romance",LOW
4848,MEDIUM,MEDIUM,MEDIUM,Drama,LOW
3418,LOW,MEDIUM,LOW,"Comedy,Sci-Fi",LOW
3892,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Sci-Fi",LOW
6479,LOW,LOW,LOW,"Comedy,Fantasy",LOW
5114,LOW,LOW,LOW,"Action,Adventure,Sci-Fi",LOW
1827,LOW,LOW,LOW,"Drama,Sci-Fi",LOW
6133,LOW,LOW,LOW,"Adventure,Drama",LOW
4859,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",LOW
4773,LOW,MEDIUM,MEDIUM,"Comedy,Drama,Romance,School",LOW
2711,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
1571,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Romance",LOW
2568,LOW,MEDIUM,LOW,"Comedy,Sci-Fi",LOW
6001,LOW,LOW,LOW,"Comedy,Romance",LOW
4407,MEDIUM,MEDIUM,MEDIUM,Comedy,LOW
6828,LOW,LOW,LOW,Fantasy,LOW
2066,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Romance,Sci-Fi",LOW
5655,LOW,MEDIUM,MEDIUM,"Drama,School",LOW
4847,MEDIUM,MEDIUM,MEDIUM,School,LOW
3267,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",LOW
5401,LOW,LOW,LOW,Comedy,LOW
481,MEDIUM,HIGH,HIGH,"Comedy,Supernatural",LOW
