	Unnamed: 0	anime_ids	name	genre	type	episodes	rating	members
4452	4453	1338	Kaze no Na wa Amnesia	Category 6,Category 1,Category 2,Category 7	Movie	1	6.62	8230
4453	4454	5563	Kira Kira 5th Anniversary Live Anime: Kick Start Generation	Category 3	OVA	1	6.62	1381
4454	4455	3907	Kokoro Toshokan	Category 2,Category 5	TV	13	6.62	3748
4455	4456	1809	Kyou, Koi wo Hajimemasu	Category 2	OVA	2	6.62	20953
4456	4457	1357	Lupin III: Pilot Film	Category 1,Category 4,Category 5	Movie	1	6.62	3500
4457	4458	5266	Morita-san wa Mukuchi. Specials	Category 2,Category 5	Special	2	6.62	2769
4458	4459	7347	Nezumi Monogatari: George to Gerald no Bouken	Category 4	Movie	1	6.62	483
4459	4460	953	Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials	Category 1,Category 2,Category 5	ONA	3	6.62	70559
4460	4461	5947	Palme no Ki	Category 8,Category 4,Category 2	Movie	1	6.62	3462
4461	4462	6442	Saiyuuki	Category 4	Movie	1	6.62	1175
4462	4463	4789	Shiritsu Araiso Koutougakkou Seitokai Shikkoubu	Category 9,Category 3,Category 5	OVA	2	6.62	4085
4463	4464	2694	Shukufuku no Campanella: La Campanella Della Benedizione	Category 8,Category 5	OVA	1	6.62	4023
4464	4465	6433	Sojunghan Nal-ui Kkum	Category 2,Category 5	Movie	1	6.62	904
4465	4466	212	Sukitte Ii na yo.: Mei and Marshmallow	Category 2	Special	10	6.62	17684
4466	4467	6763	The☆Doraemons: Mushimushi Pyonpyon Daisakusen!	Category 8	Movie	1	6.62	479
4467	4468	676	Tooi Sekai	Category 2	ONA	1	6.62	11347
4468	4469	5057	Usavich V	Category 5	TV	13	6.62	985
4469	4470	5340	Utawarerumono Recaps	Category 8,Category 1,Category 2	Special	2	6.62	2667
4470	4471	5681	Ace wo Nerae!: Final Stage	Category 1,Category 3,Category 2	OVA	12	6.61	714
4471	4472	3555	Bakuon!!	Category 1,Category 5	TV	12	6.61	31295
4472	4473	2696	Black Jack: Heian Sento	Category 4	Movie	1	6.61	1087
4473	4474	7259	Chikyuu Bouei Kazoku Special	Category 6,Category 4,Category 2,Category 5	Special	1	6.61	215
4474	4475	2089	Code Geass: Soubou no Oz Picture Drama	Category 8,Category 6,Category 1,Category 2	OVA	5	6.61	6467
4475	4476	2656	Dance in the Vampire Bund Recap	Category 8,Category 1	Special	1	6.61	9758
4476	4477	7366	eX-Driver the Movie Specials	Category 5	Special	3	6.61	497
4477	4478	1874	Miss Monochrome: The Animation 2	Category 3,Category 5	TV	13	6.61	12064
4478	4479	6175	Nanami-chan 2nd Series	Category 4,Category 5	TV	16	6.61	336
4479	4480	6642	Ore-sama Kingdom	Category 2	OVA	14	6.61	1846
4480	4481	2867	Persona 4 the Golden Animation: Thank you Mr. Accomplice	Category 8,Category 7,Category 4,Category 2	Special	1	6.61	5230
4481	4482	2790	Pokemon Best Wishes! Season 2: Decolora Adventure	Category 8,Category 1,Category 4,Category 5	TV	20	6.61	12499
4482	4483	2730	Pokemon: Pikachu no Fushigi na Fushigi na Daibouken	Category 8,Category 4,Category 5	Special	1	6.61	3088
4483	4484	6799	Sakura Taisen: Ecole de Paris	Category 3,Category 4,Category 1,Category 5,Category 6	OVA	3	6.61	2201
4484	4485	2148	Seikimatsu Occult Gakuin Specials	Category 8,Category 2,Category 5	Special	4	6.61	7550
4485	4486	2797	Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party	Category 1,Category 5	Special	5	6.61	1993
4486	4487	7203	Shin Koihime†Musou OVA Omake	Category 8,Category 4,Category 5	Special	1	6.61	1041
4487	4488	7202	Shin Koihime†Musou: Otome Tairan OVA Omake	Category 8,Category 4,Category 5	Special	1	6.61	1035
4488	4489	3802	Yozakura Quartet: Yoza-Quar!	Category 5	Special	6	6.61	4545
4489	4490	2609	Zettai Karen Children Recap	Category 8,Category 1,Category 4,Category 5	Special	1	6.61	1603
4490	4491	230	Amnesia OVA	Category 8,Category 2	OVA	1	6.6	15956
4491	4492	4636	Android Ana Maico 2010	Category 6,Category 1,Category 2,Category 5	TV	24	6.6	1896
4492	4493	3918	Blue Seed 2	Category 2,Category 7,Category 1,Category 5,Category 8,Category 6	OVA	3	6.6	3790
4493	4494	4943	Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou	Category 6	Special	1	6.6	5171
4494	4495	2413	Dakara Boku wa, H ga Dekinai. Recap	Category 8,Category 2,Category 5	Special	1	6.6	11869
4495	4496	6432	Gokinjo Monogatari the Movie	Category 2,Category 5	Movie	1	6.6	1343
4496	4497	6408	Hello Kitty no Cinderella	Category 8,Category 4	Movie	1	6.6	362
4497	4498	3243	Hi☆sCoool! SeHa Girls	Category 3,Category 5	TV	13	6.6	7440
4498	4499	5060	Hyakka Ryouran: Samurai After Specials	Category 5	Special	2	6.6	3703
4499	4500	2771	Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo	Category 8,Category 1	ONA	1	6.6	3083
4500	4501	5111	Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi	Category 1,Category 4,Category 3,Category 5	Special	1	6.6	406
4501	4502	5751	Koutetsu Sangokushi Special	Category 1,Category 4	Special	1	6.6	614
4502	4503	2593	Macross 25th Anniversary: All That VF Macross F Version	Category 1,Category 6	ONA	1	6.6	2219
4503	4504	4149	Mai-Otome Special: Otome no Inori	Category 5,Category 2	Special	1	6.6	2068
4504	4505	3364	Mission-E	Category 6,Category 1,Category 2,Category 5	TV	12	6.6	3931
4505	4506	2720	Mobile Suit Gundam AGE	Category 1,Category 6	TV	49	6.6	18031
4506	4507	2158	Oneechan ga Kita Special	Category 5	Special	1	6.6	11094
4507	4508	1505	Prism Ark	Category 8,Category 1,Category 2,Category 5	TV	12	6.6	16596
4508	4509	3539	Pucca (2008)	Category 1,Category 2,Category 5	TV	13	6.6	2173
4509	4510	6683	Ro-Kyu-Bu! SS Recap	Category 3,Category 2,Category 5	Special	1	6.6	2148
4510	4511	7293	Saint October	Category 8,Category 4	TV	26	6.6	3838
4511	4512	2785	Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!	Category 8,Category 5	Special	1	6.6	3965
4512	4513	1744	Shin Hikari Shinwa: Palutena no Kagami	Category 8,Category 4,Category 5	ONA	3	6.6	1763
4513	4514	1998	Softenni	Category 3,Category 2,Category 5	TV	12	6.6	16068
4514	4515	7381	Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou	Category 10,Category 2,Category 5	ONA	10	6.6	2291
4515	4516	1974	Stella Jogakuin Koutou-ka C³-bu	Category 3,Category 2,Category 6	TV	13	6.6	36235
4516	4517	3636	Street Fighter Alpha: Generations	Category 4	Movie	1	6.6	8906
4517	4518	6246	Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou	Category 4,Category 5	Movie	1	6.6	962
4518	4519	3123	Yoru no Yatterman	Category 1,Category 4,Category 2,Category 5	TV	12	6.6	22662
4519	4520	2394	12-sai.	Category 2	OVA	8	6.59	6211
4520	4521	4817	Argento Soma Special	Category 1,Category 6	Special	1	6.59	2508
4521	4522	5162	Avengers Confidential: Black Widow to Punisher	Category 1,Category 6	Movie	1	6.59	1742
4522	4523	3867	Boys Be...	Category 4,Category 2,Category 5	TV	13	6.59	15026
4523	4524	6093	Chiisana Viking Vickie	Category 1,Category 4,Category 5	TV	78	6.59	1452
4524	4525	4992	Chousoku Henkei Gyrozetter	Category 1,Category 4,Category 3,Category 6	TV	51	6.58	3183
4525	4526	6242	Cyborg 009: Chou Ginga Densetsu	Category 1,Category 6	Movie	1	6.59	1003
4526	4527	4841	Gakkatsu!	Category 2,Category 5	TV	25	6.59	5208
4527	4528	6855	Gatchaman	Category 1,Category 4,Category 6	OVA	3	6.59	1407
4528	4529	2239	Girls und Panzer: Shoukai Shimasu!	Category 2,Category 6	Special	2	6.59	11042
4529	4530	5792	Go! Go! Itsutsugo Land	Category 2	TV	50	6.59	393
4530	4531	2911	Hacka Doll The Animation	Category 6,Category 5	TV	13	6.59	19502
4531	4532	1673	Jinsei	Category 2,Category 5	TV	13	6.59	40413
4532	4533	7227	L/R: Licensed by Royal	Category 1,Category 4,Category 7	TV	12	6.59	2388
4533	4534	1717	Luger Code 1951	Category 8,Category 1	Special	1	6.59	14410
4534	4535	3760	Macross 25th Anniversary: All That VF Macross Zero Version	Category 1,Category 6	ONA	1	6.59	2062
4535	4536	2750	Metal Fight Beyblade Zero G	Category 3,Category 4	TV	38	6.59	3533
4536	4537	3056	Miyakawa-ke no Kuufuku	Category 5	ONA	10	6.59	12077
4537	4538	5676	Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga	Category 5	ONA	60	6.59	13801
4538	4539	4633	Ningyo	Category 8	Movie	1	6.59	2265
4539	4540	3914	Nurse Witch Komugi-chan Magikarte Special	Category 8,Category 5	Special	1	6.59	3397
4540	4541	7303	Pokemon: Pikachu, Kore Nan no Kagi?	Category 8,Category 4,Category 5	Movie	1	6.59	2213
4541	4542	5434	Rockman Hoshi ni Negai wo	Category 1,Category 4,Category 6	OVA	3	6.59	1979
4542	4543	2748	Saint Seiya Omega	Category 8,Category 1,Category 4	TV	97	6.59	22684
4543	4544	6794	Sakura Taisen: Le Nouveau Paris	Category 4,Category 6	OVA	3	6.59	1608
4544	4545	1692	Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku	Category 1,Category 5	OVA	1	6.59	6920
4545	4546	3855	Shenmue: The Movie	Category 1,Category 4,Category 3	Movie	1	6.59	682
4546	4547	6003	Strange Dawn	Category 8,Category 4,Category 2	TV	13	6.59	1865
4547	4548	5267	Tantei Opera Milky Holmes: Alternative	Category 7,Category 4,Category 5	Special	2	6.59	3755
4548	4549	2819	Utopia	Category 3	Music	1	6.59	3519
4549	4550	2954	Zoids Fuzors	Category 4,Category 6	TV	26	6.59	7087
4550	4551	3498	Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd	Category 6,Category 7,Category 5	TV	12	6.58	10517
4551	4552	5092	Break Blade: Virgins War	Category 1	Special	1	6.58	1876
4552	4553	191	Brothers Conflict	Category 2,Category 5	TV	12	6.58	74069
4553	4554	7327	Chogattai Majutsu Robot Ginguiser	Category 4,Category 6	TV	26	6.58	409
4554	4555	7365	Crush Gear Nitro	Category 3,Category 4	TV	50	6.58	700
4555	4556	1996	Densetsu no Yuusha no Densetsu: Iris Report	Category 8,Category 1,Category 4	Special	1	6.58	11765
4556	4557	6820	Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?	Category 4	Movie	1	6.58	312
4557	4558	546	Higurashi no Naku Koro ni Kira	Category 5,Category 7	OVA	4	6.58	46712
4558	4559	3696	Himawari!!	Category 2,Category 5	TV	13	6.58	7275
4559	4560	7342	Juusenshi Gulkeeva	Category 8,Category 1,Category 4,Category 6	TV	26	6.58	855
4560	4561	6458	Kamen Rider Den-O: Imagin Anime 3	Category 1,Category 4,Category 5	OVA	12	6.58	350
4561	4562	553	Kanojo ga Flag wo Oraretara	Category 2,Category 5	TV	13	6.58	74634
4562	4563	2587	Kanokon Specials	Category 5	Special	12	6.58	19232
4563	4564	5283	Kikou Kantai Dairugger XV	Category 1,Category 4,Category 6	TV	52	6.58	1121
4564	4565	5118	Kinnikuman II Sei: Second Generations	Category 5	Movie	1	6.58	459
4565	4566	5346	Koi Tsubomi	Category 8,Category 3	Music	1	6.58	1242
4566	4567	5298	Midnight Eye: Gokuu	Category 6,Category 1,Category 7	OVA	1	6.58	2670
4567	4568	6176	Nanami-chan 3rd Series	Category 4,Category 5	TV	16	6.58	314
4568	4569	3896	Otogi Story Tenshi no Shippo Specials	Category 8,Category 2,Category 5	OVA	2	6.58	1270
4569	4570	2624	Pokemon: Pikachu no Kirakira Daisousaku!	Category 8,Category 4,Category 5	Special	1	6.58	3786
4570	4571	2737	Pokemon: Pikachu no Summer Bridge Story	Category 8,Category 4,Category 5	Special	1	6.57	2535
4571	4572	3061	Precure All Stars Movie: Haru no Carnival♪	Category 3,Category 2,Category 1,Category 5,Category 8	Movie	1	6.58	988
4572	4573	6323	Sekai Meisaku Douwa: Aladdin to Mahou no Lamp	Category 8,Category 4	Movie	1	6.58	573
4573	4574	3224	Sister Princess	Category 2,Category 5	TV	26	6.58	14714
4574	4575	5359	SMAnime	Category 1	OVA	3	6.58	246
4575	4576	6169	Sukeban Deka	Category 1,Category 7,Category 2	OVA	2	6.58	1663
4576	4577	5665	Teekyuu 4 Specials	Category 3,Category 4,Category 2,Category 5	Special	2	6.58	1977
4577	4578	5753	Tegami: Haikei Juugo no Kimi e	Category 3,Category 2,Category 5	Music	1	6.58	653
4578	4579	1873	The iDOLM@STER Cinderella Girls: Special Program	Category 3,Category 5	Special	1	6.57	1802
4579	4580	5302	Tori no Uta	Category 8	OVA	1	6.58	2426
4580	4581	2048	Upotte!! OVA	Category 6,Category 1,Category 2,Category 5	OVA	1	6.58	10076
4581	4582	6578	Weekender Girl	Category 3	Music	1	6.58	1174
4582	4583	3445	Yokuwakaru Gendaimahou	Category 8,Category 5	TV	12	6.58	17422
4583	4584	2400	Yu☆Gi☆Oh! Zexal	Category 8,Category 1,Category 4,Category 3	TV	73	6.58	22480
4584	4585	4	Boku wa Imouto ni Koi wo Suru	Category 2	OVA	1	6.57	26923
4585	4586	5968	Cheburashka Arere?	Category 4,Category 5	TV	26	6.57	2482
4586	4587	4835	Chinmoku no Kantai	Category 6,Category 2	OVA	3	6.57	924
4587	4588	7324	Domo TV	Category 5	TV	26	6.57	832
4588	4589	5455	Gakkou no Kaidan (OVA)	Category 8,Category 7,Category 5	OVA	10	6.57	452
4589	4590	4508	Galaxy Angel Rune	Category 6,Category 5	TV	13	6.57	3551
4590	4591	5356	Kudan	Category 8	Movie	1	6.57	189
4591	4592	1687	Kuusen Madoushi Kouhosei no Kyoukan	Category 8,Category 1,Category 2	TV	12	6.57	81870
4592	4593	3919	Mizuiro (2003)	Category 8,Category 2	OVA	2	6.57	2325
4593	4594	5684	Neo Ranga	Category 6,Category 4,Category 7	TV	48	6.57	5332
4594	4595	6615	Ningyohime Marina no Bouken	Category 8,Category 4,Category 2	TV	26	6.57	889
4595	4596	2607	Pokemon: Pikachu no Obake Carnival	Category 8,Category 4,Category 5	Special	1	6.57	3365
4596	4597	2642	Pokemon: Pikachu Tanken Club	Category 8,Category 4,Category 5	Special	1	6.57	3571
4597	4598	2510	Pokemon: Senritsu no Mirage Pokemon	Category 8,Category 4,Category 5	Special	1	6.57	13040
4598	4599	2924	Power Stone	Category 8,Category 1,Category 4,Category 5	TV	26	6.57	4308
4599	4600	3220	Ragnarök the Animation	Category 8,Category 1	TV	26	6.57	32711
4600	4601	6781	Saiyuuki: Son Gokuu Monogatari	Category 4	Movie	1	6.57	574
4601	4602	3002	Takamiya Nasuno Desu!: Teekyuu Spin-off	Category 4,Category 5	TV	12	6.57	8213
4602	4603	4972	Tayutayu: Pure My Heart	Category 5	Special	6	6.57	4876
4603	4604	3417	To Heart: Remember My Memories	Category 6,Category 5,Category 2	TV	13	6.57	5752
4604	4605	4520	Twilight Q	Category 6,Category 7	OVA	2	6.57	2962
4605	4606	2302	Winter Sonata Episode 0	Category 2	Special	1	6.57	3300
4606	4607	5196	Yume Tsukai	Category 8,Category 5,Category 2	TV	12	6.57	5719
4607	4608	4471	Yuugen Kaisha	Category 8,Category 1,Category 4,Category 5	OVA	4	6.57	2370
4608	4609	5182	Bakukyuu Renpatsu! Super Bedaman	Category 3,Category 4	TV	18	6.56	592
4609	4610	1235	Coppelion	Category 1,Category 6	TV	13	6.56	76291
4610	4611	2636	Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete	Category 6,Category 4,Category 5	Movie	1	6.56	575
4611	4612	3187	Feng Yun Jue	Category 1,Category 4	Movie	1	6.56	1455
4612	4613	6077	Gifuu Doudou!!: Kanetsugu to Keiji	Category 1	TV	25	6.56	5511
4613	4614	3942	Happiness!	Category 8,Category 2,Category 5	TV	12	6.56	24393
4614	4615	5972	Koi☆Sento	Category 2,Category 5	OVA	1	6.56	4830
4615	4616	879	Last Exile: Ginyoku no Fam Recaps	Category 1,Category 4,Category 6	Special	2	6.56	4621
4616	4617	6226	Maetel Legend	Category 6,Category 2	OVA	2	6.56	1974
4617	4618	2937	Moetan	Category 8,Category 2,Category 5	TV	12	6.56	18432
4618	4619	5290	Mori no Youki na Kobito-tachi: Belfy to Lillibit	Category 8,Category 4,Category 5	TV	26	6.56	561
4619	4620	2845	Ninja Slayer From Animation	Category 1	ONA	26	6.56	26062
4620	4621	6324	Panda no Daibouken	Category 4	Movie	1	6.56	300
4621	4622	7005	Panda-Z: The Robonimation	Category 6,Category 1,Category 4,Category 5	TV	30	6.56	1358
4622	4623	3207	Panty &amp; Stocking in Sanitarybox	Category 8,Category 1,Category 7,Category 5	Special	1	6.56	19669
4623	4624	5672	Pokemon XY SP: Road to Kalos	Category 8,Category 1,Category 4,Category 5	Special	1	6.56	2865
4624	4625	5129	Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special	Category 8,Category 1,Category 4,Category 5	Special	1	6.56	1358
4625	4626	6259	Rinne no Lagrange: Kamogawa Memoria	Category 6,Category 1,Category 5	Special	1	6.56	1787
4626	4627	2658	SD Gundam Sangokuden Brave Battle Warriors	Category 1,Category 6	TV	51	6.56	2388
4627	4628	818	Seikon no Qwaser: Jotei no Shouzou	Category 8,Category 1,Category 4,Category 5	OVA	1	6.56	14605
4628	4629	3122	Shirogane no Ishi: Argevollen	Category 1,Category 6	TV	24	6.56	30770
4629	4630	990	Sword Art Online II: Debriefing	Category 8,Category 1,Category 4,Category 3	Special	1	6.56	39092
4630	4631	4739	Time Bokan Series: Yattodetaman	Category 4,Category 1,Category 5,Category 8,Category 6	TV	52	6.56	1012
4631	4632	6191	Tondera House no Daibouken	Category 1,Category 4,Category 6	TV	52	6.56	630
4632	4633	1962	Vividred Operation	Category 6,Category 1,Category 5	TV	12	6.56	45869
4633	4634	1249	Walkure Romanze	Category 1,Category 2,Category 3,Category 5	TV	12	6.56	56131
4634	4635	6572	Yodaka no Hoshi	Category 4	Movie	1	6.56	1082
4635	4636	2606	Akaneiro ni Somaru Saka: Hardcore	Category 2,Category 5	Special	1	6.55	26925
4636	4637	4894	Aru Tabibito no Nikki Specials	Category 8,Category 4	Special	3	6.55	5473
4637	4638	5113	Beast Wars Second Chou Seimeitai Transformers	Category 1,Category 6	TV	43	6.55	1327
4638	4639	2449	Binzume Yousei	Category 8,Category 5	TV	13	6.55	12852
4639	4640	2102	Blue Dragon	Category 8,Category 4,Category 5	TV	51	6.55	22718
4640	4641	7340	Chocolate Underground: Bokura no Chocolate Sensou	Category 4	Movie	1	6.55	1432
4641	4642	6085	Daishizen no Majuu: Bagi	Category 6,Category 1,Category 2	Movie	1	6.55	1479
4642	4643	2540	Devilman	Category 8,Category 1,Category 7	TV	39	6.55	5532
4643	4644	3656	Futari Ecchi	Category 1,Category 2,Category 5	OVA	4	6.55	19907
4644	4645	6377	Genshi Shounen Ryuu	Category 6,Category 1,Category 4,Category 2	TV	22	6.55	731
4645	4646	7217	Get Ride! AMDriver	Category 4,Category 6	TV	51	6.55	1061
4646	4647	2871	Gundam Build Fighters Specials	Category 6,Category 5	Special	3	6.55	1795
4647	4648	7385	Juusen Battle Monsuno	Category 1,Category 4	TV	52	6.55	2248
4648	4649	6385	Kabatotto	Category 5	TV	300	6.55	240
4649	4650	6116	Lupin the Third	Category 3,Category 4	Music	1	6.55	1484
4650	4651	3533	Mashiro-iro Symphony: The Color of Lovers Picture Drama	Category 5,Category 2	Special	2	6.55	4743
4651	4652	4484	Megami Kouhosei	Category 1,Category 6	TV	12	6.55	14757
4652	4653	979	Minami no Shima no Dera-chan	Category 5	Movie	1	6.55	7224
4653	4654	36	Naruto: Akaki Yotsuba no Clover wo Sagase	Category 4,Category 5	Special	1	6.55	47587
4654	4655	5253	Neko Ramen	Category 5	ONA	13	6.55	2059
4655	4656	5278	Peut-etre Toi	Category 3	Music	1	6.55	1532
4656	4657	3551	Robot Girls Z	Category 6,Category 5	Special	3	6.55	12212
4657	4658	2539	Rozen Maiden: Meitantei Kunkun - Duell Walzer	Category 7,Category 5	Special	1	6.55	13901
4658	4659	3625	Sakura Taisen: Katsudou Shashin	Category 4,Category 6	Movie	1	6.55	4010
4659	4660	7307	Saru Getchu: On Air	Category 8,Category 4,Category 2,Category 5	TV	26	6.55	632
4660	4661	6499	Sentimental Journey	Category 2	TV	12	6.55	1412
4661	4662	5034	Souten no Ken Specials	Category 1,Category 4	Special	4	6.55	1122
4662	4663	4276	Tactical Roar	Category 6,Category 2,Category 5	TV	13	6.55	6479
4663	4664	6247	Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen	Category 4,Category 5	OVA	1	6.55	738
4664	4665	6871	Twin Signal: Family Game	Category 6,Category 1,Category 5	OVA	3	6.55	1026
4665	4666	278	Under the Dog	Category 1,Category 7,Category 6	OVA	1	6.55	29922
4666	4667	1773	Venus Versus Virus	Category 8,Category 2	TV	12	6.55	20883
4667	4668	5692	Angelique: Seichi yori Ai wo Komete	Category 4,Category 2,Category 5,Category 8,Category 6	OVA	3	6.54	1946
4668	4669	4441	Bannou Bunka Neko-Musume DASH!	Category 6,Category 1,Category 2,Category 5	OVA	12	6.54	3473
4669	4670	2087	Code Geass: Nunnally in Wonderland	Category 8,Category 5	OVA	1	6.54	37087
4670	4671	2489	Comic Party Specials	Category 2,Category 5	Special	4	6.54	2669
4671	4672	7153	Cosmo Warrior Zero Gaiden	Category 6,Category 4,Category 2	Special	2	6.54	1215
4672	4673	2637	Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi	Category 6,Category 4,Category 5	Movie	1	6.54	553
4673	4674	1753	Ginyuu Mokushiroku Meine Liebe	Category 8,Category 2	TV	13	6.54	9540
4674	4675	5595	Hana yori Dango (Movie)	Category 2	Movie	1	6.54	4576
4675	4676	6359	Houkago Midnighters	Category 8,Category 4	Movie	1	6.54	847
4676	4677	6629	Kagaku Ninja-tai Gatchaman (Movie)	Category 1,Category 4,Category 6	Movie	1	6.54	694
4677	4678	2906	Kagewani	Category 8,Category 7	TV	13	6.54	19225
4678	4679	5170	Kagewani: Shou	Category 8,Category 7	TV	13	6.54	11052
4679	4680	5105	Kinnikuman: Ooabare! Seigi Choujin	Category 1,Category 4,Category 3,Category 5	Movie	1	6.54	327
4680	4681	6573	Kuromajo-san ga Tooru!!	Category 8,Category 2,Category 5	TV	60	6.54	5677
4681	4682	3523	Mass Effect: Paragon Lost	Category 1,Category 4,Category 6	Movie	1	6.54	5305
4682	4683	1745	Oneechan ga Kita	Category 5	TV	12	6.54	45457
4683	4684	1667	Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA	Category 8,Category 4,Category 2,Category 5	OVA	1	6.54	14564
4684	4685	2744	Sengoku Collection	Category 8,Category 1,Category 5	TV	26	6.54	16287
4685	4686	2783	Senran Kagura Specials	Category 5	Special	6	6.54	8282
4686	4687	6589	Shin-Men	Category 1,Category 4,Category 5	TV	13	6.54	479
4687	4688	2721	Shinryaku! Ika Musume: Ika Ice Tabena-ika?	Category 3	Music	1	6.54	3600
4688	4689	2763	Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!	Category 3	Music	1	6.54	2162
4689	4690	2014	Sonic X	Category 6,Category 4,Category 5	TV	78	6.54	28296
4690	4691	6436	Tanpen Unico: Kuroi Kumo to Shiroi Hane	Category 8,Category 4	Movie	1	6.54	699
4691	4692	2463	Yami Shibai 2nd Season	Category 8,Category 7	TV	13	6.54	17379
4692	4693	3131	Angelique	Category 8,Category 6,Category 2	OVA	3	6.53	3523
4693	4694	6311	Casshern: Robot Hunter	Category 4,Category 6	OVA	4	6.53	4497
4694	4695	6368	Gall Force: Chikyuu Shou	Category 1,Category 6	OVA	3	6.53	1098
4695	4696	1609	Genei wo Kakeru Taiyou	Category 8	TV	13	6.53	33528
4696	4697	6389	Groizer X	Category 6	TV	36	6.53	298
4697	4698	2633	Hakushaku to Yousei Specials	Category 8,Category 1,Category 4	Special	6	6.53	5142
4698	4699	5285	Huckleberry Finn Monogatari	Category 4	TV	26	6.53	665
4699	4700	2122	Hundred	Category 6,Category 1,Category 2,Category 5	TV	12	6.53	92396
4700	4701	4890	Lily to Kaeru to (Otouto)	Category 8,Category 4,Category 5	Special	1	6.53	760
4701	4702	1499	Magikano	Category 8,Category 4,Category 2,Category 5	TV	13	6.53	22664
4702	4703	4535	Mahou Yuugi 2D	Category 8,Category 4,Category 5	ONA	24	6.53	1877
4703	4704	7173	Mahoutsukai Sally 2	Category 8,Category 2,Category 5	TV	88	6.53	720
4704	4705	6366	Mazinger Z tai Dr. Hell	Category 6,Category 1,Category 4,Category 2	Movie	1	6.53	630
4705	4706	1842	Miss Monochrome: The Animation	Category 3,Category 5	TV	13	6.53	30403
4706	4707	4735	Next A-Class	Category 1,Category 3,Category 6	ONA	1	6.53	4394
4707	4708	5528	Nijiiro Days: Houkago Special	Category 2,Category 5	Special	1	6.54	1985
4708	4709	5776	Rhea Gall Force	Category 1,Category 6	OVA	1	6.53	1085
4709	4710	6027	Tondemo Nezumi Daikatsuyaku	Category 4	Movie	1	6.53	252
4710	4711	6616	Yonimo Osoroshii Grimm Douwa	Category 7	OVA	3	6.53	683
4711	4712	5351	Aisubeki Mirai e	Category 3	Music	1	6.52	966
4712	4713	4980	Appleseed XIII	Category 1,Category 7,Category 6	OVA	13	6.52	9336
4713	4714	5918	Black Magic M-66	Category 1,Category 6	OVA	1	6.52	5496
4714	4715	2604	Blassreiter: Navi	Category 1,Category 6	Special	1	6.52	2914
4715	4716	3362	Code-E	Category 6,Category 2,Category 5	TV	12	6.52	12238
4716	4717	3086	Demashita! Powerpuff Girls Z	Category 4,Category 2,Category 1,Category 5,Category 8,Category 6	TV	52	6.52	13624
4717	4718	1693	Fastening Days	Category 8,Category 4	ONA	2	6.52	3076
4718	4719	6974	Fushigi no Kuni no Alice	Category 8,Category 4	TV	52	6.52	1594
4719	4720	3128	Harukanaru Toki no Naka de: Hachiyou Shou Specials	Category 8,Category 1,Category 2	Special	8	6.52	1773
4720	4721	1355	Hello Harinezumi: Satsui no Ryoubun	Category 7,Category 1,Category 2	OVA	1	6.52	1213
4721	4722	5090	I&#039;ll/CKBC	Category 1,Category 4,Category 3,Category 2	OVA	2	6.52	3425
4722	4723	891	Itsuka Tenma no Kuro Usagi Special	Category 5	Special	1	6.52	3251
4723	4724	4844	Just Awake	Category 1,Category 3,Category 6	Music	1	6.52	1057
4724	4725	6285	Kigyou Senshi Arslan	Category 5	ONA	6	6.51	2323
4725	4726	4139	Kita e.: Diamond Dust Drops Special	Category 5,Category 2	Special	1	6.52	804
4726	4727	1632	Kite Liberator	Category 6,Category 1,Category 2	OVA	1	6.52	15827
4727	4728	2851	Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin	Category 5	Movie	4	6.52	6946
4728	4729	5238	Mega Man	Category 1,Category 4,Category 5	TV	27	6.52	3263
4729	4730	6661	Mini Hama: Minimum Hamatora	Category 7,Category 4,Category 2,Category 5	TV	8	6.53	1947
4730	4731	6597	Mobile Suit SD Gundam Mk I	Category 5,Category 6	Special	3	6.52	2371
4731	4732	7225	My Life	Category 5,Category 2	ONA	1	6.52	1507
4732	4733	2962	Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?	Category 8,Category 5,Category 2	OVA	1	6.52	8216
