id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
3625,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",MEDIUM,6.55
7307,LOW,LOW,LOW,"Category 8,Category 4,Category 2,Category 5",LOW,6.55
6499,LOW,LOW,LOW,Category 2,MEDIUM,6.55
5034,LOW,LOW,LOW,"Category 1,Category 4",MEDIUM,6.55
4276,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",MEDIUM,6.55
6247,LOW,LOW,LOW,"Category 4,Category 5",MEDIUM,6.55
6871,LOW,LOW,LOW,"Category 6,Category 1,Category 5",HIGH,6.55
278,MEDIUM,HIGH,HIGH,"Category 1,Category 7,Category 6",HIGH,6.55
1773,MEDIUM,HIGH,HIGH,"Category 8,Category 2",HIGH,6.55
5692,LOW,LOW,LOW,"Category 4,Category 2,Category 5,Category 8,Category 6",MEDIUM,6.54
4441,LOW,MEDIUM,MEDIUM,"Category 6,Category 1,Category 2,Category 5",LOW,6.54
2087,MEDIUM,HIGH,HIGH,"Category 8,Category 5",LOW,6.54
2489,LOW,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.54
7153,LOW,LOW,LOW,"Category 6,Category 4,Category 2",LOW,6.54
2637,LOW,LOW,LOW,"Category 6,Category 4,Category 5",LOW,6.54
1753,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2",HIGH,6.54
5595,MEDIUM,MEDIUM,MEDIUM,Category 2,MEDIUM,6.54
6359,LOW,LOW,LOW,"Category 8,Category 4",LOW,6.54
6629,LOW,LOW,LOW,"Category 1,Category 4,Category 6",HIGH,6.54
2906,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7",LOW,6.54
5170,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7",HIGH,6.54
5105,LOW,LOW,LOW,"Category 1,Category 4,Category 3,Category 5",HIGH,6.54
6573,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",MEDIUM,6.54
3523,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",HIGH,6.54
1745,MEDIUM,HIGH,HIGH,Category 5,MEDIUM,6.54
1667,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 4,Category 2,Category 5",LOW,6.54
2744,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 5",HIGH,6.54
2783,MEDIUM,MEDIUM,MEDIUM,Category 5,LOW,6.54
6589,LOW,LOW,LOW,"Category 1,Category 4,Category 5",MEDIUM,6.54
2721,LOW,MEDIUM,MEDIUM,Category 3,MEDIUM,6.54
2763,LOW,LOW,MEDIUM,Category 3,HIGH,6.54
2014,MEDIUM,HIGH,HIGH,"Category 6,Category 4,Category 5",MEDIUM,6.54
6436,LOW,LOW,LOW,"Category 8,Category 4",LOW,6.54
2463,MEDIUM,MEDIUM,HIGH,"Category 8,Category 7",LOW,6.54
3131,LOW,MEDIUM,LOW,"Category 8,Category 6,Category 2",LOW,6.53
6311,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",MEDIUM,6.53
6368,LOW,LOW,LOW,"Category 1,Category 6",LOW,6.53
1609,MEDIUM,HIGH,HIGH,Category 8,HIGH,6.53
6389,LOW,LOW,LOW,Category 6,MEDIUM,6.53
2633,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4",MEDIUM,6.53
5285,LOW,LOW,LOW,Category 4,MEDIUM,6.53
2122,HIGH,HIGH,HIGH,"Category 6,Category 1,Category 2,Category 5",HIGH,6.53
4890,LOW,LOW,LOW,"Category 8,Category 4,Category 5",HIGH,6.53
1499,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",MEDIUM,6.53
4535,LOW,MEDIUM,LOW,"Category 8,Category 4,Category 5",MEDIUM,6.53
7173,LOW,LOW,LOW,"Category 8,Category 2,Category 5",MEDIUM,6.53
6366,LOW,LOW,LOW,"Category 6,Category 1,Category 4,Category 2",LOW,6.53
1842,MEDIUM,MEDIUM,HIGH,"Category 3,Category 5",MEDIUM,6.53
4735,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 3,Category 6",LOW,6.53
5528,LOW,LOW,MEDIUM,"Category 2,Category 5",HIGH,6.54
5776,LOW,LOW,LOW,"Category 1,Category 6",LOW,6.53
6027,LOW,LOW,LOW,Category 4,MEDIUM,6.53
6616,LOW,LOW,LOW,Category 7,LOW,6.53
5351,LOW,LOW,LOW,Category 3,HIGH,6.52
4980,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 7,Category 6",MEDIUM,6.52
5918,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6",HIGH,6.52
2604,LOW,MEDIUM,MEDIUM,"Category 1,Category 6",MEDIUM,6.52
3362,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 2,Category 5",LOW,6.52
3086,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 1,Category 5,Category 8,Category 6",MEDIUM,6.52
1693,LOW,MEDIUM,MEDIUM,"Category 8,Category 4",LOW,6.52
6974,LOW,LOW,LOW,"Category 8,Category 4",HIGH,6.52
3128,LOW,LOW,LOW,"Category 8,Category 1,Category 2",HIGH,6.52
1355,LOW,LOW,LOW,"Category 7,Category 1,Category 2",MEDIUM,6.52
5090,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3,Category 2",MEDIUM,6.52
891,LOW,MEDIUM,MEDIUM,Category 5,MEDIUM,6.52
4844,LOW,LOW,LOW,"Category 1,Category 3,Category 6",LOW,6.52
6285,LOW,MEDIUM,MEDIUM,Category 5,MEDIUM,6.51
4139,LOW,LOW,LOW,"Category 5,Category 2",HIGH,6.52
1632,MEDIUM,MEDIUM,HIGH,"Category 6,Category 1,Category 2",HIGH,6.52
2851,MEDIUM,MEDIUM,MEDIUM,Category 5,LOW,6.52
5238,LOW,LOW,MEDIUM,"Category 1,Category 4,Category 5",MEDIUM,6.52
6661,LOW,LOW,MEDIUM,"Category 7,Category 4,Category 2,Category 5",MEDIUM,6.53
6597,LOW,MEDIUM,MEDIUM,"Category 5,Category 6",MEDIUM,6.52
7225,LOW,LOW,LOW,"Category 5,Category 2",LOW,6.52
2962,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5,Category 2",MEDIUM,6.52
4467,LOW,LOW,LOW,"Category 2,Category 5",LOW,6.52
2608,LOW,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",MEDIUM,6.52
2723,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",LOW,6.52
5392,LOW,LOW,LOW,Category 3,HIGH,6.52
6800,LOW,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",LOW,6.52
7271,LOW,LOW,LOW,"Category 6,Category 1,Category 2",MEDIUM,6.52
4656,LOW,MEDIUM,MEDIUM,"Category 1,Category 6",HIGH,6.52
3427,LOW,MEDIUM,MEDIUM,Category 2,HIGH,6.52
4734,LOW,MEDIUM,MEDIUM,"Category 8,Category 5",LOW,6.52
1331,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 7,Category 2,Category 1,Category 8",MEDIUM,6.52
5268,LOW,MEDIUM,MEDIUM,"Category 1,Category 5",HIGH,6.52
3456,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 3,Category 6",HIGH,6.51
5289,LOW,LOW,LOW,"Category 8,Category 4,Category 5",HIGH,6.51
1449,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 2",MEDIUM,6.51
944,MEDIUM,MEDIUM,MEDIUM,Category 7,HIGH,6.51
2829,LOW,LOW,LOW,"Category 8,Category 2,Category 5",MEDIUM,6.51
4517,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",HIGH,6.51
5286,LOW,LOW,LOW,"Category 8,Category 5",MEDIUM,6.51
6569,LOW,LOW,MEDIUM,"Category 9,Category 2",MEDIUM,6.51
4988,MEDIUM,MEDIUM,MEDIUM,Category 5,MEDIUM,6.5
1780,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 6",HIGH,6.51
6801,LOW,MEDIUM,LOW,"Category 8,Category 4,Category 5",MEDIUM,6.51
4528,LOW,MEDIUM,MEDIUM,"Category 8,Category 4,Category 6",LOW,6.51
7353,LOW,LOW,LOW,"Category 9,Category 2,Category 5",HIGH,6.51
6724,LOW,LOW,LOW,"Category 6,Category 1,Category 4,Category 5",MEDIUM,6.51
2386,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 2",MEDIUM,6.51
4206,LOW,MEDIUM,MEDIUM,"Category 8,Category 5",HIGH,6.51
3286,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 2",MEDIUM,6.5
1142,LOW,LOW,LOW,"Category 3,Category 2",MEDIUM,6.5
3233,MEDIUM,MEDIUM,HIGH,"Category 8,Category 6,Category 1,Category 7",MEDIUM,6.5
1173,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 3,Category 4",MEDIUM,6.5
2799,LOW,LOW,LOW,Category 5,MEDIUM,6.5
4796,LOW,LOW,MEDIUM,"Category 3,Category 9",MEDIUM,6.5
3904,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 5",MEDIUM,6.5
1851,MEDIUM,HIGH,HIGH,"Category 1,Category 2,Category 6",LOW,6.5
6392,LOW,LOW,LOW,"Category 4,Category 6",HIGH,6.5
7007,LOW,LOW,LOW,"Category 6,Category 1,Category 2",MEDIUM,6.5
3910,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 5",LOW,6.5
5169,LOW,LOW,MEDIUM,"Category 6,Category 2",HIGH,6.5
1179,LOW,LOW,LOW,"Category 1,Category 4,Category 5",HIGH,6.5
4991,LOW,MEDIUM,MEDIUM,"Category 4,Category 2,Category 5",MEDIUM,6.5
2981,MEDIUM,HIGH,HIGH,Category 8,HIGH,6.5
1277,MEDIUM,HIGH,HIGH,Category 6,MEDIUM,6.5
5419,LOW,LOW,LOW,Category 5,HIGH,6.5
1610,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 6",MEDIUM,6.5
2434,MEDIUM,HIGH,HIGH,"Category 5,Category 2,Category 7",HIGH,6.5
2847,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,6.49
2950,MEDIUM,MEDIUM,MEDIUM,"Category 3,Category 2,Category 5",HIGH,6.5
6669,LOW,MEDIUM,LOW,"Category 5,Category 6",LOW,6.5
1712,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 3,Category 2",LOW,6.5
2738,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",MEDIUM,6.5
4189,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 7,Category 2",LOW,6.5
4716,MEDIUM,MEDIUM,MEDIUM,"Category 9,Category 2,Category 5",MEDIUM,6.5
4222,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7",LOW,6.5
6194,LOW,LOW,LOW,Category 2,MEDIUM,6.5
3266,LOW,LOW,LOW,Category 4,HIGH,6.5
7199,LOW,LOW,LOW,Category 5,MEDIUM,6.5
7252,LOW,LOW,LOW,"Category 8,Category 4,Category 5",HIGH,6.5
4697,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,6.5
100,HIGH,HIGH,HIGH,"Category 8,Category 1,Category 4,Category 5",HIGH,6.49
4497,LOW,LOW,LOW,"Category 4,Category 2,Category 1,Category 5,Category 6",MEDIUM,6.49
5452,LOW,LOW,LOW,"Category 1,Category 4,Category 2,Category 5",MEDIUM,6.49
1649,MEDIUM,MEDIUM,MEDIUM,Category 6,MEDIUM,6.49
6497,LOW,LOW,LOW,"Category 3,Category 2",MEDIUM,6.49
7146,LOW,LOW,LOW,"Category 1,Category 4",MEDIUM,6.49
3461,LOW,MEDIUM,MEDIUM,"Category 3,Category 2",HIGH,6.49
6406,LOW,LOW,LOW,"Category 8,Category 4",MEDIUM,6.49
6833,LOW,LOW,LOW,Category 5,MEDIUM,6.49
6770,LOW,LOW,LOW,"Category 8,Category 4",MEDIUM,6.49
4279,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",HIGH,6.49
6863,LOW,LOW,LOW,"Category 8,Category 4,Category 5",LOW,6.49
3828,MEDIUM,HIGH,HIGH,"Category 7,Category 2,Category 5",MEDIUM,6.49
6880,LOW,LOW,LOW,"Category 8,Category 6,Category 4,Category 5",LOW,6.49
6142,LOW,MEDIUM,MEDIUM,"Category 8,Category 5",HIGH,6.49
4695,LOW,LOW,LOW,Category 5,MEDIUM,6.49
6434,LOW,LOW,LOW,"Category 8,Category 7",HIGH,6.49
1345,LOW,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 7",MEDIUM,6.49
5050,LOW,LOW,LOW,"Category 8,Category 2",HIGH,6.49
6352,LOW,MEDIUM,MEDIUM,Category 1,MEDIUM,6.49
6177,LOW,LOW,LOW,"Category 6,Category 2",MEDIUM,6.49
7285,LOW,LOW,LOW,Category 5,LOW,6.49
4098,LOW,LOW,MEDIUM,"Category 2,Category 5",HIGH,6.49
5126,LOW,LOW,MEDIUM,"Category 8,Category 1,Category 4,Category 5",HIGH,6.49
5004,LOW,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",LOW,6.49
5744,LOW,LOW,LOW,"Category 1,Category 2",LOW,6.49
5966,LOW,LOW,LOW,Category 5,HIGH,6.49
4786,LOW,LOW,LOW,"Category 6,Category 1,Category 2",HIGH,6.49
5165,LOW,LOW,LOW,"Category 6,Category 5",MEDIUM,6.49
3801,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 5",MEDIUM,6.49
3950,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,6.48
3784,LOW,MEDIUM,MEDIUM,"Category 4,Category 5",LOW,6.48
2577,LOW,LOW,LOW,Category 5,HIGH,6.48
4708,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",LOW,6.48
5679,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 6",LOW,6.48
2651,LOW,LOW,LOW,"Category 6,Category 4,Category 5",HIGH,6.48
2824,LOW,MEDIUM,MEDIUM,Category 6,HIGH,6.48
6878,LOW,LOW,LOW,"Category 8,Category 1,Category 4,Category 6",LOW,6.48
1358,LOW,LOW,LOW,"Category 1,Category 4",MEDIUM,6.48
6218,LOW,MEDIUM,LOW,"Category 4,Category 5",MEDIUM,6.48
7290,LOW,LOW,LOW,"Category 8,Category 2",LOW,6.48
6174,LOW,LOW,LOW,"Category 4,Category 2,Category 5",MEDIUM,6.48
7248,LOW,LOW,LOW,"Category 8,Category 6,Category 4,Category 5",LOW,6.48
6973,LOW,LOW,LOW,"Category 3,Category 2",HIGH,6.48
7026,LOW,LOW,LOW,"Category 8,Category 1,Category 4,Category 5",HIGH,6.48
2909,LOW,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",HIGH,6.48
3553,LOW,LOW,LOW,"Category 6,Category 5",LOW,6.48
1562,MEDIUM,MEDIUM,MEDIUM,Category 8,LOW,6.48
3788,LOW,LOW,LOW,Category 8,LOW,6.48
1650,MEDIUM,HIGH,HIGH,"Category 1,Category 2,Category 5",MEDIUM,6.48
2878,LOW,LOW,MEDIUM,"Category 8,Category 5",LOW,6.48
2772,LOW,LOW,LOW,"Category 6,Category 5",LOW,6.48
3359,LOW,LOW,LOW,"Category 6,Category 1,Category 5",LOW,6.48
3647,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4",MEDIUM,6.48
7292,LOW,LOW,LOW,"Category 1,Category 3",LOW,6.48
6860,LOW,MEDIUM,LOW,"Category 6,Category 1,Category 4,Category 2",HIGH,6.48
3280,LOW,LOW,MEDIUM,Category 8,LOW,6.48
2938,MEDIUM,MEDIUM,MEDIUM,Category 2,MEDIUM,6.48
6162,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 7",LOW,6.47
2444,MEDIUM,HIGH,HIGH,"Category 6,Category 1,Category 2",HIGH,6.47
2667,LOW,LOW,LOW,"Category 6,Category 4,Category 5",LOW,6.47
4978,LOW,LOW,LOW,"Category 1,Category 4,Category 6",HIGH,6.47
3690,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2",MEDIUM,6.47
1350,LOW,LOW,LOW,"Category 1,Category 4,Category 6",MEDIUM,6.47
6357,LOW,LOW,LOW,"Category 8,Category 4,Category 5",LOW,6.47
3755,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",MEDIUM,6.47
6903,LOW,LOW,LOW,"Category 3,Category 2,Category 5",LOW,6.47
6713,LOW,LOW,LOW,"Category 8,Category 1,Category 5",LOW,6.47
5357,LOW,LOW,LOW,"Category 6,Category 5,Category 2",LOW,6.47
1639,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 7",MEDIUM,6.47
5080,LOW,LOW,MEDIUM,Category 4,MEDIUM,6.47
5167,LOW,LOW,LOW,"Category 8,Category 1,Category 4",HIGH,6.47
1304,HIGH,HIGH,HIGH,"Category 1,Category 7,Category 5",MEDIUM,6.47
6396,LOW,LOW,LOW,"Category 4,Category 5",MEDIUM,6.47
5773,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",LOW,6.47
5527,LOW,LOW,LOW,Category 5,HIGH,6.47
4511,LOW,LOW,LOW,"Category 1,Category 4,Category 6",HIGH,6.47
5007,MEDIUM,MEDIUM,MEDIUM,"Category 7,Category 4,Category 5",LOW,6.47
3437,LOW,LOW,MEDIUM,"Category 2,Category 5",LOW,6.47
4330,LOW,LOW,LOW,"Category 8,Category 4,Category 2,Category 5",LOW,6.47
2285,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 6",MEDIUM,6.47
2440,MEDIUM,MEDIUM,MEDIUM,Category 5,MEDIUM,6.46
2647,LOW,LOW,LOW,"Category 6,Category 4,Category 5",MEDIUM,6.46
4393,LOW,MEDIUM,MEDIUM,"Category 1,Category 4,Category 3,Category 6",LOW,6.46
3211,LOW,LOW,LOW,Category 5,LOW,6.46
1812,MEDIUM,MEDIUM,MEDIUM,"Category 10,Category 8,Category 2",LOW,6.46
4483,LOW,MEDIUM,MEDIUM,"Category 1,Category 6",HIGH,6.46
2493,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 6",HIGH,6.46
6998,LOW,LOW,LOW,"Category 1,Category 4,Category 6",MEDIUM,6.46
1918,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,6.46
3712,LOW,LOW,LOW,"Category 8,Category 1,Category 4",MEDIUM,6.46
6591,LOW,LOW,LOW,"Category 4,Category 5",HIGH,6.46
3563,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2,Category 5",LOW,6.46
6126,LOW,LOW,LOW,Category 5,MEDIUM,6.46
6538,LOW,LOW,LOW,"Category 7,Category 5",HIGH,6.46
549,MEDIUM,HIGH,HIGH,"Category 8,Category 4,Category 2,Category 5",LOW,6.46
4939,LOW,MEDIUM,LOW,"Category 4,Category 6",LOW,6.46
2003,MEDIUM,HIGH,HIGH,Category 5,LOW,6.46
7185,LOW,LOW,LOW,Category 5,MEDIUM,6.46
1265,MEDIUM,HIGH,HIGH,"Category 8,Category 1,Category 2",MEDIUM,6.46
5699,LOW,LOW,LOW,Category 5,MEDIUM,6.46
6840,LOW,LOW,LOW,Category 7,MEDIUM,6.46
998,LOW,LOW,MEDIUM,Category 5,MEDIUM,6.45
6494,LOW,LOW,LOW,"Category 3,Category 2",HIGH,6.45
6397,LOW,LOW,MEDIUM,"Category 2,Category 5",LOW,6.45
1580,LOW,MEDIUM,MEDIUM,"Category 8,Category 6,Category 1,Category 7",MEDIUM,6.45
5935,LOW,LOW,LOW,"Category 4,Category 6",MEDIUM,6.45
6859,LOW,LOW,LOW,"Category 4,Category 7,Category 2,Category 5,Category 6",MEDIUM,6.45
2822,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 2,Category 5",MEDIUM,6.45
5969,LOW,LOW,LOW,Category 8,MEDIUM,6.45
6985,LOW,LOW,LOW,"Category 5,Category 2",HIGH,6.45
2621,LOW,LOW,LOW,"Category 8,Category 1,Category 5",HIGH,6.45
3271,LOW,MEDIUM,MEDIUM,"Category 1,Category 5",MEDIUM,6.45
1393,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 4,Category 5",HIGH,6.45
7357,LOW,LOW,LOW,Category 6,MEDIUM,6.45
6100,LOW,MEDIUM,MEDIUM,"Category 4,Category 2,Category 5,Category 8,Category 6",MEDIUM,6.45
6461,LOW,LOW,LOW,"Category 8,Category 5,Category 2",MEDIUM,6.45
3878,LOW,MEDIUM,LOW,Category 2,HIGH,6.45
3879,LOW,MEDIUM,MEDIUM,Category 2,MEDIUM,6.45
1480,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",HIGH,6.45
2702,LOW,MEDIUM,LOW,"Category 8,Category 1,Category 2",LOW,6.45
2880,LOW,LOW,LOW,"Category 8,Category 4",HIGH,6.45
5310,LOW,LOW,LOW,Category 5,LOW,6.45
2997,MEDIUM,HIGH,HIGH,Category 2,MEDIUM,6.45
3455,LOW,MEDIUM,MEDIUM,"Category 8,Category 1,Category 4,Category 5",HIGH,6.45
6902,LOW,LOW,MEDIUM,"Category 1,Category 6",LOW,6.44
1828,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 7,Category 2",MEDIUM,6.44
4861,LOW,MEDIUM,MEDIUM,"Category 6,Category 1,Category 2,Category 5",HIGH,6.44
3562,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 6,Category 4,Category 7",HIGH,6.44
3412,LOW,MEDIUM,MEDIUM,"Category 8,Category 6,Category 1,Category 5",LOW,6.44
7120,LOW,LOW,LOW,Category 3,MEDIUM,6.44
2760,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.44
5373,LOW,LOW,LOW,"Category 6,Category 5",MEDIUM,6.44
3960,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 5",HIGH,6.44
1488,HIGH,HIGH,HIGH,"Category 2,Category 5",MEDIUM,6.44
5591,LOW,LOW,MEDIUM,"Category 8,Category 1,Category 4,Category 2",LOW,6.44
3742,LOW,MEDIUM,LOW,"Category 1,Category 5",HIGH,6.44
3458,LOW,MEDIUM,MEDIUM,"Category 1,Category 6",LOW,6.44
1257,MEDIUM,HIGH,HIGH,"Category 8,Category 2,Category 5",HIGH,6.44
6301,LOW,LOW,LOW,"Category 2,Category 5",MEDIUM,6.44
4715,LOW,MEDIUM,MEDIUM,"Category 8,Category 5",LOW,6.44
5299,LOW,LOW,LOW,"Category 6,Category 1,Category 4,Category 7",MEDIUM,6.44
2875,LOW,LOW,LOW,"Category 2,Category 5",LOW,6.44
4529,LOW,LOW,MEDIUM,"Category 8,Category 1,Category 4,Category 6",LOW,6.44
6290,LOW,LOW,MEDIUM,"Category 1,Category 6",MEDIUM,6.44
6105,LOW,LOW,LOW,"Category 6,Category 7",MEDIUM,6.44
6095,LOW,LOW,LOW,"Category 8,Category 7,Category 5",MEDIUM,6.44
6545,LOW,LOW,LOW,"Category 6,Category 1,Category 5",LOW,6.44
1535,MEDIUM,HIGH,HIGH,"Category 1,Category 4,Category 5",HIGH,6.44
4522,LOW,LOW,MEDIUM,Category 7,MEDIUM,6.44
4897,LOW,LOW,LOW,"Category 8,Category 6,Category 7",HIGH,6.44
168,HIGH,HIGH,HIGH,"Category 1,Category 2,Category 5",MEDIUM,6.43
2584,LOW,LOW,LOW,Category 4,LOW,6.43
5449,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2",MEDIUM,6.43
3345,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",LOW,6.43
4183,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 7,Category 2",MEDIUM,6.43
6199,LOW,MEDIUM,LOW,"Category 1,Category 5",MEDIUM,6.43
6328,LOW,LOW,LOW,"Category 1,Category 4,Category 2",LOW,6.43
3124,MEDIUM,HIGH,HIGH,"Category 1,Category 5",LOW,6.43
2659,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 5",HIGH,6.43
7228,LOW,LOW,LOW,"Category 6,Category 1,Category 5",MEDIUM,6.43
1807,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 7",HIGH,6.43
7218,LOW,LOW,LOW,"Category 3,Category 4",MEDIUM,6.43
4384,MEDIUM,MEDIUM,MEDIUM,"Category 4,Category 5",MEDIUM,6.43
3889,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 2",MEDIUM,6.43
5395,LOW,LOW,LOW,Category 5,HIGH,6.42
5399,LOW,LOW,LOW,"Category 1,Category 5",LOW,6.43
7232,LOW,LOW,LOW,"Category 6,Category 2,Category 5",HIGH,6.44
7034,LOW,LOW,LOW,"Category 1,Category 6",HIGH,6.43
4801,MEDIUM,MEDIUM,MEDIUM,Category 5,MEDIUM,6.42
2668,LOW,LOW,LOW,"Category 6,Category 4,Category 5",MEDIUM,6.42
1507,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 4,Category 2",LOW,6.42
3836,LOW,LOW,MEDIUM,"Category 1,Category 2,Category 6",MEDIUM,6.42
6365,LOW,LOW,LOW,"Category 1,Category 6",HIGH,6.42
7075,LOW,LOW,LOW,"Category 1,Category 6",MEDIUM,6.42
5329,LOW,MEDIUM,MEDIUM,Category 1,MEDIUM,6.42
2079,MEDIUM,HIGH,HIGH,Category 5,HIGH,6.42
5109,LOW,LOW,LOW,"Category 1,Category 4,Category 3,Category 5",MEDIUM,6.42
4787,LOW,LOW,LOW,"Category 6,Category 5",HIGH,6.42
6407,LOW,LOW,LOW,"Category 8,Category 4",HIGH,6.42
2435,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",HIGH,6.42
5284,LOW,LOW,LOW,"Category 8,Category 4,Category 5",LOW,6.42
3876,LOW,MEDIUM,MEDIUM,"Category 8,Category 2",MEDIUM,6.42
2124,MEDIUM,HIGH,HIGH,"Category 2,Category 1,Category 5,Category 8,Category 6",HIGH,6.42
2250,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.42
6841,LOW,LOW,LOW,"Category 8,Category 1,Category 4",MEDIUM,6.42
2859,LOW,LOW,LOW,Category 5,LOW,6.42
2914,MEDIUM,MEDIUM,HIGH,"Category 3,Category 5",LOW,6.42
5097,MEDIUM,MEDIUM,MEDIUM,Category 2,MEDIUM,6.42
5317,LOW,LOW,LOW,"Category 8,Category 3,Category 2,Category 7",LOW,6.42
121,MEDIUM,HIGH,HIGH,"Category 9,Category 1,Category 6",HIGH,6.42
3708,LOW,MEDIUM,MEDIUM,"Category 1,Category 5",LOW,6.42
1088,MEDIUM,HIGH,HIGH,Category 5,LOW,6.42
4213,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.42
5368,LOW,LOW,LOW,"Category 4,Category 6",LOW,6.41
5388,LOW,LOW,LOW,Category 3,HIGH,6.42
1973,MEDIUM,MEDIUM,HIGH,"Category 8,Category 5",HIGH,6.42
4349,MEDIUM,MEDIUM,MEDIUM,"Category 8,Category 1,Category 2",LOW,6.41
5131,MEDIUM,MEDIUM,MEDIUM,Category 5,LOW,6.41
1737,MEDIUM,MEDIUM,MEDIUM,"Category 1,Category 6,Category 5",LOW,6.41
5159,LOW,MEDIUM,MEDIUM,"Category 1,Category 2,Category 5",MEDIUM,6.41
3258,MEDIUM,MEDIUM,MEDIUM,"Category 6,Category 1,Category 4,Category 2",MEDIUM,6.41
2519,MEDIUM,MEDIUM,MEDIUM,"Category 2,Category 5",MEDIUM,6.41
