id,insta_follower,tiktok,youtube,price_normalized
INF3674,714012,905118,410649,0.40040114
INF3675,215976,336777,824998,0.922505851
INF3676,245983,615740,526848,0.655850996
INF3677,767047,408663,36129,0.183365484
INF3678,344645,72779,885605,0.677479148
INF3679,155040,147509,531989,0.093701912
INF3680,973862,277719,844935,0.753195726
INF3681,770978,966932,926861,0.139820306
INF3682,241021,866552,526121,0.595124977
INF3683,757794,565385,210356,0.986734945
INF3684,707881,972516,945406,0.634453796
INF3685,22108,230032,808331,0.77041669
INF3686,961066,350005,554770,0.616732707
INF3687,328227,833482,325110,0.94061769
INF3688,508571,543082,935151,0.079743425
INF3689,167060,515496,756511,0.486763111
INF3690,50445,670567,233441,0.797789566
INF3691,121016,754255,632025,0.525337346
INF3692,439680,710539,693492,0.203364586
INF3693,977658,991590,783207,0.941552537
INF3694,579893,743798,991506,0.564641673
INF3695,877236,482942,100448,0.139968052
INF3696,863545,991252,21386,0.110777336
INF3697,566888,770141,238548,0.062859097
INF3698,713962,420890,91226,0.802914878
INF3699,110457,694645,615767,0.841863229
INF3700,529443,447969,11071,0.383927019
INF3701,548614,609407,762018,0.633739199
INF3702,229004,524979,330963,0.181890946
INF3703,444404,944195,78635,0.996558221
INF3704,341139,838980,343005,0.759205309
INF3705,83729,318989,889486,0.245536588
INF3706,489311,887884,823576,0.399927977
INF3707,973900,746285,312385,0.510864839
INF3708,518037,458320,842853,0.011748915
INF3709,137556,164823,277630,0.141767553
INF3710,668565,364009,939452,0.826053521
INF3711,191491,947927,644429,0.865740842
INF3712,53659,74247,902390,0.240442944
INF3713,741480,660332,383030,0.939189097
INF3714,389190,690389,54702,0.834147186
INF3715,256910,273912,333991,0.900869602
INF3716,209638,316536,72335,0.45990885
INF3717,42198,920069,915357,0.463629403
INF3718,472634,41256,31331,0.978669682
INF3719,753468,430777,945204,0.319485893
INF3720,174921,47547,420477,0.648922161
INF3721,810409,328524,660311,0.970386528
INF3722,941288,916002,837560,0.044682823
INF3723,594477,147638,839336,0.17983603
INF3724,776648,109648,98876,0.179118145
INF3725,855356,683244,406264,0.832477814
INF3726,899481,205021,80980,0.919945841
INF3727,770006,505363,214877,0.218761723
INF3728,654915,276195,767507,0.853508379
INF3729,4409,151989,605090,0.374748936
INF3730,478861,998708,730871,0.183160692
INF3731,827491,502631,903218,0.713248824
INF3732,120632,41146,594394,0.621244883
INF3733,749659,202420,996221,0.907828389
INF3734,622512,88732,936724,0.279979308
INF3735,391205,356771,986803,0.727383385
INF3736,487698,367300,726098,0.403232688
INF3737,580501,567601,895713,0.173139273
INF3738,70229,797733,147936,0.167174556
INF3739,857082,142665,445985,0.015009499
INF3740,607955,487210,265368,0.362605752
INF3741,696294,637622,66949,0.348657456
INF3742,494692,279690,532626,0.345415007
INF3743,455047,562526,660132,0.552484445
INF3744,827667,278044,72827,0.384745159
INF3745,578363,52712,90571,0.484831073
INF3746,524595,166519,225625,0.272373939
INF3747,102833,237028,276144,0.661278548
INF3748,735723,827944,842768,0.493432492
INF3749,36014,300461,954339,0.741053439
INF3750,920349,956748,467021,0.250440804
INF3751,235116,670066,961170,0.94676864
INF3752,566339,348903,349422,0.422895713
INF3753,586651,997088,96838,0.075307629
INF3754,68560,497720,550923,0.017093334
INF3755,555884,269304,32086,0.82742552
INF3756,300694,605747,791550,0.589918524
INF3757,925715,96190,486298,0.103077801
INF3758,553262,207331,17688,0.431027262
INF3759,890088,30726,350239,0.257697469
INF3760,122800,802461,895720,0.265848478
INF3761,851884,702011,577254,0.686348692
INF3762,540755,31088,359449,0.8434292
INF3763,766925,341566,33961,0.358243336
INF3764,88792,835977,344369,0.835252892
INF3765,592809,459932,647404,0.439491559
INF3766,308913,271176,260544,0.97131844
INF3767,83498,182255,409557,0.058770262
INF3768,565943,649438,917542,0.646136355
INF3769,654639,222836,942704,0.746060979
INF3770,320938,856163,97312,0.348670995
INF3771,226136,282471,357703,0.531582946
INF3772,259856,556017,869140,0.106046729
INF3773,378691,715861,394614,0.069003918
INF3774,991802,923186,367764,0.721079726
INF3775,343333,348873,724664,0.148052502
INF3776,375639,176602,683601,0.359061483
INF3777,174842,276238,939382,0.306508837
INF3778,266993,970635,486707,0.070992406
INF3779,973038,200786,652220,0.9255647
INF3780,855276,879923,753088,0.090559513
INF3781,45550,85093,589316,0.696699035
INF3782,19703,292783,282209,0.313109056
INF3783,195917,784892,844888,0.949109239
INF3784,367001,484178,174612,0.749848423
INF3785,336919,494437,52287,0.306601315
INF3786,378180,780294,468643,0.083309157
INF3787,495307,402857,485780,0.049522577
INF3788,137157,190763,194942,0.755130568
INF3789,849784,813066,479962,0.454297314
INF3790,943776,758167,310046,0.459517774
INF3791,105647,52916,269390,0.099499272
INF3792,658853,761405,728719,0.050955801
INF3793,358545,629663,179823,0.507891663
INF3794,12058,887440,625189,0.899209463
INF3795,104560,833539,256589,0.648837561
INF3796,660642,207808,653891,0.725222516
INF3797,298297,192145,274573,0.380907384
INF3798,908387,870848,374467,0.155787323
INF3799,721077,464628,602296,0.261986864
INF3800,708567,213889,536396,0.260953024
INF3801,943805,569114,347268,0.700945861
INF3802,787454,135638,8632,0.444863653
INF3803,438108,449097,959593,0.843816553
INF3804,362038,86702,888960,0.397482865
INF3805,596945,336260,687371,0.066925053
INF3806,127573,330862,926384,0.671508257
INF3807,60858,305188,325411,0.443626698
INF3808,736397,849386,982957,0.506368257
INF3809,394484,253689,363880,0.02993613
INF3810,598870,139740,449935,0.100818847
INF3811,804723,167605,354507,0.512772784
INF3812,974396,779760,735440,0.849229687
INF3813,261377,73297,552795,0.433735521
INF3814,16004,462052,784994,0.456707371
INF3815,506073,515252,774071,0.357878931
INF3816,123452,605642,249816,0.077913543
INF3817,46285,842756,697401,0.533115769
INF3818,284736,867025,795883,0.067585268
INF3819,417407,343342,261099,0.579464231
INF3820,595166,300529,110015,0.861768107
INF3821,361563,302050,821188,0.871874992
INF3822,685350,813804,378114,0.342669544
INF3823,858459,965632,318607,0.61491006
INF3824,568457,416966,634642,0.582494002
INF3825,825728,748207,32728,0.246831758
INF3826,916865,968374,625316,0.558920331
INF3827,801204,892716,116727,0.115046162
INF3828,227590,625763,905224,0.623943437
INF3829,348252,625465,591393,0.210308136
INF3830,797942,732632,177157,0.666160627
INF3831,765042,552607,814974,0.775236176
INF3832,125428,261134,523535,0.902406646
INF3833,860487,330096,198525,0.470731005
INF3834,803540,871370,375837,0.5767166
INF3835,945038,496220,984172,0.414694071
INF3836,582457,404933,758893,0.932337535
INF3837,490643,180966,964559,0.239477339
INF3838,30621,56004,306659,0.195957217
INF3839,238704,650915,837021,0.551864709
INF3840,349417,313302,961386,0.903135628
INF3841,340955,411091,506510,0.041816811
INF3842,551595,920193,997379,0.271400111
INF3843,919635,513950,622744,0.459053404
INF3844,535859,684438,801202,0.954514249
INF3845,315521,897616,880379,0.760780386
INF3846,666661,301797,585240,0.990589998
INF3847,161193,754413,251961,0.696090978
INF3848,222452,674538,243539,0.081149773
INF3849,159774,932030,649231,0.715011647
INF3850,877899,44227,522021,0.141745214
INF3851,52496,577182,324724,0.420671967
INF3852,919616,306633,926991,0.871720673
INF3853,615134,702878,222065,0.38513243
INF3854,102642,7762,503882,0.566206573
INF3855,940088,283450,113518,0.352105779
INF3856,580833,363639,996921,0.593108836
INF3857,29122,343837,675053,0.997882559
INF3858,21609,686249,128465,0.578012059
INF3859,899991,955536,644115,0.125571676
INF3860,637962,720834,213974,0.967450126
INF3861,904069,306754,825311,0.553268781
INF3862,170206,36416,888436,0.003460199
INF3863,724243,866963,24291,0.915570247
INF3864,185900,493856,683745,0.35788479
INF3865,32496,564068,752148,0.037185348
INF3866,845625,74099,656533,0.502313167
INF3867,625529,156244,245735,0.630115665
INF3868,241190,352428,436496,0.978273035
INF3869,390394,628050,259490,0.500444716
INF3870,657533,49723,278216,0.872330859
INF3871,807220,668286,347842,0.681314278
INF3872,685435,869176,453970,0.172804129
INF3873,852782,663341,694243,0.404883945
INF3874,116583,956734,656094,0.110115264
INF3875,445878,365031,399680,0.32332707
INF3876,447845,757236,913456,0.773342491
INF3877,815344,48546,390392,0.138188339
INF3878,440468,474969,217608,0.103784314
INF3879,201228,460728,964022,0.815314689
INF3880,113823,399797,789620,0.035517799
INF3881,159362,543937,465890,0.88130104
INF3882,429831,474519,331811,0.966782579
INF3883,312609,719121,963149,0.214815621
INF3884,288140,225263,70067,0.678980013
INF3885,800792,929835,194726,0.075763135
INF3886,998178,628220,42554,0.187176225
INF3887,457087,571901,462054,0.436109444
INF3888,644130,33446,441125,0.112904763
INF3889,814030,265813,146032,0.583056378
INF3890,834729,742699,58096,0.963067877
INF3891,28700,483902,832661,0.318468596
INF3892,786221,546987,418070,0.014748325
INF3893,476793,216586,313689,0.253996023
INF3894,365214,842757,836816,0.322306736
INF3895,222719,932837,910894,0.840804186
INF3896,778215,176165,464818,0.048415384
INF3897,988474,844316,69626,0.033448884
INF3898,152711,315890,315658,0.883457614
INF3899,361311,589743,162678,0.292061945
INF3900,427921,116308,960042,0.65741716
INF3901,550458,951013,269831,0.914127586
INF3902,680897,762865,633909,0.405032573
INF3903,117709,780888,687368,0.160827248
INF3904,178037,761219,479733,0.549261187
INF3905,279104,640839,124084,0.022938863
INF3906,417458,650525,190039,0.591277121
INF3907,948735,202491,899652,0.742948268
INF3908,781657,577327,116461,0.699228364
INF3909,146421,100301,396515,0.874340367
INF3910,953892,156389,41598,0.975342208
INF3911,902418,790455,919622,0.982589487
INF3912,770296,421764,406832,0.444856899
INF3913,377981,640716,414306,0.357386567
INF3914,107598,179102,785539,0.084462597
INF3915,16564,190169,437494,0.85997763
INF3916,53085,687059,651148,0.516866607
INF3917,986169,975766,858217,0.336621715
INF3918,692874,880421,862834,0.50680086
INF3919,81186,694522,556380,0.718205217
INF3920,953525,435909,286815,0.657921377
INF3921,23614,289581,779066,0.841703351
INF3922,955321,651172,236895,0.925905558
INF3923,171072,697372,341513,0.281807472
INF3924,411188,119251,351723,0.817541779
INF3925,822501,167500,348933,0.696617367
INF3926,463186,915530,456037,0.666271228
INF3927,296145,649054,141552,0.761430232
INF3928,901814,437820,981657,0.779643213
INF3929,140394,668503,874516,0.096571669
INF3930,571280,844906,118137,0.802276516
INF3931,882811,207894,544806,0.361758084
INF3932,392401,327441,278742,0.478589746
INF3933,130374,759294,292979,0.079131969
INF3934,618350,516923,762612,0.422816522
INF3935,289129,897229,758677,0.713973577
INF3936,356267,29506,845984,0.190317757
INF3937,464424,165115,797576,0.05589025
INF3938,147204,810183,468985,0.215233751
INF3939,354478,737099,466140,0.239369593
INF3940,710442,790375,894132,0.24699699
INF3941,488420,253561,701412,0.571932741
INF3942,700355,939909,382575,0.13469166
INF3943,214228,515568,794735,0.217339015
INF3944,424359,756919,635476,0.916861486
INF3945,78523,915052,478976,0.24260048
INF3946,970580,213050,748185,0.558923676
INF3947,832037,140537,859330,0.378816921
INF3948,256480,167951,452559,0.615256257
INF3949,226367,489077,978377,0.380512853
INF3950,259588,350083,80208,0.99332931
INF3951,544488,256933,393846,0.17535248
INF3952,240320,175021,284387,0.668610094
INF3953,584158,712913,308714,0.170550449
INF3954,586802,496464,368189,0.087678935
INF3955,711119,582346,453130,0.484338901
INF3956,159273,192823,328410,0.439958687
INF3957,134671,431257,296619,0.37647022
INF3958,102317,741601,558603,0.453226598
INF3959,957267,810445,812363,0.402531905
INF3960,504696,851455,317361,0.74280644
INF3961,927070,121054,725691,0.470052881
INF3962,689208,901198,682548,0.527820529
INF3963,863716,703929,613654,0.95283786
INF3964,159929,411790,287972,0.11952923
INF3965,409590,691769,378440,0.762158488
INF3966,234601,95945,474997,0.526639175
INF3967,851772,995307,79872,0.983455551
INF3968,274213,635446,989665,0.741184837
INF3969,34365,969460,744298,0.584793174
INF3970,222339,551817,586419,0.337470136
INF3971,71192,38438,634341,0.273805693
INF3972,688923,28131,829499,0.39751123
INF3973,135980,79226,819355,0.824266219
INF3974,980522,38570,925811,0.07198842
INF3975,413295,654581,563626,0.878285101
INF3976,514108,487602,466982,0.289057635
INF3977,761847,576953,619719,0.137743645
INF3978,220874,137591,51585,0.868279
INF3979,514619,641584,371486,0.036733082
INF3980,378010,437022,82777,0.107806692
INF3981,899086,587741,248725,0.998980417
INF3982,57643,735816,967238,0.454888534
INF3983,391652,315900,458923,0.559599819
INF3984,286044,679226,576919,0.198310629
INF3985,931314,217024,158705,0.313740561
INF3986,343575,951254,270358,0.932979485
INF3987,698447,122266,300338,0.456157667
INF3988,900688,303161,896843,0.428278213
INF3989,429574,627086,934625,0.721390846
INF3990,553564,839481,858312,0.210699234
INF3991,6342,891158,240935,0.715697934
INF3992,577763,242795,29339,0.765713219
INF3993,314652,784531,367602,0.856379878
INF3994,178672,293493,287773,0.5326658
INF3995,244540,385567,271801,0.574507694
INF3996,407822,178759,169487,0.459119224
INF3997,283088,371257,745210,0.781791516
INF3998,176472,615451,82329,0.587510822
INF3999,607963,960172,582527,0.305521674
INF4000,153612,860254,71701,0.147950036
INF4001,878426,700551,442377,0.526888126
INF4002,718063,428061,210463,0.747709707
INF4003,406586,873603,490733,0.55289746
INF4004,898109,45034,449195,0.192398278
INF4005,12592,523174,451857,0.161534967
INF4006,129585,665767,359517,0.098467446
INF4007,66365,388356,363548,0.500361969
INF4008,922090,688734,982507,0.004779722
INF4009,759775,385629,282428,0.122624683
INF4010,650717,713394,413590,0.046218106
INF4011,339890,118752,517872,0.710030435
INF4012,331991,301341,425147,0.189184046
INF4013,340751,942300,824331,0.571096455
INF4014,496369,854522,208832,0.462335132
INF4015,953091,353400,658145,0.297499237
INF4016,725544,724379,923020,0.851727618
INF4017,621360,948712,34939,0.402871604
INF4018,302680,553640,360241,0.51393797
INF4019,366572,788800,314407,0.219366673
INF4020,306672,43082,849939,0.530657182
INF4021,240639,850946,73256,0.163003617
INF4022,68424,312983,733796,0.561220593
INF4023,58590,64975,915584,0.840936474
INF4024,510170,737888,948395,0.813718248
INF4025,446141,924012,377530,0.519567253
INF4026,404065,224975,896671,0.759515576
INF4027,817195,704465,625193,0.624710737
INF4028,598885,662548,936654,0.859615102
INF4029,970021,592024,452154,0.142288121
INF4030,868933,644332,724244,0.294347231
INF4031,737751,670496,691123,0.734380861
INF4032,295448,908425,308350,0.721054151
INF4033,937729,117084,523987,0.800640149
INF4034,44422,826109,191779,0.499015881
INF4035,218811,366883,245639,0.584375943
INF4036,935028,147807,360919,0.578776174
INF4037,473475,180006,212302,0.247115683
INF4038,941548,753402,250881,0.45679451
INF4039,186235,196928,612426,0.881630136
INF4040,443152,631538,280526,0.739146896
INF4041,37105,946371,150832,0.983598989
INF4042,418884,866854,630224,0.073608389
INF4043,832481,13518,914294,0.504081974
INF4044,717338,555818,335606,0.522289536
INF4045,659645,95868,140697,0.322250384
INF4046,59633,859812,306547,0.022106871
INF4047,611161,479691,500051,0.63952004
INF4048,75084,169731,168677,0.973407152
INF4049,215455,903480,735491,0.247035506
INF4050,300461,205672,393549,0.404325853
INF4051,908237,306035,942110,0.968741227
INF4052,631721,588864,462796,0.666856529
INF4053,509845,65777,376381,0.458009841
INF4054,431729,633890,241056,0.457678662
INF4055,880625,466636,777520,0.318588999
INF4056,673671,107316,222828,0.740699348
INF4057,619883,880470,53834,0.637695973
INF4058,298900,384073,484723,0.137801801
INF4059,86548,86648,770448,0.133290919
INF4060,351889,232489,268662,0.698870473
INF4061,15329,776287,301383,0.417367224
INF4062,664134,547769,961531,0.951821142
INF4063,185598,334137,607493,0.316616393
INF4064,240545,792206,591543,0.448767703
INF4065,189779,577403,725855,0.74077785
INF4066,347472,614753,432478,0.98689358
INF4067,800277,824465,74800,0.482726569
INF4068,747444,838054,631911,0.503980438
INF4069,349456,779813,607570,0.32385666
INF4070,414510,843048,207099,0.681417767
INF4071,676697,265313,383554,0.420190594
INF4072,489291,212268,605441,0.275039745
INF4073,262612,260429,163239,0.691107792
INF4074,8103,881379,980848,0.520096702
INF4075,732142,730324,144265,0.621493569
INF4076,328543,218050,565411,0.895485886
INF4077,870031,17140,913640,0.832937939
INF4078,551379,733414,319860,0.499074314
INF4079,271354,897375,520127,0.05946303
INF4080,993451,954896,948109,0.086213373
INF4081,416891,501666,237613,0.872857341
INF4082,478223,948893,446275,0.903656952
INF4083,515721,611673,615790,0.002392859
INF4084,808799,499336,995667,0.14796797
INF4085,768089,716753,499551,0.259477047
INF4086,815420,709610,378995,0.668669657
INF4087,939900,742141,684042,0.551244483
INF4088,275963,295430,563537,0.290033938
INF4089,473077,745152,537214,0.905452351
INF4090,459725,268243,557706,0.350286623
INF4091,320999,959963,807183,0.755157063
INF4092,65039,912407,541761,0.152563868
INF4093,480385,663717,14635,0.383998652
INF4094,215444,107140,589928,0.528213824
INF4095,260073,76709,872262,0.615600075
INF4096,171167,457070,318239,0.560667552
INF4097,906218,780125,84763,0.763332477
INF4098,211433,24416,992036,0.27839093
INF4099,50467,888110,205932,0.024853088
INF4100,821581,731857,416425,0.260290542
INF4101,223851,971917,272668,0.910366852
INF4102,660956,274112,257414,0.208919355
INF4103,14476,134329,13284,0.701098853
INF4104,79497,637923,785167,0.629076757
INF4105,149048,487892,766300,0.127217225
INF4106,467470,857671,910315,0.435710895
INF4107,192807,820524,887834,0.480267986
INF4108,887645,980171,960853,0.12982402
INF4109,231289,942392,472161,0.79755022
INF4110,638159,21583,800461,0.789392386
INF4111,118487,618466,966749,0.903874529
INF4112,852037,377822,689600,0.579804967
INF4113,461344,449574,989745,0.314534304
INF4114,84894,992865,153101,0.491289029
INF4115,630167,131215,944433,0.902433572
INF4116,745570,727985,461924,0.146140412
INF4117,544572,647537,421134,0.938127867
INF4118,845341,167834,615954,0.513849468
INF4119,199148,804079,168730,0.515653476
INF4120,443046,262561,814109,0.345575746
INF4121,426282,274960,212956,0.386667088
INF4122,517030,756756,970345,0.849664023
INF4123,920037,98506,119323,0.013446844
INF4124,792451,8955,177469,0.226425206
INF4125,462609,257941,638651,0.906192143
INF4126,128485,372932,718898,0.953266655
INF4127,518540,775144,179286,0.485906251
INF4128,569619,156186,480768,0.341113404
INF4129,191574,725771,370054,0.280677033
INF4130,557856,788187,454196,0.691200714
INF4131,841758,881859,258302,0.955741714
INF4132,626846,700377,820202,0.079656556
INF4133,978341,317633,430361,0.747304891
INF4134,147035,592992,496148,0.238366847
INF4135,160175,592416,969721,0.333278924
INF4136,42608,380976,869739,0.427590964
INF4137,6149,19568,433753,0.06315742
INF4138,907850,419016,944137,0.492461414
INF4139,246666,399325,359385,0.08196887
INF4140,73200,953694,899984,0.236269506
INF4141,840040,450481,260336,0.033162893
INF4142,596672,808515,11532,0.743351852
INF4143,605897,414455,736116,0.291460389
INF4144,481953,557768,798362,0.649111788
INF4145,740135,845602,520507,0.653874867
INF4146,512684,960710,186814,0.53052528
INF4147,487888,245160,201724,0.965639757
INF4148,889616,920045,601044,0.414306707
INF4149,29175,205533,50446,0.653629221
INF4150,929022,898206,649245,0.849285319
INF4151,171825,859939,422633,0.724642025
INF4152,578554,32254,713920,0.432631212
INF4153,384914,52826,322193,0.616854479
INF4154,739161,952482,969976,0.125161291
INF4155,990811,132081,885427,0.792690958
INF4156,385618,912971,179804,0.03846241
INF4157,792102,22053,227555,0.068786467
INF4158,853165,786647,115417,0.666032758
INF4159,876854,160259,411101,0.097725859
INF4160,133837,77894,26182,0.192724396
INF4161,699021,947396,801133,0.86656521
INF4162,833775,555857,518887,0.622761891
INF4163,710232,439714,823288,0.544125094
INF4164,297553,291448,45942,0.978425688
INF4165,595850,544022,635795,0.993668235
INF4166,120851,247233,974742,0.841664939
INF4167,762214,836442,990407,0.036437502
INF4168,497150,347094,46901,0.532606427
INF4169,566641,737862,406187,0.386861519
INF4170,230291,657564,868639,0.375942827
INF4171,525222,827729,914471,0.62988494
INF4172,734261,615366,974344,0.822929248
INF4173,511275,754858,648188,0.73832512
INF4174,338294,978747,356041,0.838230956
INF4175,705628,39381,540204,0.262500172
INF4176,222117,219274,152374,0.482811403
INF4177,692478,535369,224716,0.310337809
INF4178,613744,419647,998710,0.222715909
INF4179,879692,53189,11126,0.884116403
INF4180,50660,938599,156570,0.255910026
INF4181,983840,632144,76876,0.675881348
INF4182,840460,874968,421692,0.302807229
INF4183,242551,689429,552462,0.439025937
INF4184,948116,7479,930236,0.468936216
INF4185,681756,905096,862156,0.955751325
INF4186,897225,252674,489203,0.219140651
INF4187,181697,388624,881989,0.081977106
INF4188,839889,245819,961504,0.351187944
INF4189,29278,327111,730238,0.561238448
INF4190,832715,535714,760763,0.412728397
INF4191,980047,124328,967355,0.211280512
INF4192,913995,222177,432601,0.949855654
INF4193,679127,994218,981975,0.671170549
INF4194,428873,504953,883128,0.629361338
INF4195,719497,366336,313945,0.388146484
INF4196,571642,376178,739778,0.852068781
INF4197,176429,74640,746132,0.673082141
INF4198,333745,484697,846782,0.323906903
INF4199,581770,861530,425018,0.977977922
INF4200,572187,327862,782714,0.917814874
INF4201,69238,586651,715788,0.580504796
INF4202,99439,353620,152121,0.426935431
INF4203,217364,659472,985617,0.397193934
INF4204,433342,38008,935675,0.752277902
INF4205,848487,308564,971563,0.001848644
INF4206,670621,676578,114018,0.101146985
INF4207,391623,681892,347699,0.178261063
INF4208,200353,669133,799234,0.701805645
INF4209,930735,699847,454381,0.581071229
INF4210,233829,636523,812006,0.811359759
INF4211,191189,351364,327935,0.675961006
INF4212,443792,647678,355092,0.744630561
INF4213,930944,710023,80015,0.956306812
INF4214,545911,180634,387160,0.759359657
INF4215,212549,166789,63784,0.12952462
INF4216,532696,535866,351308,0.765632456
INF4217,280458,579902,719425,0.189856056
INF4218,375004,668759,691565,0.493700818
INF4219,760867,933657,479769,0.968114112
INF4220,949941,154743,415248,0.353845343
INF4221,667491,153641,186728,0.311412052
INF4222,877725,157404,708291,0.294584707
INF4223,818023,333641,314254,0.70123657
INF4224,750093,526133,574560,0.442074864
INF4225,213613,156243,100624,0.086125582
INF4226,341642,252775,346940,0.75523525
INF4227,629501,762733,31578,0.471023725
INF4228,986405,68544,654745,0.819906955
INF4229,242132,761298,151176,0.370088783
INF4230,986581,545713,750046,0.83372626
INF4231,162723,115867,859059,0.35991431
INF4232,369172,682504,263143,0.794552216
INF4233,554654,334168,444096,0.448043621
INF4234,197942,411923,607024,0.533006715
INF4235,272434,800968,211141,0.845126753
INF4236,162397,354372,879649,0.048384581
INF4237,622795,598239,817018,0.561596936
INF4238,823996,50475,368846,0.281907788
INF4239,383920,694311,61938,0.370412086
INF4240,863491,70365,954002,0.047697213
INF4241,634672,724487,838711,0.430951685
INF4242,10956,610349,836255,0.036205771
INF4243,652119,886312,646351,0.865927789
INF4244,33687,940355,674211,0.194112024
INF4245,538684,631325,872787,0.949139633
INF4246,282670,306645,33093,0.096353029
INF4247,106087,32110,597208,0.188675394
INF4248,110946,727915,600470,0.27824419
INF4249,208045,634547,44188,0.384967819
INF4250,519864,431111,782188,0.647278559
INF4251,979847,882720,925104,0.878795952
INF4252,170246,937210,201881,0.694635896
INF4253,644659,26147,113575,0.369367488
INF4254,821176,403732,138230,0.065699175
INF4255,594250,58073,771006,0.331119154
INF4256,898564,242448,801358,0.307638829
INF4257,726104,429901,361704,0.659560627
INF4258,114541,985430,160255,0.111670719
INF4259,290348,396950,517303,0.466713384
INF4260,315206,865991,495258,0.819838172
INF4261,278892,920813,241002,0.176436276
INF4262,941031,76246,457530,0.223648279
INF4263,766593,388528,998544,0.255785577
INF4264,184790,284606,12663,0.987775123
INF4265,466597,624882,220760,0.092754622
INF4266,701860,578937,337078,0.270113073
INF4267,872288,956250,828978,0.991131484
INF4268,359790,489977,686591,0.054139317
INF4269,357077,239124,559692,0.813274139
INF4270,211048,234483,230542,0.275863335
INF4271,149840,534708,447858,0.040438038
INF4272,768461,913193,198051,0.321266144
INF4273,174712,293350,853114,0.532623203
INF4274,427068,325835,770749,0.837354667
INF4275,890657,846422,459544,0.916091601
INF4276,67832,35843,835520,0.877688208
INF4277,299452,138964,121573,0.682714332
INF4278,886857,715028,636052,0.169015313
INF4279,225924,919651,941582,0.892747309
INF4280,610550,512228,839234,0.107654636
INF4281,264415,623882,881495,0.988725502
INF4282,270664,790851,47451,0.981250209
INF4283,638090,946821,878221,0.075765839
INF4284,732554,886257,335639,0.76294505
INF4285,43901,216608,190230,0.041150129
INF4286,406480,359375,689462,0.680887184
INF4287,843450,249654,597258,0.777726278
INF4288,959863,554870,292403,0.056970033
INF4289,757883,768668,707914,0.261143155
INF4290,994157,867867,646830,0.706107436
INF4291,289117,307767,144611,0.295574661
INF4292,241209,83026,58579,0.453063722
INF4293,519405,572759,150586,0.887367812
INF4294,163859,794052,761489,0.160441481
INF4295,568483,978284,771700,0.697569483
INF4296,978811,693842,821852,0.562037594
INF4297,449784,276371,987293,0.144773723
INF4298,25080,393130,881473,0.29420125
INF4299,148366,304907,355481,0.027037453
INF4300,164266,120966,707200,0.838479674
INF4301,187099,275064,158190,0.069214219
INF4302,435228,594634,276048,0.796757352
INF4303,138178,985962,323926,0.409053599
INF4304,598397,803006,942915,0.570946476
INF4305,996189,736235,637208,0.556536395
INF4306,112685,271928,532933,0.30936039
INF4307,688736,598032,964725,0.906512129
INF4308,906743,981601,58571,0.998109584
INF4309,445216,900870,167352,0.080754989
INF4310,386203,629054,298240,0.045743569
INF4311,461746,643149,264180,0.613655367
INF4312,712570,947729,787392,0.251082699
INF4313,960849,505684,83505,0.183146798
INF4314,998672,122621,143645,0.916533298
INF4315,920542,250871,172559,0.397980247
INF4316,52351,368844,990365,0.221569078
INF4317,75161,192985,166418,0.272579752
INF4318,424510,788574,60305,0.093533644
INF4319,806289,890130,273537,0.905542879
INF4320,31071,470678,637567,0.386133217
INF4321,956645,546696,750538,0.49711667
INF4322,376363,662912,69151,0.521239038
INF4323,853675,685383,932943,0.930033672
INF4324,316093,469824,601297,0.078814863
INF4325,987005,950230,721433,0.447910606
INF4326,428212,435835,626466,0.485469339
INF4327,66023,87421,699648,0.012596778
INF4328,110929,616691,911989,0.697467488
INF4329,432935,801205,21815,0.238635174
INF4330,780722,384265,664014,0.982809925
INF4331,119762,421034,449250,0.187219328
INF4332,901931,888953,705270,0.853617276
INF4333,959641,763514,190456,0.067169968
INF4334,576343,208360,262510,0.299578796
INF4335,278395,627829,975093,0.115617478
INF4336,455727,429342,183134,0.53130279
INF4337,772597,648809,69821,0.710987425
INF4338,376575,213345,243816,0.905331732
INF4339,10362,682626,45202,0.465897867
INF4340,95194,480414,547854,0.907269806
INF4341,115897,169232,159813,0.533664259
INF4342,801837,76906,189050,0.49345549
INF4343,843607,694147,593896,0.28087455
INF4344,680800,800885,8111,0.603059384
INF4345,727510,307037,398748,0.487167267
INF4346,641462,228374,662630,0.760188081
INF4347,500206,373132,835083,0.254773028
INF4348,316349,177197,570735,0.788941632
INF4349,313838,308726,26526,0.283039494
INF4350,115640,759052,802307,0.303444463
INF4351,41069,579531,66698,0.291154836
INF4352,99493,930161,702522,0.740311877
INF4353,350253,283447,964947,0.375339821
INF4354,444484,635306,714351,0.844114853
INF4355,9495,989110,666248,0.450247352
INF4356,139780,159817,482790,0.159079322
INF4357,788544,275581,744205,0.649165069
INF4358,287894,897417,567332,0.825041731
INF4359,765306,448563,520103,0.410465196
INF4360,274622,576162,324652,0.815743126
INF4361,944783,221824,160827,0.740810618
INF4362,55551,533683,643283,0.326671314
INF4363,928282,473166,87944,0.866761144
INF4364,858213,892863,45417,0.842264393
INF4365,599627,597539,150660,0.729102139
INF4366,693089,588901,77566,0.153413463
INF4367,720810,530008,854724,0.867546304
INF4368,392276,827857,422106,0.311506733
INF4369,759854,725733,84994,0.53215717
INF4370,24407,203105,462379,0.891033919
INF4371,270932,67019,449458,0.952270212
